"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2016-193750","特願2015-074560","2015/03/31","2016/11/17","容器の製造方法","小林製薬株式会社","B67B1/04","(57)【要約】
【課題】容器本体が可撓性のある材料で形成されていても、押圧によって中栓を容器本体に正しく固定することが可能な容器の製造方法を提供する。
【解決手段】本発明は、開口が形成された取付部を有し、開口を通じて内部空間に内容物を収容可能であり、可撓性を有する容器本体と、貫通孔を有するとともに、容器本体の取付部に、開口と貫通孔を対応させるように、押圧によって取り付けられる中栓と、を備えた容器の製造方法であって、容器本体を変形させるように、中栓を容器本体の取付部に押圧する第１ステップと、中栓の貫通孔及び開口を通じて、内部空間に空気を注入することで、容器本体を変形から復元させ、これに伴って取付部を中栓側に移動させて、取付部と中栓とを固定する第２ステップと、を備えている。
【選択図】図３
","特開2016-193750","","特許6576076","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-193750/11/ja"
"特開2016-193433","特願2016-135007","2016/07/07","2016/11/17","清掃具","小林製薬株式会社","B08B1/00,A47L25/00@Z,A46B1/00,B08B1/12,B08B1/14,B08B1/30","(57)【要約】
【課題】容易に微小な隙間の奥まで清掃部を挿入させることが可能な清掃具を提供すること。
【解決手段】清掃具であって、挿入端部（１２ａ）及び基端部を有する軸部（１２）と、把持部（１４）と、エラストマーからなり隙間を清掃可能な清掃部と、を備え、軸部（１２）は、挿入端部（１２ａ）が基端部に対して軸直交方向に変位するのを許容するように撓み変形であり、清掃部は、清掃部本体（２２）と、挿入端部（１２ａ）よりも軸方向の外向きに突出するとともに清掃部本体（２２）の隙間への挿入を案内する案内部（２４）と、を有し、案内部（２４）は、当該案内部（２４）の挿入端部（１２ａ）からの突出寸法（ｔ２）が清掃部本体（２２）の厚さ（ｔ１）以上であり、かつ、挿入端部（１２ａ）に対して軸直交方向に変位するように弾性変形可能であり、挿入端部（１２ａ）は、軸方向の外向きに凸となるように湾曲する半球状に形成されていること。
【選択図】図２
","特開2016-193433","","特許6595957","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-193433/11/ja"
"特開2016-193076","特願2015-074576","2015/03/31","2016/11/17","揮散器","小林製薬株式会社","A61L9/03,A01M1/20@F,B65D83/00@F,A61L9/013","(57)【要約】
【課題】揮散剤の結露により生じる汚れや揮散剤の浪費等の諸問題を解消した揮散器を提供する。
【解決手段】揮散剤を煙状に蒸発させる揮散器が提供される。前記揮散器は、揮散剤を収容するコンテナと、前記コンテナ内に挿入され、前記コンテナ内から前記揮散剤を吸い上げる芯材と、前記芯材を加熱し、前記芯材に吸収されている前記揮散剤を煙状に蒸発させる加熱部と、前記煙状の揮散剤が通り抜けるためのトンネル通路を画定するとともに、下端に前記トンネル通路のトンネル入口を有し、上端に前記トンネル通路のトンネル出口を有するトンネル部材とを備える。前記コンテナは、前記トンネル入口の下方に位置し、前記トンネル通路内で結露した後、前記トンネル入口を介して前記トンネル通路内から落下してくる液状の前記揮散剤を受け取るための皿部を有する。前記皿部には、前記コンテナの内部空間に連通する液戻し通路が形成されている。
【選択図】図６
","特開2016-193076","","特許6518488","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-193076/11/ja"
"特開2016-190827","特願2015-072935","2015/03/31","2016/11/10","外用組成物","小林製薬株式会社","A61K8/81,A61K47/32,A61P17/16,A61K47/18,A61K8/44,A61K47/34,A61K8/25,A61K47/04,A61K8/88,A61Q19/00","(57)【要約】
【課題】本発明は、カルボキシビニルポリマーなどの水溶性増粘剤を含有しているにもかかわらず、皮膚上の塩により粘度が低下してもしっかりとした塗布感が得られる外用組成物を提供することを目的とする。また、本発明は、塗布時に、しっかりとした塗布感がありながら、べたつきが抑制され、かつさっぱりとした感触があり、塗布後には、粉っぽさが抑えられ、かつ保湿感に優れた外用組成物を提供することを目的とする。
【解決手段】(A)水溶性増粘剤、(B)多孔質粉体及び(C)トリメチルグリシンを含有し、(B)多孔質粉体が０．０５～５重量％であり、かつ(A)水溶性増粘剤と(C)トリメチルグリシンの配合割合が、(A)水溶性増粘剤１重量部に対して、(C)トリメチルグリシン０．１～６重量部である、外用組成物。
【選択図】なし
","特開2016-190827","","特許6526462","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-190827/11/ja"
"特開2016-190817","特願2015-072192","2015/03/31","2016/11/10","外用組成物","小林製薬株式会社","A61K8/68,A61Q19/00,A61K8/37,A61K8/92","(57)【要約】
【課題】セラミド類を高濃度で含有するにもかかわらず、均一で安定性の高い固形状の外用組成物を提供する。
【解決手段】本発明は、（Ａ）セラミド類４～１２重量％、（Ｂ）グリセリン脂肪酸エステル、および、（Ｃ）脂肪油を含有し、（Ａ）セラミド類１重量部に対し、（Ｂ）グリセリン脂肪酸エステルを２重量部以上、（Ｂ）グリセリン脂肪酸エステルおよび（Ｃ）脂肪油を合計で６重量部以上含有する固形状の外用組成物に関する。（Ｂ）グリセリン脂肪酸エステルが、グリセリン中鎖脂肪酸エステルであることが好ましい。
【選択図】なし
","特開2016-190817","","特許6564223","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-190817/11/ja"
"特開2016-190816","特願2015-072191","2015/03/31","2016/11/10","外用組成物","小林製薬株式会社","A61K8/42,A61K8/63,A61K8/73,A61Q19/00,A61K8/68,A61K8/92","(57)【要約】
【課題】セラミド類を高濃度で含有するにもかかわらず、均一で安定性の高い外用組成物を提供する。
【解決手段】本発明は、（Ａ）セラミド類２．５～６重量％、（Ｂ）フィトステロール誘導体１５～３０重量％、（Ｃ）脂肪油、および、（Ｄ）デキストリン脂肪酸エステルを含有する外用組成物に関する。さらに、（Ｅ）高級アルコールを含有することが好ましい。
【選択図】なし
","特開2016-190816","","特許6637246","拒絶2019-013990","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-190816/11/ja"
"特開2016-189748","特願2015-072364","2015/03/31","2016/11/10","粉末または顆粒状の可食性植物乾燥組成物","こだま食品株式会社,小林製薬株式会社","A23L1/212@A,A23L1/00@D,A23L5/00@D,A23L19/00@A,A23L29/206","(57)【要約】      （修正有）
【課題】野菜や果物などの可食性植物の粉砕物を、不可逆的に凝集または塊状化することが抑制された状態で含む粉末または顆粒状の乾燥組成物、及びその製造方法の提供。
【解決手段】ＢＲＩＸ値が１４以上の可食性植物の粉砕物、及びシリカを少なくとも１重量％含有する粉末又は顆粒状の乾燥組成物であり、１ｇあたりの菌数が３０００個以下、顆粒状の乾燥組成物が１５０μｍ以下の粒径を有し、さらに多糖類を１０重量％以上含有する乾燥組成物。ＢＲＩＸ値が１４以上の可食性食物を乾燥し、加熱殺菌し、シリカの存在下で粉砕して、製造する粉末又は顆粒状の乾燥組成物の製造方法。
【選択図】なし
","特開2016-189748","","特許6976675","拒絶2020-005354","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-189748/11/ja"
"特開2016-188262","特願2016-158102","2016/08/10","2016/11/04","口腔用組成物","小林製薬株式会社","A61K8/49,A61K8/97,A61K8/02,A61Q11/00,A61K8/9789","(57)【要約】
【課題】本発明の目的は、口腔内でバイオフィルムを形成している状態の細菌に対して、優れた殺菌作用を示す口腔用組成物を提供することである。
【解決手段】殺菌剤として塩化セチルピリジニウムを選択し、且つこれをケイヒ又はその抽出物と一体不可分の関係で組み合わせることにより、これらが相乗的に作用して、口腔内でバイオフィルムを形成している細菌に対して殺菌作用を顕著に発揮させることが可能になる。
【選択図】なし
","特開2016-188262","","特許6574150","拒絶2019-005882","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-188262/11/ja"
"特開2016-183139","特願2015-065455","2015/03/27","2016/10/20","チュアブル剤","小林製薬株式会社","A61K31/718,A61K9/20,A61P1/10,A61K47/12,A61K31/717,A61P3/00,A61K47/42,A61P1/00,A61K47/22,A61K47/26","(57)【要約】
【課題】  所定量以上の食物繊維を含みながらも、歯に対する付着が有意に抑制され、且つ食物繊維特有の不快な味も軽減し、総合的に服用感が改善されたチュアブル剤を提供する。
【解決手段】  製剤１００重量％中、食物繊維を少なくとも１５重量％の割合で含有するチュアブル剤であって、
（Ａ）上記食物繊維が水溶性食物繊維及び不溶性食物繊維であり、さらに
（Ｂ）天然系甘味料及び合成系甘味料、及び
（Ｃ）酸味料
を含有することを特徴とする、チュアブル剤。
【選択図】なし
","特開2016-183139","","特許6779596","拒絶2019-010450","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-183139/11/ja"
"特開2016-183138","特願2015-065447","2015/03/27","2016/10/20","固形医薬組成物","小林製薬株式会社","A61K36/69,A61K125:00,A61K47/04,A61P25/28,A61K47/38,A61K47/36,A61K9/20","(57)【要約】
【課題】オンジエキスの保存における経時的な変色を抑制し、保存安定性に優れたオンジエキス含有固形医薬組成物を提供する。
【解決手段】（Ａ）オンジエキス、及び、（Ｂ）含水ニ酸化ケイ素及び軽質無水ケイ酸からなる群から選択される少なくとも一種のケイ酸化合物を含有する固形医薬組成物。
【選択図】なし
","特開2016-183138","","特許6286383","全部異議2018-700697,拒絶2017-008678","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-183138/11/ja"
"特開2016-183128","特願2015-064356","2015/03/26","2016/10/20","液状口腔用組成物","小林製薬株式会社,日本ゼトック株式会社","A61K31/4166,A61K9/08,A61Q11/00,A61P1/02,A61K47/32,A61K8/81,A61K47/12,A61K8/49","(57)【要約】
【課題】本発明の目的は、液状口腔用組成物において、アラントイン及び／又はその誘導体の安定化、並びに口腔内でのべたつきの抑制及び滞留性の向上を可能にする製剤技術を提供することである。
【解決手段】アラントイン及び／又はその誘導体、並びに水と共に、ポリビニルピロリドンを含有する液状口腔用組成物は、アラントイン及び／又はその誘導体の安定性が向上しており、優れた保存安定性を備え得る。更に、前記液状口腔用組成物は、口腔内でのべたつきが抑制されていながら、滞留性が向上しており、優れた使用感も備え得る。
【選択図】なし
","特開2016-183128","","特許6832616","拒絶2019-011322","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-183128/11/ja"
"特開2016-182203","特願2015-063455","2015/03/25","2016/10/20","車室用薬液揮散器","小林製薬株式会社","A61L9/12,A01M1/20@D,B65D83/00@F,B65D85/00@A,B60H3/00@J,A61L9/013","(57)【要約】
【課題】本発明の目的は、薬液を揮散させる吸液芯の形状を高温下でも安定に保持し、しかも使用後期における薬液の揮散速度の低下を抑制し、使用終期に容器内での薬液の残留を抑制できる車室用薬液揮散器を提供することである。
【解決手段】薬液揮散器において、パラフィン系炭化水素を含む薬液と、当該薬液を揮散させる揮散部材としてポリエステル及び／又はナイロンを含む素材で形成された吸液芯とを組み合わせて使用することによって、前記課題が解決される。
【選択図】図１
","特開2016-182203","","特許6502140","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-182203/11/ja"
"特開2016-182199","特願2015-063423","2015/03/25","2016/10/20","薬剤揮散器","小林製薬株式会社","A61L9/12,A01M29/12,A01N47/46,A01N25/18,102@B,A01N25/00,101,A01P17/00,A61L9/012","(57)【要約】
【課題】  手間がかからない簡便な手段により、揮発性の高い薬剤による効果を長時間発揮させ、薬剤による薬剤揮散体の根詰まりを起こしにくく、薬剤を効率よく揮散させる。
【解決手段】  揮発性薬剤を含有する粘度が３０～１００ｍＰａ．ｓの粘性組成物１５が封入された薬剤揮散袋１１と、揮発性薬剤を揮散させる開口部３１，３２を有すると共に、内部に薬剤揮散袋１１を支持する受け部３７が凸設された閉塞部を有するケース２１とを備え、薬剤薬剤揮散袋１１は、一面とこれに対向する他面とを有し、少なくとも一面は、揮発性薬剤が浸潤可能な多数の微孔を有する微多孔質シート１７で構成され、その微多孔質シート１７の少なくとも一部にケース２１の閉塞部の受け部３７を当接させる。
【選択図】    図１５
","特開2016-182199","","特許6453128","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-182199/11/ja"
"特開2016-180222","特願2015-060211","2015/03/23","2016/10/13","薬液供給具","小林製薬株式会社","E03D9/02","(57)【要約】      （修正有）
【課題】固形薬剤を容易に取り付けることができる薬液供給具を提供する。
【解決手段】薬液供給具１は、固形薬剤を収容する下容器２と、下容器２の上部開口２０を開閉する上蓋３と、上蓋３を下容器２に対して回動可能に連結するヒンジ機構４と、下容器２及び上蓋３に設けられ、上部開口２０を閉じた状態の上蓋３を下容器２との係合により固定する固定手段と、下容器２又は上蓋３に設けられ、上蓋３及び下容器２の係合を解除する操作部６と、を備える。上蓋３及び下容器２の間には、上部開口２０を開ける方向に上蓋３を付勢するばね部材８が介装されている。
【選択図】図９
","特開2016-180222","","特許6689575","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-180222/11/ja"
"特開2016-179958","特願2015-061467","2015/03/24","2016/10/13","皮膚色素沈着抑制剤","小林製薬株式会社","A61K8/73,A61K9/107,A61K31/727,A61P17/00,A61K31/167,A61K8/06,A61P43/00,121,A61Q19/02,A61K8/42","(57)【要約】
【課題】本発明の目的は、従来報告されていない新たな皮膚色素沈着抑制剤の探索し、優れた皮膚色素沈着抑制作用を有する外用組成物を提供することである。
【解決手段】ヘパリン類似物質には、優れた皮膚色素沈着抑制作用があり、皮膚色素沈着抑制剤として使用できる。また、ヘパリン類似物質とクロタミトンを併用することによって、ヘパリン類似物質の皮膚色素沈着抑制作用が飛躍的に向上する。
【選択図】なし
","特開2016-179958","","特許6725207","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-179958/11/ja"
"特開2016-179838","特願2015-060212","2015/03/23","2016/10/13","蓋付き容器","小林製薬株式会社","B65D43/16@A,B65D43/16,100","(57)【要約】
【課題】ばね部材をコンパクトに折り畳むことができる蓋付き容器を提供する。
【解決手段】蓋付き容器１は、下容器２と、下容器２の上部開口２０を閉塞可能な上蓋３と、上蓋３を下容器２に対して回動可能に連結するヒンジ機構４と、上蓋３を開く方向に付勢し、上蓋３が開いた状態において少なくとも１つの屈曲部８０を有するよう折れ曲がった状態で上蓋３及び下容器２の間に設けられるばね部材８と、を備える。上蓋３が閉じた状態において、下容器２はばね部材８を屈曲部８０とは異なる位置で折り返す折り曲げ部７を備え、屈曲部８０が折り曲げ部７よりも下方に位置する。
【選択図】図７
","特開2016-179838","","特許6576660","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-179838/11/ja"
"特開2016-179471","特願2016-102098","2016/05/23","2016/10/13","エアゾール噴射装置","小林製薬株式会社","B05B1/00@Z,B65D83/14,200,B05B9/04","(57)【要約】
【課題】簡単な構成で噴射しやすく、より高い「冷却効果感」を得ることができるエアゾール噴射装置を提供することを目的とする。
【解決手段】内部に封入された噴射剤を含む液体を、噴射流路７を介して噴射するエアゾール噴射装置である。噴射流路７の噴射口１１に、バックグラウンドが３５ｄＢのときの噴射音を９０ｄＢ以上とし、かつ液体を霧状に噴射する微粒子発生部１２を備えた。
【選択図】図１
","特開2016-179471","","特許6505633","拒絶2018-005815","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-179471/11/ja"
"特開2016-175845","特願2015-055047","2015/03/18","2016/10/06","外用組成物","小林製薬株式会社","A61K8/73,A61K8/86,A61K8/39,A61Q19/00","(57)【要約】
【課題】本発明は、ヒアルロン酸及び／又はその塩を含む外用組成物において、ヒアルロン酸及び／又はその塩が本来備える重厚な塗布感及び保湿感を損なうことなく、べたつきを抑え、塗布時に伸ばし易くして、優れた浸透感を備えさせる製剤技術を提供することを目的とする。
【解決手段】(A)ヒアルロン酸及び／又はその塩と、(B)ヒアルロン酸オリゴ糖及び／又はその塩と、(C)特定のアルキレンオキシド誘導体を含有する、外用組成物。
【選択図】なし
","特開2016-175845","","特許6689574","全部異議2020-700849","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-175845/11/ja"
"特開2016-155788","特願2015-035882","2015/02/25","2016/09/01","経口組成物","小林製薬株式会社","A61K31/216,A61K9/08,A61K31/7048,A61P43/00,107,A61P9/00,A61P9/08","(57)【要約】
【課題】本発明は、血管内皮機能改善作用を有しながらも服用しやすい経口組成物を提供することを目的とする。
【解決手段】（ａ）ゲニポシド酸、（ｂ）アスペルロシド及び（ｃ）クロロゲン酸を含有し、１日投与量中、成分（ａ）が５０～４５０ｍｇ、成分（ｂ）が１０～３００ｍｇであり、成分（ｃ）１重量部に対して、成分（ａ）が０．４～２重量部、成分（ｂ）が０．２～２重量部である、経口組成物。
【選択図】なし
","特開2016-155788","","特許6789613","拒絶2019-008774","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-155788/11/ja"
"特開2016-147705","特願2015-027009","2015/02/13","2016/08/18","ゲル状の薬剤入りのパッケージ製品","小林製薬株式会社,大日本印刷株式会社","B65D85/00@A,A01M1/20@D,A47F7/00@G,A61L9/12,A61L9/012,A61L9/013","(57)【要約】      （修正有）
【課題】ゲル状の薬剤入りの空気清浄器を簡易な方法で展示用に美しく支持する。
【解決手段】空気清浄器１００と支持体６とを備えるパッケージ製品５が提供される。前記空気清浄器は、ゲル状の薬剤２と、前記薬剤を収容する容器とを含む。前記支持体は、前記空気清浄器を支持し、前記空気清浄器を展示する展示状態に設置可能である。前記支持体は、前面及び後面を有する表面部材６０と、前記表面部材に連結され、前記表面部材の前記後面側に配置される裏面部材とを含む。前記空気清浄器は、前記表面部材の前記前面から前方へ突出するような態様で前記表面部材に固定される。前記裏面部材は、前記表面部材の前記後面との間に空間Ｓ３を確保しつつ、後方へ向けて円弧状に膨出するように構成されている。
【選択図】図８
","特開2016-147705","","特許6564198","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-147705/11/ja"
"特開2016-147028","特願2015-027005","2015/02/13","2016/08/18","空気清浄器","小林製薬株式会社","A61L9/12,A01M1/20@C,B65D85/00@A,A61L9/01@H,A61L9/01@F,A61L9/01@J,A61L9/01@K,A61L9/012,A61L9/013","(57)【要約】
【課題】水分を含むゲル状成形体を薬剤として用いても、水分の漏れを防止することができるとともに、薬剤の漏れも防止することができる空気清浄器を提供する。
【解決手段】本発明に係る空気清浄器は、開口を有する容器と、容器に収容される薬剤と、容器の開口を塞ぎ、通気性及び吸水性を有するカバーシートと、を備え、薬剤は、保持材と、当該保持材に保持される水と、水に溶解される機能性成分と、を備え、保持材から水が蒸発可能に構成された、少なくとも１つのゲル状成形体により形成されている。
【選択図】図３
","特開2016-147028","","特許6449669","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-147028/11/ja"
