"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2022-175444","特願2021-081823","2021/05/13","2022/11/25","夜間頻尿、中途覚醒又は頻尿の予防又は改善剤","小林製薬株式会社","A61K31/352,A61K36/38,A61P13/02,A61P13/10,A23L33/105","(57)【要約】
【課題】本発明の目的は、夜間頻尿の予防又は改善剤、中途覚醒の予防又は改善剤、或は頻尿の予防又は改善剤を提供することを目的とする。
【解決手段】α－マンゴスチンは、睡眠障害の改善作用、膀胱容量の改善作用、及び夜間多尿の改善作用を複合的に発揮でき、夜間頻尿の予防又は改善剤、中途覚醒の予防又は改善剤、並びに頻尿の予防又は改善剤の有効成分として使用できる。
【選択図】なし
","特開2022-175444","","特許7716225","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-175444/11/ja"
"特開2022-174657","特願2021-080607","2021/05/11","2022/11/24","外用組成物","小林製薬株式会社","A61K31/192,A61K31/196,A61K31/165,A61K31/455,A61K31/045,A61K9/08,A61P29/00,A61P43/00,121,A61K47/10,A61K9/06,A61K9/10","(57)【要約】
【課題】本発明の目的は、非ステロイド性抗炎症薬、ノナン酸バニリルアミド０．０１５重量％以上、及びニコチン酸ベンジルエステル０．０１重量％以上を含む外用組成物において、経時的に生じる褐変を抑制できる製剤技術を提供することである。
【解決手段】外用医薬組成物において、非ステロイド性抗炎症薬、ノナン酸バニリルアミド０．０１５重量％以上、及びニコチン酸ベンジルエステル０．０１重量％以上と共に、モノテルペンを含有させることにより、経時的に生じる褐変を効果的に抑制できる。
【選択図】なし
","特開2022-174657","","特許7676215","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-174657/11/ja"
"特開2022-174417","特願2021-080202","2021/05/11","2022/11/24","乳化組成物","小林製薬株式会社","A61K8/06,A61K8/36,A61Q19/00,A61K8/86,A61K9/107,A61K47/12,A61K47/10,A61K8/34,A61P17/00","(57)【要約】
【課題】本発明は、分離安定性に優れるキュービック液晶系の乳化組成物を提供することを目的とする。
【解決手段】（Ａ）エーテル系非イオン性界面活性剤及び（Ｂ）高級脂肪酸を含有する乳化組成物は、分離安定性に優れる。
【選択図】なし
","特開2022-174417","","特許7765897","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-174417/11/ja"
"特開2022-164779","特願2022-136899","2022/08/30","2022/10/27","皮膚洗浄用組成物","小林製薬株式会社","A61K8/49,A61K8/34,A61K8/36,A61Q19/10,A61K31/4164,A61K31/192,A61K31/05,A61P43/00,121,A61P31/04,A61P17/00","(57)【要約】
【課題】本発明の目的は、ミコナゾール及び／又はその塩を含み且つ抗細菌活性も併せ持つことによって抗菌活性が向上した皮膚洗浄用組成物を提供することである。
【解決手段】ミコナゾール及び／又はその塩と、イソプロピルメチルフェノールと、サリチル酸とを含む皮膚洗浄用組成物は、イソプロピルメチルフェノール及びサリチル酸がそれぞれ単独でも組み合わされても十分な抗菌活性を有しないにも関わらず、ミコナゾール硝酸塩による抗真菌活性に加えて優れた抗細菌活性も具備させることによって、抗菌活性を向上させることができる。
【選択図】なし
","特開2022-164779","","特許7322261","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-164779/11/ja"
"特開2022-162937","特願2021-068054","2021/04/13","2022/10/25","押出器具及び吐出製品","小林製薬株式会社","B65D83/00@M,B65D83/76,120,B05C17/005,B65D83/763","(57)【要約】
【課題】押出部材がどの程度回転したかを容易に視認することができる、容器を提供する。
【解決手段】本発明に係る押出器具は、内容物を収容可能な筒状に形成された収容部材と、前記収容部材の内部に収容され、前記収容部材の軸方向に沿って移動可能であり、前記収容部材の軸線と一致する回転軸回りに回転可能である押出部材と、を備え、前記押出部材は、前記収容部材の内部に収容される本体部と、前記本体部に連結され、前記収容部材の外部に配置されて操作者が把持する把持部と、を備え、前記回転軸と直交する断面において、前記回転軸から前記把持部の外周縁の第１点までの距離が、前記回転軸から前記把持部の外周縁の前記第１点とは異なる第２点までの距離と相違する。
【選択図】図１
","特開2022-162937","","特許7598283","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-162937/11/ja"
"特開2022-162845","特願2021-067876","2021/04/13","2022/10/25","包装用箱","小林製薬株式会社","B65D5/02@S,B65D5/66,301@D","(57)【要約】
【課題】包装用箱の開封後に蓋部を閉じて包装用箱を再封した際に、蓋部が自然に開いてしまうのを抑制する包装用箱を提供する。
【解決手段】包装用箱１は、本体部２～５と、本体部２～５の開口部１６を閉塞する蓋部６とを備える。蓋部６は、本体部２～５の第一面部２に折り曲げ可能に設けられることにより開閉して開口部１６を開放及び閉塞する。蓋部６の両側の端縁には、蓋部６が開口部１６を閉塞する際に第一面部２及び第二面部３の間に挿入される蓋フラップ８が設けられる。蓋フラップ８は、蓋部６との接続箇所である第一辺８０、第一辺８０に対して垂直をなす第二辺８１、及び第一辺８０及び第二辺８１を接続する第三辺８２で輪郭が形成され、第三辺８２は、蓋部６の開閉の際に第二面部３の内面に当接する第一辺８１側の当接部８２Ａ，８２Ｃと、第二面部３の内面に当接しない第二辺８１側の非当接部８２Ｂとを含む。
【選択図】図４
","特開2022-162845","","特許7607502","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-162845/11/ja"
"特開2022-160959","特願2021-065519","2021/04/07","2022/10/20","女性ホルモン様活性増強剤","小林製薬株式会社","A61K31/353,A23L33/10,A23L33/18,A61K31/4172,A61K38/39,A61K31/726,A61K35/50,A61K35/57,A61K35/56,A61K35/60,A61P5/30,A61K38/05","(57)【要約】
【課題】本発明は、エクオールの女性ホルモン様作用を増強できる剤を提供することを目的とする。
【解決手段】（Ａ）エクオールと、（Ｂ）イミダゾールジペプチド、コラーゲンペプチド、プラセンタエキス、エラスチンペプチド、並びに／若しくは、コンドロイチン硫酸及び／又はその塩とを含有する女性ホルモン様活性増強剤によると、エクオールの女性ホルモン様作用を増強する効果が発揮される。
【選択図】なし
","特開2022-160959","","特許7778487","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-160959/11/ja"
"特開2022-157335","特願2021-061492","2021/03/31","2022/10/14","錠剤組成物","小林製薬株式会社","A61K36/9068,A61K9/20,A61K36/17,A61K33/06,A61K36/484,A61K36/284,A61K36/725,A61K36/714,A61K47/04,A61K47/38,A61K47/36,A61P7/10,A61P29/00","(57)【要約】
【課題】本発明の目的は、製剤特性に優れた越婢加朮附湯エキス製剤を提供することである。
【解決手段】越婢加朮附湯エキスを含有する錠剤組成物により、硬度に優れた越婢加朮附湯エキス錠剤が得られる。
【選択図】なし
","特開2022-157335","","特許7618484","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-157335/11/ja"
"特開2022-148979","特願2021-050874","2021/03/24","2022/10/06","容器及び吐出製品","小林製薬株式会社","B65D83/00@J,B65D47/42,B65D47/12,200","(57)【要約】
【課題】キャップの取付時に容器本体が変形するのを抑制することができる、容器及び吐出製品を提供する。
【解決手段】本発明に係る容器は、容器本体と、前記容器本体に着脱自在に取り付けられるキャップと、を備え、前記容器本体は、開口を有し、内容物を収容可能な本体部と、前記開口から延びる円筒状の外周壁と、前記外周壁の前記開口とは反対側の端部を閉じるように形成された、天壁とを有し、前記外周壁に雄ネジが形成された取付部と、前記取付部の天壁部から突出し、前記本体部の内容物を排出可能な筒状の排出部と、を有し、前記本体部、前記取付部、及び前記排出部は、内部が連通するように、樹脂材料によって一体的に形成され、前記キャップの内壁面には、前記雄ネジと螺合する雌ネジが形成され、前記排出部の外周面及び前記取付部の天壁の少なくとも一部に亘って、線状に延びるように形成された少なくとも１つの隆起部をさらに備えている。
【選択図】図４
","特開2022-148979","","特許7598275","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-148979/11/ja"
"特開2022-112046","特願2021-007654","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","A61L9/12,A01M1/20@D,A61L9/01@Q,B65D83/00@F,B65D85/00@A","(57)【要約】
【課題】揮散孔から薬液が漏れたとしても、装置の周囲が汚れるのを抑制することができる、薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出部が形成された容器と、前記容器の排出部から排出される薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆い、前記揮散体から揮散される薬液を外部に放出するための少なくとも１つの揮散孔を有するカバー部材と、を備え、前記カバー部材は、底壁部と、前記底壁部の周縁部から起立し、前記揮散孔が形成された側壁部と、を備え、前記側壁部の外面には、前記各揮散孔の下端付近から下方に延びる上下溝が形成されている。
【選択図】図１
","特開2022-112046","","特許7681404","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112046/11/ja"
"特開2022-112044","特願2021-007652","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","A61L9/12,A01M1/20@D,A61L9/01@Q,B65D83/00@F,B65D85/00@A","(57)【要約】      （修正有）
【課題】カバー部材から容器を容易に取り外すことができる、薬液揮散装置を提供する。
【解決手段】薬液が収容され、下端部に薬液が排出される排出部が形成された容器１０と、容器の排出部から排出される薬液を吸収し、揮散させる揮散体と、容器の排出部を覆うカバー部材２０と、を備え、容器は、天壁部と、天壁部の周縁部から下方に延び、筒状の側壁部と、を備え、カバー部材は、底壁部と、底壁部の周縁部から起立し、筒状の側壁部と、を備え、容器の側壁部には、周方向に亘って、カバー部材の側壁部の上端部の内面の少なくとも一部が接する接触面と、接触面から下方に延び当該接触面よりも径が小さい延在部と、が形成され、前記側壁部の上端部の内面と、前記接触面とが接触することで、カバー部材が容器に固定され、前記接触面には、当該接触面の下端まで延びる凹部が形成され、当該凹部は、前記側壁部の上端部の内面には接しないように構成されている。
【選択図】図１
","特開2022-112044","","特許7664050","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112044/11/ja"
"特開2022-112042","特願2021-007650","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","A61L9/12,A01M1/20@D,B65D83/00@F,B65D85/00@A","(57)【要約】
【課題】容器から排出された薬液により周囲を汚すのを抑制することができる薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出部が形成された容器と、前記薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆うカバー部材と、を備え、前記揮散体は、前記容器と前記カバー部材との間に収容され、前記カバー部材は、薬液を溜める貯留部を有し、前記容器は、前記排出部に取り付けられる第１吸液部材及び第２吸液部材を備え、前記容器内の薬液は、前記第１吸液部材及び第２吸液部材を介して外部に排出されるように構成され、前記第１吸液部材は、前記揮散体に接し、前記第２吸液部材は、前記排出部から前記揮散体に接することなく、前記貯留部まで延びている。
【選択図】図１
","特開2022-112042","","特許7671148","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112042/11/ja"
"特開2022-112041","特願2021-007649","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","A61L9/12,A01M1/20@D,B65D83/00@F,B65D85/00@A","(57)【要約】
【課題】薬液の排出量を制限し、薬液の漏れを抑制することができる薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出管が形成された容器と、前記排出管から排出される薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆うカバー部材と、を備え、前記カバー部材の内面には、前記排出管から排出された薬液が溜まる少なくとも１つの溝が形成され、前記排出管の下端が溝の少なくとも一部に接するように構成され、前記揮散体は、少なくとも一部が合成繊維によって形成され、前記容器と前記カバー部材との間に収容され、前記揮散体の一部が、前記溝に接するように構成されている。
【選択図】図１
","特開2022-112041","","特許7776932","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112041/11/ja"
"特開2022-112040","特願2021-007648","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","B65D83/00@F,A01M1/20@D,A61L9/01@H,A61L9/01@Q,A61L9/12","(57)【要約】
【課題】香調の設計の自由度を向上することができる、薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出部が形成された容器と、前記容器の開口から排出される薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆うカバー部材と、を備え、前記薬液は、蒸気圧が０．０１～２０ｈＰａの成分を０．２５～２．５質量％含有している。
【選択図】図１
","特開2022-112040","","特許7699931","拒絶2025-003839","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112040/11/ja"
"特開2022-112038","特願2021-007646","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","B65D83/00@F,A01M1/20@D,A61L9/12,B65D85/00@A","(57)【要約】
【課題】使用前に容器から薬液が漏れるのを抑制することができる薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出部が形成された容器と、前記容器の排出部から排出される薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆うカバー部材と、を備え、前記容器の排出部には、常時は閉状態であり、前記カバー部材が取り付けられたときに開状態となる弁部材が設けられている。
【選択図】図１
","特開2022-112038","","特許7544613","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112038/11/ja"
"特開2022-112037","特願2021-007645","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","A61L9/12,A01M1/20@D,B65D83/00@F,B65D85/00@A","(57)【要約】
【課題】薬液の排出量を制限し、薬液の漏れを抑制することができる薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出部が形成された容器と、前記排出管から排出される薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆うカバー部材と、を備え、前記カバー部材の内面には、前記排出管から排出された薬液が溜まる少なくとも１つの溝が形成され、前記排出管の下端が溝の少なくとも一部に接するように構成され、前記揮散体は、前記容器と前記カバー部材との間に収容され、前記揮散体の一部が、前記溝に接するように構成されている。
【選択図】図１
","特開2022-112037","","特許7636181","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112037/11/ja"
"特開2022-112036","特願2021-007644","2021/01/21","2022/08/02","薬液揮散装置","小林製薬株式会社","B65D83/00@F,A01M1/20@D,A61L9/12,B65D85/00@A","(57)【要約】
【課題】薬液の排出量を制限し、薬液の漏れを抑制することができる薬液揮散装置を提供する。
【解決手段】本発明に係る薬液揮散装置は、薬液が収容され、下端部に前記薬液が排出される排出管が形成された容器と、前記排出管から排出される薬液を吸収し、揮散させる揮散体と、少なくとも前記容器の下端部を覆うカバー部材と、を備え、前記カバー部材の内面には、前記排出管から排出された薬剤を溜めるための凹部が形成され、前記排出管の下端と前記凹部の底面との間に隙間が形成されるように、前記排出管が前記凹部に挿入され、前記揮散体は、前記容器と前記カバー部材との間に収容され、前記揮散体の一部が、前記排出管の下端と前記凹部の底部との間に配置されている。
【選択図】図１
","特開2022-112036","","特許7706237","拒絶2025-003840","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112036/11/ja"
"特開2022-109939","特願2022-067988","2022/04/18","2022/07/28","ホスホジエステラーゼ５活性阻害用組成物","小林製薬株式会社","A23L33/105,A61P43/00,111,A61P13/08,A61P13/02,A61P11/00,A61P15/10,A61P9/12,A61K36/185,A23K10/30","(57)【要約】      （修正有）
【課題】ホスホジエステラーゼ５の活性を阻害できる新たな組成物を提供することを目的とする。
【解決手段】サルスベリ属（Lagerstroemia)に属する植物の加工物を含有する、ホスホジエステラーゼ５活性阻害用組成物である。サルスベリ属に属する植物は、好ましくはバナバ（Lagerstroemia speciosa）である。陰茎勃起機能、下部尿路機能障害、前立腺肥大及び肺高血圧症から選択される少なくとも１種の予防又は改善用組成物とすることができる。
【選択図】なし
","特開2022-109939","","特許7371161","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-109939/11/ja"
"特開2022-106793","特願2022-067990","2022/04/18","2022/07/20","ホスホジエステラーゼ５活性阻害用組成物","小林製薬株式会社","A23L33/105,A61P43/00,111,A61P9/12,A61P11/00,A61P13/02,A61P13/08,A61P15/10,A61K36/74,A23K10/30","(57)【要約】      （修正有）
【課題】ＰＤＥ５の活性を阻害できる新たな組成物を提供することを目的とする。
【解決手段】キイチゴ属（Rubus）、ザクロ属（Punica）、シモツケソウ属（Filipendula）、ヤマモモ属（Myrica）、エウゲニア属（Eugenia）、サルスベリ属（Lagerstroemia）、モモタマナ属（Terminalia）、アカミノキ属（Haematoxylon）、ソバカズラ属（Fallopia）及びカギカズラ属（Uncaria）からなる群より選択される少なくとも１つの植物の加工物を含有する、ホスホジエステラーゼ５活性阻害用組成物。
【選択図】なし
","特開2022-106793","","特許7367112","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-106793/11/ja"
"特開2022-106792","特願2022-067989","2022/04/18","2022/07/20","ホスホジエステラーゼ５活性阻害用組成物","小林製薬株式会社","A23L33/105,A61K36/185,A61P43/00,111,A61P11/00,A61P9/12,A61P13/02,A61P13/08,A61P15/10,A23K10/30","(57)【要約】      （修正有）
【課題】ＰＤＥ５の活性を阻害できる新たな組成物を提供することを目的とする。
【解決手段】キイチゴ属（Rubus）、ザクロ属（Punica）、シモツケソウ属（Filipendula）、ヤマモモ属（Myrica）、エウゲニア属（Eugenia）、サルスベリ属（Lagerstroemia）、モモタマナ属（Terminalia）、アカミノキ属（Haematoxylon）、ソバカズラ属（Fallopia）及びカギカズラ属（Uncaria）からなる群より選択される少なくとも１つの植物の加工物を含有する、ホスホジエステラーゼ５活性阻害用組成物。
【選択図】なし
","特開2022-106792","","特許7331190","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-106792/11/ja"
"特開2022-105722","特願2022-086135","2022/05/26","2022/07/14","ゴシツ加工物を含有する錠剤","小林製薬株式会社","A61K47/46,A61K9/20,A61K36/232,A61K36/73,A61K36/484,A61K36/54,A61K36/258,A61K36/284,A61K36/076,A61K36/65","(57)【要約】
【課題】本発明の目的は、生薬を含有していながらも、包装時や輸送時等において破損しない十分な硬度を備える錠剤を提供することである。
【解決手段】ゴシツ加工物と、ゴシツ加工物以外の植物加工物を含有し、前記ゴシツ加工物の含有量が５～８０重量％である錠剤を製造することによって、包装時や輸送時等に耐え得る十分な硬度を備えさせることができる。
【選択図】なし
","特開2022-105722","","特許7766004","拒絶2023-018902","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-105722/11/ja"
