"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"再表2019/230926","特願2020-522613","2019/05/31","2019/12/05","貼付剤の製造方法","小林製薬株式会社","A61F7/10,311@Z,A61K9/70,401,A61K47/34,A61K9/70,405,B26D1/14,B26D7/08@A,B26D3/00,601@B","(57)【要約】
  支持基材である不織布に対して水性ゲルの染み出しを防止することができる貼付剤の製造方法を提供する。
  貼付剤の製造方法は、不織布からなる支持基材（２）、支持基材（２）の一方面に積層された水性ゲル（３）、及び水性ゲル（３）を覆う剥離フィルム（４）を備えた貼付剤（１）が少なくとも一方向に複数連続する貼付剤シート（１０）を、前記一方向に並ぶ貼付剤（１）の境界部分で切断する切断工程を含み、切断工程では、超音波振動装置（９Ａ，９Ｂ）及び切断装置（８Ａ，８Ｂ）の間で貼付剤シート（１０）を挟持して、超音波振動装置（９Ａ，９Ｂ）により超音波振動を作用させながら切断装置（８Ａ，８Ｂ）により貼付剤シート（１０）の前記境界部分を切断する。
","WO2019/230926","","特許7326262","","再表2019/230926","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-230926/19/ja"
"特開2019-206499","特願2018-103078","2018/05/30","2019/12/05","外用医薬組成物","小林製薬株式会社","A61K31/192,A61K47/22,A61K31/355,A61P3/02,109,A61P29/00,A61K47/10","(57)【要約】
【課題】本発明は、ロキソプロフェン及び／又はその塩とトコフェロール酢酸エステルとが共存しながらも、トコフェロール酢酸エステルの減量が抑制され、優れた安定性を有する外用医薬組成物を提供することを目的とする。
【解決手段】（Ａ）ロキソプロフェン及び／又はその塩、（Ｂ）トコフェロール酢酸エステル、及び（Ｃ）Ｎ－メチル－２－ピロリドンを含む、外用医薬組成物は、トコフェロール酢酸エステルの減量が抑制され、優れた安定性を有する。より優れたトコフェロール酢酸エステルの減量抑制効果を得るために、更に乳酸を含むことが好ましい。
【選択図】なし
","特開2019-206499","","特許7229678","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-206499/11/ja"
"特開2019-206498","特願2018-103077","2018/05/30","2019/12/05","外用医薬組成物","小林製薬株式会社","A61K31/192,A61K47/12,A61K47/22,A61K47/10,A61K31/355,A61P9/00,A61P29/00","(57)【要約】
【課題】本発明は、ロキソプロフェン及び／又はその塩とトコフェロール酢酸エステルとが共存しながらも、トコフェロール酢酸エステルの減量が抑制され、優れた安定性を有する外用医薬組成物を提供することを目的とする。
【解決手段】（Ａ）ロキソプロフェン及び／又はその塩、（Ｂ）トコフェロール酢酸エステル、及び（Ｃ）乳酸を含む、外用医薬組成物は、トコフェロール酢酸エステルの減量が抑制され、優れた安定性を有する。より優れたトコフェロール酢酸エステルの減量抑制効果を得るために、更に（Ｄ）Ｎ－メチル－２－ピロリドンを含むことが好ましい。
【選択図】なし
","特開2019-206498","","特許7156825","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-206498/11/ja"
"特開2019-206496","特願2018-103075","2018/05/30","2019/12/05","外用医薬組成物","小林製薬株式会社","A61K31/192,A61K47/14,A61K47/10,A61K31/355,A61P29/00","(57)【要約】
【課題】本発明は、水を含みながらも、ロキソプロフェン及び／又はその塩の経皮浸透性に優れた外用医薬組成物を提供することを目的とする。
【解決手段】（Ａ）ロキソプロフェン及び／又はその塩、（Ｂ）トコフェロール酢酸エステル、（Ｃ）液状油、及び（Ｄ）水を含む、外用医薬組成物は、ロキソプロフェン及び／又はその塩の経皮浸透性に優れる。好ましくは、（Ｃ）成分が、ミリスチン酸イソプロピル、トリエチルヘキサノイン、アジピン酸ジイソプロピルからなる群より選択されるエステル油である。
【選択図】なし
","特開2019-206496","","特許7253328","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-206496/11/ja"
"特開2019-206493","特願2018-102779","2018/05/29","2019/12/05","外用組成物","小林製薬株式会社","A61K47/10,A61K9/08","(57)【要約】
【課題】本発明は、吐出容器からの吐出性に優れた外用組成物を提供することを目的とする。
【解決手段】Ａ）日本薬局方に収載されているグリセリンと、（Ｂ）日本薬局方に収載されている濃グリセリンとを含有し、且つ吐出容器に収容される、外用組成物は、吐出容器からの吐出性に優れる。好ましくは、外用組成物の粘度は粘度が６００～１４５０ｃＰであり、咽喉頭粘膜に適用される。
【選択図】なし
","特開2019-206493","","特許7125862","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-206493/11/ja"
"特開2019-206492","特願2018-102778","2018/05/29","2019/12/05","外用組成物","小林製薬株式会社","A61K47/10,A61K47/32,A61K47/26,A61K9/08","(57)【要約】
【課題】本発明は、吐出容器からの吐出性と適用部位における滞留性とが両立する外用組成物を提供することを目的とする。
【解決手段】ポリビニルピロリドンと、多価アルコールとを含有し、且つ吐出容器に収容される、外用組成物は、吐出容器からの吐出性と適用部位における滞留性とを両立することができる。好ましくは、多価アルコールは、グリセリン、プロピレングリコール、及びソルビトールからなる群より選択される。
【選択図】なし
","特開2019-206492","","特許7133981","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-206492/11/ja"
"特開2019-206346","特願2018-101217","2018/05/28","2019/12/05","吐出用部品及び吐出具","小林製薬株式会社","B65D83/00@J,B65D47/06,400","(57)【要約】      （修正有）
【課題】吐出口から吐出された粘着体によって複雑な形状を形成可能な吐出用部品及び吐出具を提供する。
【解決手段】吐出用部品は、流動性を有する粘着体を収容する容器の吐出口２２２に取り付けられ、粘着体を被付着面に向けて吐出する。吐出用部品は、本体部と、壁部材とを備える。本体部は、吐出口に取り付け可能に構成され、粘着体を排出する開口を有する。壁部材は、本体部に接続されるとともに、開口の周囲に配置される。壁部材は、本体部の開口と被付着面との間に隙間を形成するように、被付着面に接触可能に構成され、開口を囲む所定形状の閉空間の外周に、少なくとも一つの外部と連通する切り欠き部を有する形状を備える。吐出用部品の平面視における形状は、回転対称ではない。
【選択図】図１
","特開2019-206346","","特許7108465","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-206346/11/ja"
"特開2019-201603","特願2018-100314","2018/05/25","2019/11/28","歯周病様状態の三次元歯肉上皮モデルの製造方法","株式会社コスモステクニカルセンター,小林製薬株式会社,日光ケミカルズ株式会社","C12N5/071,G01N33/50@Z,G01N33/15@Z,C12Q1/02","(57)【要約】
【課題】三次元歯肉上皮モデルにおいて歯周病様状態を誘導する手段を提供する。
【解決手段】正常状態の三次元歯肉上皮モデルを、病原因子および病原細菌の少なくとも一方を含む培地で培養して、歯周病様状態を誘導する誘導工程を有する、歯周病様状態の三次元歯肉上皮モデルの製造方法。
【選択図】なし
","特開2019-201603","","特許7049738","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-201603/11/ja"
"特開2019-199285","特願2018-095415","2018/05/17","2019/11/21","中仕切材","小林製薬株式会社","B65D81/02","(57)【要約】
【課題】簡便かつ低コストで製造することができる中仕切材を提供することを目的とする。
【解決手段】容器の内部を複数の区画に仕切る中仕切材１であって、１枚のシート材により構成され、シート材は、折り目３Ａ～３Ｆを介して連設される複数の仕切片２Ａ～２Ｃを備え、複数の仕切片２Ａ～２Ｃのうち、一部の仕切片２Ｃには上端縁を切り欠いてなる第１切り込み４が設けられ、他の一部の仕切片２Ｂ１，２Ｂ２には下端縁を切り欠いてなる第２切り込み５が設けられ、シート材を折り目３Ａ～３Ｆで折り曲げて第１切り込み４及び第２切り込み５を噛み合わせることにより形作られる。
【選択図】図１
","特開2019-199285","","特許7229674","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-199285/11/ja"
"特開2019-196210","特願2018-091017","2018/05/09","2019/11/14","ミシン目付きシート材","小林製薬株式会社","B65D65/28,B65D25/20@Q,B65D23/08@Z,B65D75/62@B","(57)【要約】
【課題】より破断しやすいミシン目を有するミシン目付きシート材、及びこれを備えた包装体を提供する。
【解決手段】本発明に係るミシン目付きシート材は、シート材と、前記シート材において、第１方向に延びる線上に所定間隔をおいて並び、前記シート材を貫通する複数の貫通孔によって構成された少なくとも一対のミシン目と、を備え、前記各ミシン目は、前記第１方向の一端部から他端部に向けて破断されるように構成され、前記一対のミシン目の間の距離が、他端部側にいくにしたがって、狭くなるように形成されている。
【選択図】図１
","特開2019-196210","","特許7235445","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-196210/11/ja"
"特開2019-196209","特願2018-091016","2018/05/09","2019/11/14","包装体","小林製薬株式会社","B65D75/62@B,B65D71/08","(57)【要約】
【課題】破断の容易性と、不意の破断の防止を両立することができるミシン目を有する包装体を提供する。
【解決手段】本発明に係る包装体は、被包装面を有する物品と、前記被包装面を、所定の方向にテンションが作用した状態で、覆うように取り付けられ、前記所定の方向と直交する第１方向に延びる少なくとも１つのミシン目が形成された、ミシン目付きシート材と、を備え、前記物品の被包装面には、前記第１方向に沿って所定間隔おきに凹部が形成されており、前記ミシン目付きシート材は、前記ミシン目が前記凹部上を通過する位置に、配置されている。
【選択図】図１
","特開2019-196209","","特許7137352","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-196209/11/ja"
"特開2019-196208","特願2018-091015","2018/05/09","2019/11/14","包装体","小林製薬株式会社","B65D75/62@B,B65D71/08","(57)【要約】
【課題】より破断しやすいミシン目を有する包装体を提供する。
【解決手段】本発明に係る包装体は、被包装面を有する物品と、前記被包装面に所定の方向にテンションが作用した状態で、覆うように取り付けられ、当該所定の方向と直交する第１方向に延びる少なくとも一対のミシン目が形成された、ミシン目付きシート材と、を備え、ミシン目付きシート材は、シート材と、前記シート材において、前記第１方向に延びる線上に所定間隔をおいて並び、前記シート材を貫通する複数の貫通孔によって構成された少なくとも一対の前記ミシン目と、を備え、前記物品の被包装面には、前記第１方向に沿って延びる少なくとも一つの突部が形成されており、前記一対のミシン目は、前記突部を挟んで延びるように、前記ミシン目付きシート材が配置されている。
【選択図】図１
","特開2019-196208","","特許7137351","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-196208/11/ja"
"特開2019-196207","特願2018-091014","2018/05/09","2019/11/14","ミシン目付きシート材","小林製薬株式会社","B65D65/28,B65D23/08@Z,B65D25/20@Q,B65D75/62@B","(57)【要約】
【課題】より破断しやすいミシン目を有するミシン目付きシート材、及びこれを備えた包装体を提供する。
【解決手段】本発明に係るミシン目付きシート材は、シート材と、前記シート材において、第１方向に延びる線上に所定間隔をおいて並び、前記シート材を貫通する複数の貫通孔によって構成された少なくとも一つのミシン目と、を備え、前記複数の貫通孔のうち、少なくとも一部の複数の貫通孔は、前記第１方向と直交する第２方向に開いている。
【選択図】図１
","特開2019-196207","","特許7235444","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-196207/11/ja"
"特開2019-194258","特願2019-145377","2019/08/07","2019/11/07","内臓脂肪細胞分解剤","小林製薬株式会社","A61K36/18,A61K36/9068,A61P3/04,A61P43/00,105,A61P3/06,A61K36/185","(57)【要約】
【課題】本発明は、褐色脂肪細胞における脂肪燃焼に依拠したこれまでの作用機序とは異なる、新たな作用機序で内臓脂肪を低減できる剤を提供することを目的とする。
【解決手段】防風通聖散エキスを含有する内臓脂肪細胞分解剤は、内臓脂肪細胞自体を死滅させてその数を減少させるという新たな作用機序によって脂肪低減効果を得ることができるため、褐色脂肪組織を有しない対象に対しても、優れた脂肪低減効果を得ることができる。
【選択図】なし
","特開2019-194258","","特許7523895","拒絶2024-003970","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-194258/11/ja"
"特開2019-188020","特願2018-087037","2018/04/27","2019/10/31","歯間清掃具","小林製薬株式会社","A61C15/02,502,A46B9/04","(57)【要約】
【課題】三角スポットの角隅部に対して高い清掃能力を有しているとともに様々な大きさの三角スポットに対して高い清掃能力を発揮することができる歯間清掃具を提供することを目的とする。
【解決手段】本出願は、歯間に挿通されるように基端側から先端側に向けて延設されているとともに前記基端側から前記先端側に向けて徐々に細くなっている軸部を含む基部と、前記軸部の先端側部位を被覆した先端側本体と前記先端側本体の外周面から外向きに突出した複数の先端側ブラシとを有する先端側清掃部と、前記先端側本体よりも基端側で前記軸部を被覆した基端側本体と前記基端側本体の外周面から外向きに突出した複数の基端側ブラシとを有する基端側清掃部と、を備える歯間清掃具を開示する。前記先端側清掃部は前記基端側清掃部よりも高い硬度を有している。
【選択図】図１
","特開2019-188020","","特許7191546","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-188020/11/ja"
"特開2019-188019","特願2018-087036","2018/04/27","2019/10/31","歯間清掃具","小林製薬株式会社","A61C15/02,502,A46B9/04","(57)【要約】
【課題】使用者が歯間に容易に挿入することを可能にするとともに歯間に対して高い清掃能力を発揮する歯間清掃具を提供することを目的とする。
【解決手段】本出願は、歯間に挿通されることが可能な形状を有する軸部を含む基部と、前記軸部の先端側部位を被覆した先端側本体と前記先端側本体の外周面から外向きに突出した複数の先端側ブラシとを有する先端側清掃部と、前記先端側本体よりも基端側で前記軸部を被覆した基端側本体と前記基端側本体の外周面から外向きに突出した複数の基端側ブラシとを有する基端側清掃部と、を備える歯間清掃具を開示する。前記先端側清掃部は前記基端側清掃部よりも低い硬度を有している。
【選択図】図１
","特開2019-188019","","特許7252715","拒絶2023-002866","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-188019/11/ja"
"特開2019-188018","特願2018-087035","2018/04/27","2019/10/31","歯間清掃具","小林製薬株式会社","A61C15/02,502,A46B9/04","(57)【要約】
【課題】歯間を形成する口腔組織から掻き取られた汚れ物質を効果的に捕捉することができる歯間清掃具を提供することを目的とする。
【解決手段】本出願は、歯間に挿入される挿入端部に向けて所定の軸方向に延設された軸部を含む基部と、歯間を清掃可能な清掃部と、を備える歯間清掃具を開示する。清掃部は軸部を被覆した清掃部本体と、清掃部本体の外周面から外向きに突出した掻取面を有するとともに清掃部本体の外周面上で軸方向に配列された複数の掻取片と、を含む。複数の掻取片のうち一部は掻取面から前記挿入端部に向けて細くなる外周形状を形成している第１外周面を有する一方で、複数の掻取片のうち他の一部は掻取面よりも挿入端部から離れた位置から掻取面に向けて太くなる外周形状を形成している第２外周面を有する。第１外周面を有する掻取片及び第２外周面を有する掻取片は間隔を空けて交互に配列されている。
【選択図】図１
","特開2019-188018","","特許7302948","拒絶2022-013516","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-188018/11/ja"
"特開2019-188017","特願2018-087034","2018/04/27","2019/10/31","歯間清掃具","小林製薬株式会社","A61C15/02,502,A46B9/04","(57)【要約】
【課題】使用者が歯間に容易に挿通することができるとともに高い清掃能力を有する歯間清掃具を提供することを目的とする。
【解決手段】本出願は、歯間に挿通されることが可能な形状を有する軸部を含む基部と、前記軸部の少なくとも一部を被覆するとともに歯間を清掃可能な清掃部と、を備える歯間清掃具を開示する。前記軸部の軸方向と直交する平面である軸直交平面での前記軸部の断面の外形は三角形である。
【選択図】図１
","特開2019-188017","","特許7213024","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-188017/11/ja"
"特開2019-188016","特願2018-087033","2018/04/27","2019/10/31","歯間清掃具","小林製薬株式会社","A61C15/02,502,A46B9/04","(57)【要約】
【課題】歯間への挿入抵抗及び歯間からの抜き取り抵抗の少なくとも一方を低減しつつ、歯間の汚れの掻き取り性を高めることが可能な歯間清掃具を提供すること。
【解決手段】軸部（２０）を含む基部と清掃部（４０）とを備え、清掃部（４０）は、清掃部本体（５０）と複数のブラシ（６０）とを有し、複数のブラシ（６０）は、清掃部本体（５０）の外周面から離間するにしたがって次第に軸部（２０）の先端側に向かうように傾斜する形状を有する先端向き傾斜ブラシ、及び、清掃部本体（５０）の外周面から離間するにしたがって次第に軸部（２０）の基端側に向かうように傾斜する形状を有する基端向き傾斜ブラシの少なくとも一方を有すること。
【選択図】図２
","特開2019-188016","","特許7191545","拒絶2022-015340","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-188016/11/ja"
