事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　四国がんセンター,医療業,愛媛県松山市,"5,887 tCO2",5887,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　四国がんセンター,独立行政法人国立病院機構,独立行政法人国立病院機構　四国がんセンター,愛媛県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　岩国医療センター,医療業,山口県岩国市,"5,885 tCO2",5885,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　岩国医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　岩国医療センター,山口県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　高崎総合医療センター,医療業,群馬県高崎市,"5,764 tCO2",5764,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　高崎総合医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　高崎総合医療センター,群馬県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　大阪南医療センター,医療業,大阪府河内長野市,"5,759 tCO2",5759,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　大阪南医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　大阪南医療センター,大阪府,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　熊本医療センター,医療業,熊本県熊本市,"5,575 tCO2",5575,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　熊本医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　熊本医療センター,熊本県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　金沢医療センター,医療業,石川県金沢市,"5,544 tCO2",5544,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　金沢医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　金沢医療センター,石川県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　災害医療センター,医療業,東京都立川市,"5,434 tCO2",5434,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　災害医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　災害医療センター,東京都,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　弘前総合医療センター,医療業,青森県弘前市,"5,392 tCO2",5392,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　弘前総合医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　弘前総合医療センター,青森県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　広島西医療センター,医療業,広島県大竹市,"5,023 tCO2",5023,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　広島西医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　広島西医療センター,広島県,990013015,医療，福祉 医療業 病院 一般病院
独立行政法人国立病院機構,1013205001281,990013015,東京都目黒区,医療，福祉 医療業 病院 一般病院,（記載なし）,（記載なし）,（記載なし）,独立行政法人国立病院機構　信州上田医療センター,医療業,長野県上田市,"4,773 tCO2",4773,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=990013015&office=独立行政法人国立病院機構　信州上田医療センター,独立行政法人国立病院機構,独立行政法人国立病院機構　信州上田医療センター,長野県,990013015,医療，福祉 医療業 病院 一般病院
