"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特許6014802","特願2016-009410","2016/01/21","2016/10/26","コンクリート施工方法","株式会社ＩＨＩインフラシステム,株式会社ＩＨＩインフラ建設,株式会社駒井ハルテック,首都高速道路株式会社","E01D22/00@A,B28C7/12,E01D19/06,B28C7/04","(57)【要約】
【課題】狭小な間詰め部においても低コストで急速施工が可能なコンクリート施工方法を提供する。
【解決手段】少なくとも普通ポルトランドセメント、超速硬性混和材及び骨材を加水せずに混合してなる混合材をコンクリート施工現場に搬送し、施工現場で前記混合材に加水するとともに、加水したコンクリートを混練して間詰め部に打設するようにしたので、主たるコンクリート構成材の混合を施工現場で行う必要がなく、従来のように大型のモービル車を現場で使用する必要がない。これにより、例えば伸縮装置の箱抜き部など、狭小な間詰め部の施工のように必要なコンクリートが少量（例えば、２ｍ３程度）の施工に極めて有利である。更に、高価な超速硬セメントを用いる必要がないので、コンクリートの材料コストを大幅に低減することができる。
【選択図】図４
","特開2017-128934","","特許6014802","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6014802/15/ja"
"特開2014-145160","特願2013-013139","2013/01/28","2014/08/14","移動足場","日綜産業株式会社,株式会社駒井ハルテック","E04G1/22@Z,E04G1/24,301@A,E04G1/24,301@B,E04G3/24,302@G","(57)【要約】
【課題】  短時間での分解組立を可能にし得るようにする。
【解決手段】  軌条Ｒあるいは路盤Ｂで転動する車輪１１を有して移動可能とする台車１と、台車１上で昇降して人の立ち入りを許容する作業床２とを備える移動足場において、台車１が人力で移動可能とされ、作業床２が台車１との間に設ける伸縮脚Ｓの人力による伸縮で昇降され、伸縮脚Ｓが台車１に分離可能に立設する下段脚３と、作業床２に分離可能に連結する上段脚４とを有すると共に、上段脚４が下段脚３に昇降可能に連結され、一端部が上段４に連結すると共に他端側部が下段脚３に掛け回される牽引策Ｗ１を有し、台車１、作業床２、下段脚３および上段脚４が人手による搬送を許容し、上段脚４が牽引策Ｗ１の人力による牽引で下段脚３に対して昇降可能にする。
【選択図】  図１
","特開2014-145160","","特許6159094","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-145160/11/ja"
"特開2014-142031","特願2013-011614","2013/01/25","2014/08/07","部材の二段接合方法、及び、該方法に用いる部材一段接合用ナット","首都高速道路株式会社,株式会社駒井ハルテック,株式会社ＩＨＩインフラシステム,神鋼ボルト株式会社","F16B5/02@U,F16B31/02@A,F16B31/02@C","(57)【要約】
【課題】  複数の板状部材を二段階に分けて摩擦接合する際に要するボルトの数を削減する。
【解決手段】  軸心方向の一端側の雌ねじを刻設した筒状部２と、軸心方向の他端側の外形を六角形とした工具嵌合部４を、肉厚が小さい破断部５を介し一体に接続した部材一段接合用ナット１を形成する。一段階目の接合工程は、板状部材１０と１１を重ねて、対応するボルト挿通孔１０ａ，１１ａに挿通配置したトルシア形高力ボルト６に、部材一段接合用ナット１をシャーレンチで締め付け、破断部５が破断したときのトルクに応じた締め付けトルクで締め込んだ筒状部２により、板状部材１０と１１を一段接合する。二段階目の接合工程では、筒状部２を受け入れ可能な径のボルト挿通孔１２ａを穿設した板状部材１２を重ねて、同じトルシア形高力ボルト６にナット９を本締めすることで、すべての板状部材１０，１１，１２を摩擦接合させる。
【選択図】図１
","特開2014-142031","","特許6016652","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-142031/11/ja"
"特開2014-134061","特願2013-003809","2013/01/11","2014/07/24","既設鋼板切断と新設部材接合方法","株式会社駒井ハルテック,株式会社ＩＨＩインフラシステム,首都高速道路株式会社","E01D1/00@F,E01D2/02,E01D22/00@A,E01D22/00@B","(57)【要約】
【課題】  交通規制を行うことなく鈑桁橋の主桁のウェブを切断すると共に、新設の鋼床版の設置を行う。
【解決手段】  鈑桁橋の主桁１のウェブ３の一側面に、切断予定個所を跨ぐように第１の鋼床版５の基部を配置して、切断予定個所の両側位置を節付きボルト１０とナット１１で接合する。次に、ウェブ３を他側面側から下寄り部分３ａと上端部分３ｂに切断する。ウェブ３の下寄り部分３ａと上端部分３ｂの他側面には、第２の鋼床版６の基部を接合する。これにより、既設の床版４よりウェブ３の上端部分３ｂに作用する荷重は、各鋼床版５，６を経由してウェブ３の下寄り部分３ａへ伝達させることで、ウェブ３による荷重の支持は継続させる。その後、ウェブ３の上端部分３ｂと各鋼床版５，６との接合を解除した後、既設の床版４と一緒にウェブ３の上端部分３ｂを撤去することで、各鋼床版５，６を、荷重を受ける新たな路面として使用可能とさせる。
【選択図】図２
","特開2014-134061","","特許5801829","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-134061/11/ja"
"特開2014-134060","特願2013-003808","2013/01/11","2014/07/24","床版取り替え工法","首都高速道路株式会社,株式会社駒井ハルテック,株式会社ＩＨＩインフラシステム","E01D19/12,E01D22/00@A,E01D22/00@Z,E01D24/00","(57)【要約】
【課題】  交通規制が必要な期間を短縮する。
【解決手段】  下部構造１ａ，１ｂの上に主桁２を設け、その上フランジ２ａの上側にＲＣ床版５が取り付けられた構成の橋梁について、ＲＣ床版５の下方位置で、主桁２のウェブ２ｂの上部に、新設の鋼床版１１と側床版１５を取り付ける。次に、ＲＣ床版５を一度に撤去して、新設の鋼床版１１と側床版１５を露出させ、その上面に舗装を設けると共に、新設の鋼床版１１と側床版１５を主桁２と一緒にジャッキアップして、舗装の上面の高さ位置を、撤去前のＲＣ床版５上に設けてあった舗装の高さ位置まで原状復帰させる。交通規制は、既設のＲＣ床版５の撤去作業から、新設の鋼床版１１と側床版１５の上面の舗装作業と、ジャッキアップ作業までとすることで、期間を短縮させる。
【選択図】図３
","特開2014-134060","","特許5848716","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-134060/11/ja"
"特開2014-025244","特願2012-165492","2012/07/26","2014/02/06","アンカーボルトの位置決め具","株式会社駒井ハルテック,電気化学工業株式会社","E04B1/41,503@D,F16B35/04@B","(57)【要約】
【課題】構造物の埋め込み孔に挿入し、埋め込み孔との隙間に充填された接着剤を硬化させることで、その構造物に対し固定するタイプのアンカーボルトについて、埋め込み孔の中心位置へ正確に位置決めでき、上向きの埋め込み孔からの垂れ落ちを防止できるようにする。
【解決手段】アンカーボルトに装着可能な位置決め具１０を、円筒状の本体１１と、本体１１の外周面に連設されて径方向への突出量がほぼ等しい複数の突起１２と、から構成する。位置決め具１０が装着されたアンカーボルト２０を構造物４０の埋め込み孔４１に挿入すると、各突起１２の頂点が埋め込み孔４１の内面に当接することで、アンカーボルト２０は埋め込み孔４１の中心に正確に位置決めされることになる。埋め込み孔４１が上向きの場合に、各突起１２が埋め込み孔４１の内面に引っかかったり、各突起１２に孔内に充填された接着剤が絡まって下降への抵抗となったりすることで、アンカーボルト２０の垂れ落ちが防止される。
【選択図】図４
","特開2014-025244","","特許6001367","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-025244/11/ja"
"特開2013-213360","特願2012-084498","2012/04/03","2013/10/17","橋桁の架設・撤去装置とこれを用いた橋桁の新設・撤去方法","株式会社駒井ハルテック","E01D21/00@A,E01D21/00@B,E01D24/00","(57)【要約】
【課題】既設桁の撤去や新設桁の架設に対する現場作業の能率化と省力化が実現でき、設備コストの削減を可能にすることができる橋桁の架設・撤去装置を提供する。
【解決手段】敷設されたレールに沿って移動可能となる主梁支持用台車２ｂ、２ｂの上に、桁支持用台車２ａ、２ａで支持された新設桁又は撤去桁を跨ぐように輸送用主梁３を設け、この輸送用主梁３の下部に、輸送用主梁３の長さ方向に沿う格納位置と、輸送用主梁３の長さ方向に対して直交し、輸送用主梁３の側方に張り出す作業位置との間を回動可能となる横取りビーム４を設け、前記横取りビーム４に、横取りビーム４の長さ方向に移動可能となる吊り上げ用ブロック５を取付ける。
【選択図】図１
","特開2013-213360","","特許5865156","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2013-213360/11/ja"
"特許4958193","特願2011-097733","2011/04/26","2012/06/20","添接板取付け金具及び添接板取付け構造","株式会社駒井ハルテック,株式会社スノウチ","E04B1/24@N,E04B1/58,503@G","(57)【要約】      （修正有）
【課題】溶接長さとして４０ｍｍ以上を確保でき、添接板のボルト孔のピッチが７０ｍｍ未満であっても、添接板を母材に回動可能に取り付けることができる添接板取付け金具を提供する。
【解決手段】添接板取付け金具１００は、母材表面に溶接される第１金具部材１１０、および添接板側面に溶接される第２金具部材１２０を備え、これらの第１および第２金具部材１１０、１２０はＬ字形鋼材やＴ字形鋼材やコの字形鋼材や鋼板で形成されており、それらのＬ字形鋼材の一片には、板厚方向に貫通する円形の一対のボルト孔１１６，１２６が設けられており、一対のボルト孔を用いボルト１３０・ナット１３２により、第１金具部材１１０および第２金具部材１２０の第２板状部材１１４同士を連結し締め付けるようになっており、前記一対のボルト孔の径が、ボルトの軸径より１ｍｍ以上大きく設定されている。
【選択図】図１
","特開2012-229539","","特許4958193","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-4958193/15/ja"
"特開2010-270584","特願2009-276580","2009/12/04","2010/12/02","鋼板巻き立ての橋脚補強工法","株式会社駒井ハルテック,調和工業株式会社","E01D19/02,E01D22/00@B","(57)【要約】
【課題】施工期間が短い河川内での橋脚の補強を短期間で完了することができ、上空の制限を受ける施工においても鋼矢板の圧入による仮締め切り工法の施工が支障なく行える鋼板巻き立ての橋脚補強工法を提供する。
【解決手段】橋脚１の外面にアンカーボルトを植立て、巻立てに使用する補強鋼板４と同じ材質の鋼板を用いた先行プレート２３を、前記アンカーボルトで橋脚１の外面に取付け、仮締め切り工２１と橋脚１の対向面間に配置した切梁２２の橋脚側端部を前記先行プレート２３に結合することで、仮締め切り工２１にかかる外圧を切梁２２を介して橋脚１で支持し、この状態で前記仮締め切り工２１内の土砂を掘削した後、橋脚１の外面にこの外面を覆うように補強鋼板４を巻立てて耐震補強を施し、先行プレート２３を残すことで補強鋼板４の一部とする。
【選択図】図１
","特開2010-270584","","特許5414114","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-270584/11/ja"
"特開2010-037802","特願2008-201619","2008/08/05","2010/02/18","箱桁の接合構造及び箱桁の接合方法","株式会社ＩＨＩインフラシステム,株式会社駒井ハルテック,株式会社奥村組","E01C1/04,E01D1/00@E,E01D2/04,E01D21/00@B","(57)【要約】
【課題】箱桁を接合する際に、足場の設置を必要とする作業をできる限り少なくする。
【解決手段】箱桁１の向かい合う端部に、それぞれその箱桁１内へ突出する支持部２０を設け、その並列する一方の箱桁１の前記支持部２０と他方の箱桁１の前記支持部２０とに引張部材３０を係止し、その引張部材３０で前記両支持部２０を橋軸方向に引き寄せることにより、前記向かい合う端部同士を当接させて前記一方の箱桁１と前記他方の箱桁１とを接合した。前記箱桁１は、鋼製の下フランジ１１、ウェブ１２及び鋼床板部１３を備え、前記支持部２０はその下フランジ１１、ウェブ１２、鋼床板部１３の内面に設けられる。箱桁１同士の接合に際し引張接合を採用し、その引張接合を箱桁１内で行うことができるようにしたので、足場等の設置は不要となり、直下の道路や鉄道等の交通に対する影響を少なくすることができる。
【選択図】図１
","特開2010-037802","","特許5274927","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-037802/11/ja"
"特開2008-106451","特願2006-287792","2006/10/23","2008/05/08","落橋防止装置におけるブラケット金具の取付け孔加工方法","株式会社駒井ハルテック","E01D19/04,101","(57)【要約】
【課題】橋台や橋脚と橋桁を連結する落橋防止装置を数種類の既製品として設計し、これを量産しておくことにより、早く安く簡単に設置することができる落橋防止装置を提供する。
【解決手段】橋台や橋脚１に固定するブラケット金具５と橋桁２に固定するブラケット金具６を連結部材７で結合するようにした落橋防止装置であって、前記ブラケット金具５と６が、固定用のベースプレート１２と、このベースプレート１２に固定され、連結部材７を結合する部分を備えたブラケット１３の組み合わせからなり、前記ベースプレート１２に対してブラケット１３の固定角度が選択可能となっている。
【選択図】図３
","特開2008-106451","","特許4766429","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-106451/11/ja"
"特開2007-187025","特願2006-004108","2006/01/11","2007/07/26","風力発電装置の設置機構及び設置方法","株式会社駒井ハルテック","F03D11/04@A,F03D13/20,F03D13/10","(57)【要約】      （修正有）
【課題】経済的な建設費用で風力発電装置をタワー頂部に設置する方法を提供する。
【解決手段】この風力発電装置の設置機構Ａは、風力発電装置用のタワーＴｗ頂部の対向する側面に沿って挿入設置される基板１に対して回転自在に設けられる一対の枠部材２を互いに連結部材連結ロッド３で平行状に連結した設置枠を形成し、枠部材２の上端、下端、及び連結部材に複数の滑車４ａ、４ｂ、４ｃ、５Ｌ、５Ｒ、６Ｌ、６Ｒを設け、連結部材の滑車４ａ，４ｂ，４ｃを通るワイヤＷ１を介してタワーＴｗ頂部付近まで吊り上げられた風力発電用重量部材のナセルＮを、設置枠を所定角度回転させることにより引上位置からタワーＴｗ頂部に移動させてこの頂部上に設置し得るようにした。
【選択図】図１
","特開2007-187025","","特許4796391","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-187025/11/ja"
