"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2020-154248","特願2019-055261","2019/03/22","2020/09/24","シリンダライナ撮影装置","ダイトロン株式会社,日本郵船株式会社","G03B17/02,G01N21/88@Z,G03B15/00@L,G03B15/00@T,G03B15/02@G,G03B15/03,G03B15/00@W,G02B23/24@B,G03B15/05,G03B19/07,G03B37/00@A,G03B17/55,H04N5/225,600,H04N5/225,100,H04N5/225,430,H04N23/50,H04N23/52,H04N23/56","(57)【要約】
【課題】シリンダカバーを取り外すことなくシリンダライナの明瞭な画像をより安定して取得でき、かつ、小型で撮影性能を長期にわたって維持できるシリンダライナ撮影装置を提供することである。
【解決手段】シリンダライナ撮影装置は、樹脂製のケース３０と、ケースに取り付けられた照明光源と、ケースに収容され、レンズが上側に露出した状態で上方を自動撮影するカメラ本体２０と、ケースに収容され、カメラ本体に接続されてカメラ本体を駆動する駆動回路を有する回路基板と、ケース内に配置され照明光源及び駆動回路に接続される電池とを含む。回路基板は、回路基板に接触し放熱性及び弾性を有する絶縁材と、ケースの内面に貼り付けられ放熱性を有する放熱シートとを介して、ケースに接続されている。カメラ本体は、放熱性及び弾性を有する絶縁材及び放熱シートの何れも介さずにケースに接続されている。
【選択図】図５
","特開2020-154248","","特許7198132","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-154248/11/ja"
"特許6714173","特願2019-553129","2019/06/18","2020/06/24","燃料浄化システム及び船舶","日本郵船株式会社","B63H21/38@B,B63B11/04@B","(57)【要約】
  燃料浄化システムは、単一の船舶に搭載され、低引火点燃料を貯留する複数のタンクと、前記複数のタンクの一方から他方へ前記低引火点燃料を移動させる移動経路と、前記移動経路に設けられ、前記移動経路を流れる前記低引火点燃料に含まれる不純物を除去する濾過部と、を備える。
","WO2020/255255","","特許6714173","","再表2020/255255","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6714173/15/ja"
"特開2020-086600","特願2018-215902","2018/11/16","2020/06/04","電子通貨管理システム","株式会社日本カ－ドネットワ－ク,日本郵船株式会社","G06Q20/06,G06Q40/02,G06Q20/08,300","(57)【要約】
【課題】通信装置がインターネットやＷＡＮに常時接続することが困難な環境下において電子的な金銭取引を可能とする手段を提供する。
【解決手段】電子通貨管理システム１は、インターネットＩに接続可能なエリアＬにおいて、ブロックチェーンを用いて分散管理される分散台帳（台帳Ｒ１）により口座毎の電子通貨の残高を管理する第１の台帳管理システムと、インターネットＩに常時接続が不可能なエリアＳにおいて、ブロックチェーンを用いずに集中管理される分散台帳（台帳Ｒ２）により口座毎の電子通貨の残高を管理する第２の台帳管理システムを備える。第１の台帳管理システムと第２の台帳管理システムは互いに通信可能なときに、第１の台帳管理システムの管理下の口座と第２の台帳管理システムの管理下の口座の間のトランザクションを実行する。
【選択図】図１
","特開2020-086600","","特許7125072","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-086600/11/ja"
"再表2020/070841","特願2020-551021","2018/10/03","2020/04/09","船舶の係留施設に対する衝突の防止を支援するためのシステム及びプログラム","株式会社日本海洋科学,日本郵船株式会社","B63B43/18,B63B49/00@Z,B63B71/00,B63B73/46,B63B73/74,B63B79/00,B63B79/10,B63B79/15,B63B79/20,B63B79/30,B63B79/40","(57)【要約】
  本発明に係るシステムは、係留施設に向かい航行する船舶の形状を示す形状データと、船舶の重量を示す重量データと、船舶の制動能力を示す制動能力データと、船舶と係留施設の距離を示す距離データと、船舶の速度を示す速度データを取得し、それらのデータを用いて、船舶が係留施設に衝突する危険度を特定する。本発明の一実施形態に係るシステムは、横軸に船舶と係留施設の距離を示し、縦軸に船舶の速度を示す平面上に、様々な距離と速度の組み合わせに関し特定した危険度に基づき決定した危険度の境界線を示すラインＬ1～Ｌ6と、航行に伴い変化する船舶の距離と速度の組み合わせの実績を示すラインＭを配置したグラフを表示する。操船者は、このグラフを見ながら、船舶の速度を調整する。
","WO2020/070841","","特許7127145","","再表2020/070841","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-070841/19/ja"
"再表2019/244229","特願2020-525109","2018/06/19","2019/12/26","構造物、シート、防汚塗料層の形成方法および装置","日本郵船株式会社","B63B59/04@Z","(57)【要約】
  船舶の船体外板の水没部分に設けられたモニター領域Ｔにおいては、防食塗料Ｑの塗料層の上に、防汚塗料Ｐの塗料層が階段状に形成されている。モニター領域Ｔは、４つの区画、すなわち、区画ｔ１～ｔ４と、それらの区画の左右を囲む領域ｔ０に区分されており、区画ｔ１～ｔ４の各々に形成されている防汚塗料Ｐの塗膜厚は、既知の異なる厚さである。船舶の航行に伴い防汚塗料Ｐが水に溶け出す。作業員は、モニター領域Ｔ内の区画のいずれにおいて防汚塗料Ｐが溶け尽くしているかを視認することで、船体外板下部１１（モニター領域Ｔ以外の領域）に塗装されている防汚塗料Ｐの溶け出しの程度を知ることができる。
","WO2019/244229","","特許6968997","","再表2019/244229","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-244229/19/ja"
"再表2019/229904","特願2019-527569","2018/05/30","2019/12/05","データ処理装置、プログラム及び記録媒体","日本郵船株式会社","B63B49/00@Z,G01C21/20,B63B73/46,B63B73/74,B63B79/00,B63B79/10,B63B79/15,B63B79/20,B63B79/30,B63B79/40,B63B81/00","(57)【要約】
  受信部１２２は、船舶９の航行に伴う１日の燃料消費量を示す長期燃料消費量データを含むヌーンレポートデータと、同じ１日の１時間毎の燃料消費量を示す短期燃料消費量データを含む航行ログデータを受信する。検知部１２３は、短期燃料消費量データが示す値の異常値を検知する。特定部１２４は、短期燃料消費量データが示す値の変換値の合計値と長期燃料消費量データが示す値が一致するように、短期燃料消費量データが示す値を変換する変換規則を特定する。変換部１２５は特定部１２４により特定された変換規則に従い、短期燃料消費量データが示す値を変換する。その結果、長期燃料消費量データが示す燃料消費量と整合性の保たれた１時間毎の燃料消費量を示す変換値が得られる。
","WO2019/229904","","特許6617221","","再表2019/229904","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-229904/19/ja"
"特開2019-182004","特願2018-071239","2018/04/03","2019/10/24","船舶用ベルマウス","国立大学法人広島大学,常石造船株式会社,日本郵船株式会社","B63B25/08@B,B63B13/00@E,B63H21/38@B,F02M37/00,301@Z","(57)【要約】
【課題】液体タンクの底面との隙間を小さくしてタンク内に残る液体の量を少なくしつつ、圧力損失を低減して吸入能力を向上させることで排出時間の増加を抑制することの可能な、船舶用ベルマウスを提供する。
【解決手段】船舶の配管系統の流体吸入端部に接続される船舶用ベルマウス１０であって、開口端周縁部に、外周方向及び内周方向の少なくとも１つに向けて膨出する形状の圧力損失低減部１１を有する。圧力損失低減部の断面形状が、曲線を含むこと、又は多角形であることが好ましい。また、圧力損失低減部が、開口端周縁部に一体成形されていること、又は開口端周縁部に取り付けられたリング状の付加物であることが好ましい。
【選択図】図１
","特開2019-182004","","特許6832545","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-182004/11/ja"
"再表2019/187106","特願2019-503578","2018/03/30","2019/10/03","水分混入検出装置、水分混入検出プログラム、水分混入検出方法、及び水分混入検出システム","日本郵船株式会社","G01N33/30","(57)【要約】
  本発明の課題は、油中の水分量がその環境条件下において本当に正常であるか否かを判断することが可能な、水分混入検出装置を提供することである。
  上記課題は、油への水分混入を検出するための水分混入検出装置であって、油の環境データ及び／又は油の周囲環境に関するデータと油中の水分量に関するデータとの相関関係に基づいて、実測された油の環境データ及び／又は油の周囲環境に関するデータから油中の水分量に関する予測データを算出する予測データ算出手段と、油中の水分量に関する実測データを取得する実測データ取得手段と、取得した実測データと、算出した予測データとを比較して、実測データと予測データとの関係が所定の条件を満たすか否かを判定する条件判定手段と、実測データと予測データとの関係が所定の条件を満たすと判定された場合に、所定の条件を満たすことを示す情報を出力する情報出力手段とを備える、水分混入検出装置によって解決される。
","WO2019/187106","","特許6766248","","再表2019/187106","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-187106/19/ja"
"再表2019/097634","特願2019-554116","2017/11/16","2019/05/23","舶用ディーゼル機関の構成部品の疲労度評価方法、舶用ディーゼル機関の構成部品の疲労度評価装置、舶用ディーゼル機関の構成部品の余寿命診断方法、舶用ディーゼル機関の構成部品の余寿命診断装置、およびシステム","株式会社ジャパンエンジンコーポレーション,日本郵船株式会社","F02D41/22,F02D45/00,345,F02D45/00,369,F02D45/00,360@A,F02D45/00,364@A,F02D29/02@A","(57)【要約】
  舶用ディーゼル機関の構成部品の疲労度を評価する方法であって、構成部品について、舶用ディーゼル機関の運転負荷に関する運転負荷評価点と、舶用ディーゼル機関の運転負荷の変動に関する運転負荷変動評価点と、舶用ディーゼル機関の運転サイクルに関する運転サイクル評価点と、舶用ディーゼル機関の燃料の性状に関する燃料性状評価点と、燃料の燃焼性に関する燃焼性評価点と、前記舶用ディーゼル機関の排ガスの温度に関する排ガス温度評価点の内、少なくとも２つを生成し、生成した少なくとも２つの評価点を加算して構成部品の疲労度の総合評価点を算出し、総合評価点に基づいて構成部品の疲労度を評価する。
","WO2019/097634","","特許7076468","拒絶2021-005175","再表2019/097634","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-097634/19/ja"
"特開2019-074971","特願2017-201357","2017/10/17","2019/05/16","船舶用画像配信システム","日本無線株式会社,日本郵船株式会社","G08G3/00@A,G09B29/00@F,G09B29/10@A,G01C21/00","(57)【要約】
【課題】航海中の撮影画像を複数の船舶で共有するための船舶用画像配信システムを提供する。
【解決手段】画像配信設備４は、複数の船舶Ｓが航海中に撮影した撮影画像を配信画像データベースに蓄積しており、船舶Ｓに搭載された海図表示装置３から、船舶Ｓの位置と進行方向とを含む配信要求を受けた場合には、配信要求に適合した配信画像を選択して、配信要求を送信した海図表示装置３に配信画像を配信する。
【選択図】図１
","特開2019-074971","","特許6793105","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-074971/11/ja"
"特開2019-074970","特願2017-201356","2017/10/17","2019/05/16","船舶用画像管理装置","日本無線株式会社,日本郵船株式会社","G08G3/00@A,G09B29/00@F,G01C21/00","(57)【要約】
【課題】航海中に発生した事象がより明確に記録可能な船舶用画像管理装置を提供する。
【解決手段】船舶に搭載された海図表示装置は、携帯端末２で撮影された撮影画像３２１を受信して撮影画像データベース３２に記憶し、タッチパネル３４を利用して撮影画像３２１上に書き込まれた書込情報３３１を書込情報データベース３３に記憶する。撮影画像３２１を複数の船舶で共有利用するために画像配信設備４に送信する場合には、撮影画像３２１に書込情報３３１を合成し、撮影画像３２１の付帯情報に撮影画像の撮影位置、撮影方向などの航海情報を付加した合成画像ＣＰを生成してから送信する。
【選択図】図１１
","特開2019-074970","","特許6835695","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-074970/11/ja"
"特開2019-002574","特願2017-114679","2017/06/09","2019/01/10","燃料削減率出力システム、燃料削減率出力方法、および燃料削減率出力プログラム","出光興産株式会社,日本郵船株式会社,郵船商事株式会社","F22B35/00@J","(57)【要約】
【課題】ボイラの制御性の向上により得られた燃料削減率をリアルタイムで算出する。
【解決手段】ボイラ燃焼制御システム４に適用された燃料削減対応に係る燃料削減率１５を算出する燃料削減率出力システム１であって、測定主蒸気圧ＰＶの履歴を主蒸気圧履歴１４として記録し、主蒸気圧履歴１４と測定主蒸気圧ＰＶとの偏差を算出し、偏差が所定の範囲内にある主蒸気圧の履歴を制御主蒸気圧の履歴として出力する偏差判定部１１と、偏差判定部１１により出力された制御主蒸気圧の履歴に基づいて標準偏差を算出する標準偏差算出部１２と、標準偏差算出部１２により算出された標準偏差に基づいて標準偏差改善率を算出し、前記標準偏差改善率と前記燃料削減率との関係を示す基準式に基づいて燃料削減率１５を算出して出力する燃料削減率出力部１３と、を有する。
【選択図】図１
","特開2019-002574","","特許6715800","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-002574/11/ja"
"再表2018/212224","特願2019-518831","2018/05/16","2018/11/22","ボイラ燃焼制御システム、およびボイラ燃焼制御方法","出光興産株式会社,日本郵船株式会社,郵船商事株式会社","F22B35/00@J,F23N5/00@F","(57)【要約】
  フィードバック補正後の負荷要求量を補正する燃料補正係数を出力するボイラ燃焼制御システムである。フィードバック補正の前後の負荷要求量の比と、負荷要求量と燃料投入量との関係の初期値を規定した初期値および微調整関数とに基づいて燃料補正係数を算出する燃料補正係数演算部と、初期値および微調整関数を補正する基準曲線補正係数を出力する基準曲線補正部とを有する。基準曲線補正部は、測定主蒸気圧と設定主蒸気圧との偏差を算出する偏差判定部と、偏差の変動に係る周期を取得する周期判定部と、振幅を取得する振幅判定部と、基準曲線補正係数を基準曲線補正関数に基づいて算出して出力する基準曲線補正係数出力部と、周期と振幅の組み合わせが所定の条件を満たした場合に基準曲線補正関数を補正する基準曲線補正判定部とを有する。
","WO2018/212224","","特許6894503","","再表2018/212224","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-212224/19/ja"
"特開2018-172990","特願2017-070119","2017/03/31","2018/11/08","エンジンの排気制御システム及びそれを搭載した船舶","株式会社大島造船所,国立研究開発法人　海上・港湾・航空技術研究所,日本郵船株式会社","F02D13/02@H,B63B1/38,B63J3/02@Z,B63H21/14,F02B33/44@A,F02B33/00@D,F02B37/12,303@H,F02B37/00,302@B,F02B37/18@A,F02B37/16@Z,F02D13/02@A,F02D13/02@B,F02D23/00@K,F02D43/00,301@R,F02D43/00,301@Z","(57)【要約】
【課題】掃気圧が低下するような運転条件下においてもエンジンの運転制御をきめ細く行うことを可能とする。
【解決手段】排気弁４０を有したエンジン３０と、排気弁４０の作動タイミングを変更し、エンジン３０に加圧空気を供給する過給機３２と、加圧空気及びエンジン３０からの排気の少なくとも一方をバイパスして取出気体として取り出す給気バイパス管１４、掃気バイパス管１６、排気バイパス管１８と、を備え、取り出す取出気体に応じて排気弁４０の作動タイミングを制御する。
【選択図】図３
","特開2018-172990","","特許6919854","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-172990/11/ja"
"特開2018-151811","特願2017-046997","2017/03/13","2018/09/27","タッチパネルユニット","日本無線株式会社,日本郵船株式会社","G06F3/03,400@F,G09B29/00@A,G09B29/10@A,B43L9/12,G06F3/0488","(57)【要約】      （修正有）
【課題】タッチパネルに対して使用できるタッチパネル用ディバイダを提供する。
【解決手段】２つの脚体２１を有するコンパス状のディバイダ本体２と、ディバイダ本体２の両脚体２１の先端に設けられ、タッチパネルに接触するとタッチパネルが反応するタッチ部３と、を備える。
【選択図】図１
","特開2018-151811","","特許6812276","拒絶2020-014124","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-151811/11/ja"
"特開2018-150024","特願2017-145522","2017/07/27","2018/09/27","航海計画立案補助装置及び航海計画立案補助システム","日本無線株式会社,日本郵船株式会社","B63B49/00@Z,G01C21/22,G09B29/00@A,G09B29/10@Z,B43L9/12,G06F3/03,G06F3/0488,B63B79/40","(57)【要約】
【課題】タッチパネル上で航路を作成することが可能であり、作成した航路作成情報が管理装置との間で送受信され、管理装置が外部との間で送受信を行う航海計画立案補助システムを提供する。
【解決手段】海図情報を提供し、新たな航路を入力して航路作成情報を生成可能な航海計画立案補助システム１は、航路作成情報や海図情報を記憶する情報管理装置２と、表示画面に航路や海図を表示する海図表示装置３とを備えている。海図表示装置３は、タッチパネル３２及び通信Ｉ／Ｆ３３をプログラム制御し、航路作成機能３４２を起動する制御部３１と、タッチパネル３２と、情報管理装置２と通信を行う通信Ｉ／Ｆ３３と、タッチパネル３２に航路の出発地点等が入力されると各地点の緯度及び経度を算出して航路作成情報を生成する航路作成機能３４２と、入力モード切替機能３５４とを備えている。
【選択図】図１
","特開2018-150024","","特許6762674","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-150024/11/ja"
"再表2018/163350","特願2019-504221","2017/03/09","2018/09/13","航海計画支援システムおよび航海計画支援プログラム","日本郵船株式会社","B63B79/20,B63B25/16@Z","(57)【要約】
  船舶や貨物等の特性に伴う相違に柔軟に対応できるとともに、将来的なシミュレーション手法の修正や追加、考慮要素の追加等にも対応できるよう、高い柔軟性・拡張性を有する航海計画支援システムである。航海計画もしくは他の情報を入力情報として、船舶の航路上での主機出力配分を含む航海計画に影響を及ぼし得る各考慮要素についてそれぞれ、船舶の属性もしくは特性に応じて所定の計算を行った計算結果を出力する１つ以上の入れ替え可能なモジュールと、各モジュールを所定の順序で実行して、航海計画に係る計算結果を出力させる制御部とを有する。制御部により実行される１つ以上のモジュールの入力情報には、１つ以上のモジュールの実行により出力された計算結果を含む。
","WO2018/163350","","特許6856740","","再表2018/163350","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-163350/19/ja"
"特許6348673","特願2017-542493","2017/06/13","2018/06/27","燃料消費量取得装置、燃料消費量取得方法、および燃料消費量取得プログラム","日本郵船株式会社","B63B49/00@Z,B63H21/38@B,B63B79/30","(57)【要約】
  プラントの入力エネルギーと出力エネルギーとの関係を換算または計算できるデータと、消費されたＢＯＧにおけるＮＢＯＧとＦＢＯＧの混合比率に基づいて、その時点における燃料種毎のＦＯＥを計算する燃料消費量取得装置である。基準となるＦＯに対して、ＢＯＧ毎にＢＯＧに係る燃料消費量をＦＯでの燃料消費量に換算する換算係数を、貨物の積載状態に応じて算出してＦＯ換算係数に記録する換算係数計算部と、運航データを取得する運航データ取得部と、直近の運航データから判定された貨物の積載状態と、ＦＯおよびＢＯＧ毎の燃料消費量と、ＦＯ換算係数に記録されたＢＯＧ毎の換算係数とに基づいて、ＢＯＧ毎の燃料消費量をＦＯでの燃料消費量に換算して全体の燃料消費量を算出する燃料消費量計算部とを有する。
","WO2018/229845","","特許6348673","","再表2018/229845","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6348673/15/ja"
