"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2023-001576","特願2021-102385","2021/06/21","2023/01/06","立軸ポンプ","株式会社酉島製作所","F04D13/00@A,F04D11/00,101,F04D29/60@E","(57)【要約】
【課題】水中軸受の監視装置を備える立軸ポンプにおける部品の交換作業性を向上する。
【解決手段】立軸ポンプ１０は、揚水管２１と吐出し管２５とを有し、吐出し管２５に開口部２７ａが形成されたポンプケーシング２０と、開口部２７ａを塞ぐモータ台３０と、揚水管２１内に配置された内側部４２ａとモータ台３０内に配置された外側部４２ｂとを有する回転軸４２と、内側部４２ａに取り付けられた羽根車５０と、内側部４２ａを取り囲む内筒５２と、内筒５２に取り付けられた水中軸受５６と、水中軸受５６と回転軸４２の間に流体を供給するための内部配管７３と、水中軸受５６の摩耗状態を監視する監視装置６０とを備える。内部配管７３は、モータ台３０を貫通して回転軸４２に沿ってポンプケーシング２０内に配置されるとともに、水中軸受５６に接続されている。
【選択図】図２
","特開2023-001576","","特許7578548","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-001576/11/ja"
"特開2022-105880","特願2021-000482","2021/01/05","2022/07/15","立軸ポンプ","株式会社酉島製作所","F04D29/66@F,F04D13/00@A,F04D29/44@C,F04D29/44@E","(57)【要約】
【課題】可動翼によって、ポンプ性能の向上だけでなく、空気吸込渦の発生も抑制する。
【解決手段】立軸ポンプ１０は、筒状のポンプケーシング１２と、回転軸２７と、羽根車３０と、吸込口２１と羽根車３０の間に位置するようにポンプケーシング１２内に設けられた複数の可動翼４０と、複数の可動翼４０の傾斜角度を変更するための翼角度変更機構４５とを備える。複数の可動翼４０は、第１可動翼４０Ａ，４０Ｂと、第１可動翼４０Ａ，４０Ｂに対してポンプケーシング１２の周方向に間隔をあけて設けられた第２可動翼４０Ｃ，４０Ｄとを含む。翼角度変更機構４５は、第１可動翼４０の第１傾斜角度と第２可動翼４０の第２傾斜角度とが異なるように、複数の可動翼４０の傾斜角度を変更可能である。
【選択図】図２
","特開2022-105880","","特許7472046","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-105880/11/ja"
"特許7075466","特願2020-191191","2020/11/17","2022/05/25","振動機械の異常診断装置および異常診断方法","株式会社酉島製作所","G01M99/00@A,G01H17/00@A","(57)【要約】
【課題】振動機械の異常診断装置および異常診断方法において、診断の精度および簡便性を向上させる。
【解決手段】モータ１の異常診断装置１０は、モータ１の振動データをフーリエ変換した基準データを記憶する記憶部１１と、モータ１の振動データを経時的に取得する取得部１２ａと取得部１２ａで取得した振動データをフーリエ変換して診断データとする変換部１２ｂと、基準データのスペクトル値と診断データのスペクトル値とを経時的に比較して基準データから診断データが所定以上異なる場合に異常と診断する診断部１２ｃとを備える。
【選択図】図１
","特開2022-082474","","特許7075466","全部異議2022-701162","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7075466/15/ja"
"特開2022-074787","特願2020-185135","2020/11/05","2022/05/18","ポンプ及びポンプ据付用ベース","株式会社酉島製作所","F04D13/00@A,F04D29/60@D","(57)【要約】
【課題】ポンプ床に対するポンプケーシングの姿勢の許容調整角度範囲を拡張するとともに、吸水槽とポンプ室の間の水密性を確保する。
【解決手段】ポンプ１０は、ポンプケーシング１２と、ポンプ床１に取り付けられた環状の固定プレート３２と、ポンプケーシング１２に取り付けられた環状の可動プレート３４と、固定プレート３２に対して可動プレート３４を移動不可能に締結する締結部材３７と、弾性的に変形可能な筒状のシール部材５０とを備える。シール部材５０は、固定プレート３２に水密に取り付けられた第１端（フランジ部５１ｅ）と、可動プレート３４に水密に取り付けられた第２端（フランジ部５１ｄ）とを有する。
【選択図】図２
","特開2022-074787","","特許7398358","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-074787/11/ja"
"特開2022-072088","特願2020-181329","2020/10/29","2022/05/17","軸継手カバー及びそれを備えるポンプ装置","株式会社酉島製作所","F04D29/60@E,F04D29/60@J,F04D29/62@A,F04D29/62@B,F04D29/62@D,F04D29/60@H,F04D29/044,F04D29/054,F04B53/00@D,F04B53/00@H,F16D3/84@A","(57)【要約】
【課題】原動機とポンプ本体との距離が相違する場合でも、部品点数増加を抑制しつつ、原動機とポンプ本体との間の伝動部の露出を最小限に抑制する。
【解決手段】軸継手カバー１は、固定カバー７と調整カバー８とを備える。固定カバー７は、基端側がポンプ本体３に固定され、ポンプ本体３を駆動する原動機２の主軸である原動機主軸２ａと、ポンプ本体３の主軸であるポンプ主軸３ａと、原動機主軸２ａとポンプ主軸３ａとを接続する軸継手５とを含む伝動部のうち、少なくともポンプ主軸３ａの一部を覆う。調整カバー８は、固定カバー７の先端側から原動機２に向けて突出するように、固定カバー７に対して原動機主軸２ａの軸方向に位置調整可能に固定され、伝動部のうち固定カバー７から露出した部分を覆う。
【選択図】図１
","特開2022-072088","","特許7470615","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-072088/11/ja"
"特開2022-062591","特願2020-170711","2020/10/08","2022/04/20","ポンプの軸受診断装置及びその方法","株式会社酉島製作所","F04D29/046@A,F04D29/046@B,F04D13/00@D,F04B49/10,311,F04B51/00,G01M13/04","(57)【要約】
【課題】非金属製の摺接部材を備える軸受の異常を高精度に計測する。
【解決手段】軸受３０は環状で非金属製の摺接部材３３を有し、摺接部材３３の内周面３３ａには、径方向外向きに窪むとともに軸方向に延び、軸方向の外端が壁部によって塞がれた非貫通の凹溝３４Ａ，３４Ｂが形成されている。軸受診断装置４０は、摺接部材３３と回転軸２４の間に非圧縮性の液体を供給する液体供給機構４２と、液体供給機構４２によって供給した液体量を計測する流量計５３又は５４と、流量計５３又は５４によって計測した液体量に基づいて軸受３０の異常を判定する診断部５５とを備える。
【選択図】図１
","特開2022-062591","","特許7465779","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-062591/11/ja"
"特開2022-047930","特願2020-153982","2020/09/14","2022/03/25","流体機械","株式会社酉島製作所","F04D29/16,F04D29/08@E","(57)【要約】
【課題】ケーシングと羽根車との間の隙間を通した液体の逆流を抑制し、漏れ損失を低減する。
【解決手段】流体機械（片吸込ポンプ１０）は、液体流路１４に連通する開口部１５を有するケーシング本体１３と、開口部１５を塞ぐカバー１６と、カバー１６を貫通して配置された回転軸２２と、回転軸２２の取付部２２ａに取り付けられた羽根車２５とを備える。ケーシング本体１３のうち、羽根車２５の前シュラウド２７に対向する部分（壁部１３ａ）には、前シュラウド２７に向けて突出し、回転軸２２の軸線Ａを中心とする環状のケーシング本体側絞り凸部３７が設けられている。
【選択図】図１
","特開2022-047930","","特許7526058","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-047930/11/ja"
"特開2022-006607","特願2020-108941","2020/06/24","2022/01/13","立軸ポンプ","株式会社酉島製作所","F04D29/58@D,F04D13/00@A,F04D29/66@F","(57)【要約】
【課題】発熱機器を冷却するための冷却水を効率的に降温する。
【解決手段】立軸ポンプ１０は、吸水槽１内に下部１５，１６が配置された筒状のポンプケーシング１２と、冷却水を循環させて発熱機器２６を冷却する冷却装置３５とを備える。冷却装置３５は、ポンプケーシング１２の下部１５，１６の外側に配置され、ポンプケーシング１２を中心として径方向に移動可能な可動部材４７を備える。可動部材４７は、冷却水を通水可能な通水管４８を有する。
【選択図】図１
","特開2022-006607","","特許7339213","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-006607/11/ja"
"特開2021-183819","特願2020-088978","2020/05/21","2021/12/02","ポンプ装置","株式会社酉島製作所","F04D29/60@D,F04D11/00,101,F04D13/00@A","(57)【要約】
【課題】ポンプの脈動を抑える空気発生装置を利用して音響管から効果音を出力させて、ポンプの駆動状態を監視する。
【解決手段】ポンプ装置は、揚水管５及び前記揚水管５の上方開口部に接続される吐出しエルボ６を含むポンプケーシング４と、前記吐出しエルボ６を貫通して上下方向に延び、下端部に前記揚水管５内に配置される羽根車８を有する回転軸７と、前記回転軸７を介して前記羽根車８を回転させる駆動手段９とを備える。さらに、ポンプ装置は、前記ポンプケーシング４に接続され、前記駆動手段９を駆動して前記回転軸７を介して前記羽根車８を回転させた際に発生する脈動を抑制しつつ、前記ポンプケーシング内の流体が流入することにより空気を送り出す空気発生装置２と、前記空気発生装置２に接続されて効果音を発生させる音響発生部３とを備える。
【選択図】図１
","特開2021-183819","","特許7312140","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-183819/11/ja"
"特開2021-173178","特願2020-075560","2020/04/21","2021/11/01","立軸ポンプ、ポンプシステム及び立軸ポンプの傾き自動判定方法","株式会社酉島製作所","F04D13/00@A,F04D29/60@B","(57)【要約】
【課題】ポンプケーシングの傾きを自動的に判定する。
【解決手段】立軸ポンプ１は、据付床３と、前記据付床３に固定されるベースプレート８と、前記ベースプレート８に連結されるベースプレート座９、前記ベースプレート座９に懸垂される揚水管６、及び前記ベースプレート座９に接続される吐出しエルボ７を有するポンプケーシング５と、前記吐出しエルボ７を貫通して上下方向に延び、下端部に前記ポンプケーシング５内に配置される羽根車１８を有する回転軸１２と、前記回転軸１２を介して前記羽根車１８を回転させる駆動手段１３と、前記ベースプレート座９又は前記ベースプレート座９の上方側のいずれか一方に配置されるレーザ２０と、前記ベースプレート座９又は前記ベースプレート座９の上方側の残る他方に配置され、前記レーザ２０からのレーザ光を受光する測定部１１と、前記測定部１１での測定結果に基づいて前記ポンプケーシング５の傾きを判定する判定部２４と、を備える。
【選択図】図１
","特開2021-173178","","特許7398327","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-173178/11/ja"
"特開2021-173177","特願2020-075558","2020/04/21","2021/11/01","立軸ポンプの傾き判定方法","株式会社酉島製作所","F04B51/00,F04D13/00@A,F04D29/60@D","(57)【要約】
【課題】据付後の経年劣化による傾き度合いを正確に判定する。
【解決手段】立軸ポンプは、据付床３に固定され、前記据付床３に懸垂される揚水管６、及び軸受支持台１２を有し、前記揚水管６の上方開口部に接続される吐出しエルボ７を含むポンプケーシング５と、前記吐出しエルボ７を貫通して上下方向に延び、下端部に前記ポンプケーシング５内に配置される羽根車１５を有する回転軸１０と、前記回転軸１０を介して前記羽根車１５を回転させる駆動手段と、前記軸受支持台１２に設けられ、前記回転軸１０を回転可能に支持する第１軸受１１と、前記回転軸１０を前記ポンプケーシングの上方側内部で回転可能に支持する第２軸受１３とを備える。前記第１軸受１１から前記第２軸受１３までの距離をＬ、前記回転軸１０と前記第２軸受１３の隙間をδとしたとき、δ／Ｌを基準値として前記据付床３の傾きを判定する。
【選択図】図１
","特開2021-173177","","特許7394012","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-173177/11/ja"
"特開2021-169786","特願2020-072732","2020/04/15","2021/10/28","ポンプ","株式会社酉島製作所","F04D13/00@D,F04D29/08@C,F04D15/00@C","(57)【要約】
【課題】軸受を保護するための潤滑液流路からの潤滑液の漏れを低減する。
【解決手段】ポンプ１０は、筒状のポンプケーシング１２と、ポンプケーシング１２に配置された回転軸２０と、回転軸２０に取り付けられたインペラ２２と、回転軸２０を回転可能に支持する軸受２４Ｂと、保護管３１内を通して軸受２４Ｂに潤滑液を供給するための潤滑液流路３０と、潤滑液として清水を潤滑液流路３０に供給する外部注水機構５０と、排水路２８から流出した揚水を濾過した浄水をメカニカルシール３２Ｂのインペラ２２側に供給する自己注水機構６０とを備える。
【選択図】図１
","特開2021-169786","","特許7383557","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-169786/11/ja"
"特開2021-085390","特願2019-216562","2019/11/29","2021/06/03","ポンプ","株式会社酉島製作所","F04D13/00@D,F04D29/06,F04D29/047@Z","(57)【要約】
【課題】簡単かつ安価な構成であるにも拘わらず、メンテナンス時にも優れ、主軸に供給する循環液の自動調整機能を安定させる。
【解決手段】ポンプ１は、中空筒状の揚水管２と、下端部に前記揚水管２内に配置される羽根車３を有する主軸４と、主軸４を回転駆動させる駆動手段と、揚水管２内で主軸４を囲み、主軸４との間に潤滑液が流動する内側空間３３を形成する保護管３２と、内側空間３３に潤滑液を循環供給するための循環閉水路３５と、循環閉水路３５の途中に設けられ、潤滑液を貯留する潤滑液貯留タンク２０と、潤滑液貯留タンク２０に貯留された潤滑液を循環閉水路３５を介して内側空間３３へと供給するための循環用ポンプ２１と、循環閉水路３５に潤滑液を補給するための高架水槽４３とを備える。
【選択図】図１
","特開2021-085390","","特許7294997","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-085390/11/ja"
"特開2021-080865","特願2019-208145","2019/11/18","2021/05/27","ポンプ","株式会社酉島製作所","F04D29/66@F,F04D13/00@F,F04D11/00,101","(57)【要約】
【課題】簡単な構造で、大型化することなく、水中渦及び空気吸込渦の発生を抑制する。
【解決手段】ポンプ１は、中空筒状で、下端側にベルマウス２７を接続されるポンプケーシング２と、前記ポンプケーシング２を貫通し、下端側に前記ポンプケーシング２内に配置される羽根車３を有する主軸４とを備える。前記ベルマウス２７は、前記ポンプケーシング２に接続される外側ベルマウス部２８と、前記外側ベルマウス部２８の内側に配置され、一部が前記外側ベルマウス部２８の下端から突出する内側ベルマウス部２９とを少なくとも備える。前記内側ベルマウス部２９は、前記ベルマウス２７の軸心Ｃに直交する方向から視認可能な領域に開口部３２を有する。
【選択図】図１
","特開2021-080865","","特許7306971","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-080865/11/ja"
"特開2021-067252","特願2019-195535","2019/10/28","2021/04/30","ポンプ","株式会社酉島製作所","F04D29/66@F,F04D11/00,101,F04D29/40,F04D13/00@A","(57)【要約】
【課題】水中渦だけでなく、空気吸込渦の発生をも効果的に抑制する。
【解決手段】ポンプ１，２１は、中空筒状で、一端側にベルマウス７を有するポンプ本体２と、ポンプ本体２内に配置され、一端側に羽根車３を有する主軸４とを備える。ベルマウス７は、ポンプ本体２に接続される外側ベルマウス部８と、外側ベルマウス部８の内側に配置される内側ベルマウス部９とを備える。外側ベルマウス部８の一端開口部と内側ベルマウス部９の一端開口部との間で第１吸込口１５を構成する。内側ベルマウス部９の一端開口部で第２吸込口１６を構成する。外側ベルマウス部８は外側吸込口１１を有する。内側ベルマウス部９は、外側吸込口１１に対応する位置に内側吸込口１２を有する。外側吸込口１１と内側吸込口１２を連通する連通路１４を備える。
【選択図】図２
","特開2021-067252","","特許7261142","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-067252/11/ja"
"特開2021-060015","特願2019-185346","2019/10/08","2021/04/15","ポンプ","株式会社酉島製作所","F04D29/60@D,F04D13/00@A","(57)【要約】
【課題】据付床への取付構造の小型化を図る。
【解決手段】ポンプ１０は、揚水管１３を有するポンプケーシング１２と、据付床２にポンプケーシング１２を取り付けるための取付機構２５とを備える。取付機構２５は、ポンプケーシング１２に設けられた突出部２８と、突出部２８に取り付けられた据付プレート３０と、据付床２に敷設された固定プレート３２と、固定プレート３２に対して据付プレート３０を締結する締結部材３５とを備える。据付プレート３０は、突出部２８に取り付けられた取付部３０ａと、取付部３０ａの下側に隣接して設けられた摺接部３０ｅとを有する。固定プレート３２は、摺接部３０ｅが配置された摺接部３２ｃを有する。取付部３０ａには、締結部材３５のうちの摺接部３０ｅから突出する上部（スタットボルト３６の上端と第２ナット３８）を収容する収容部３０ｈが設けられている。
【選択図】図１Ａ
","特開2021-060015","","特許7296297","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-060015/11/ja"
"特開2021-032148","特願2019-153027","2019/08/23","2021/03/01","ポンプ","株式会社酉島製作所","F04D29/046@D,F04D13/00@D","(57)【要約】
【課題】水中軸受の状態を容易かつ確実に点検する。
【解決手段】ポンプ１０は、筒状のポンプケーシング１５と、ポンプケーシング１５内に一部が配置された回転軸２５と、ポンプケーシング１５内にリブ３５ｂを介して配置された筒状のホルダ３５と、回転軸２５を回転可能に支持する摺接部材３４を有する水中軸受３０と、摺接部材３４に隣接して設けられた間隙部４０と、摺接部材３４の状態を確認するための内視鏡５０を挿入可能な通路４２とを備える。
【選択図】図２Ａ
","特開2021-032148","","特許7261123","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-032148/11/ja"
"特許6831490","特願2020-149844","2020/09/07","2021/02/17","ポンプ","株式会社酉島製作所","F04D13/00@D,F04D29/10@Z,F04D29/043@A","(57)【要約】
【課題】冠水時にも駆動されるポンプにおいて、駆動装置として安価でメンテナンス性が良好なモータを適用する。
【解決手段】ポンプ１０は、ポンプケーシング１２と、ポンプケーシング１２に形成されたモータ台５０と、ポンプケーシング１２内で回転可能に支持された回転軸２５と、モータ台５０に取り付けられたモータ３０と、回転軸２５の外側部２５ｂとモータ３０の出力軸３６とを連結するカップリング４８と、モータ台５０内に形成された空気室５８とを備える。空気室５８は、外周壁５１と、外周壁５１のポンプケーシング１２側を塞ぐ第１隔壁５４と、外周壁５１のモータ３０側を塞ぐ第２隔壁３３とで画定され、カップリング４８が収容されるとともに空気が充填されている。
【選択図】図３
","特開2022-044291","","特許6831490","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6831490/15/ja"
