"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2021-038557","特願2019-160106","2019/09/03","2021/03/11","木造階段の施工方法","株式会社デイエムウッドラボ,株式会社ヤマシタ,大東建託株式会社","E04F11/02,100,E04F11/108,E04F11/025","(57)【要約】
【課題】階段の表側から段板等を取り付けることができる木造階段の施工方法を提供する。
【解決手段】くさび材２０として、長手方向に延在する一方側の側部２１の厚さ寸法が、反対側の側部よりも小さく、長手方向と直交する断面の輪郭形状がくさび形となるものを使用し、側板４０Ａ，４０Ｂの横溝４１が、段板１０の端部を嵌合させた状態で、その下側にくさび材２０を嵌合させることができる形状、及び、大きさに形成され、階段室の対向する二つの壁面に対して一対の側板４０Ａ，４０Ｂをそれぞれ固定した後、段板１０の両端部を側板４０Ａ，４０Ｂの各横溝４１内に嵌合させ、横溝４１内の下側のスペースに、くさび材２０を、段板１０の長手方向に沿って押し込んで挿入し、段板１０を側板４０Ａ，４０Ｂに固定する。
【選択図】図６
","特開2021-038557","","特許7113457","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-038557/11/ja"
"特開2020-200682","特願2019-108619","2019/06/11","2020/12/17","廻り階段用縦ささら材、及び、廻り階段の施工方法","株式会社デイエムウッドラボ,株式会社ヤマシタ,大東建託株式会社","E04F11/025,E04F11/02,100","(57)【要約】
【課題】廻り階段の施工に際し、完全プレカット材のみによって施工することができ、極めて効率よく、短時間で廻り階段を施工することができる廻り階段の施工方法、及び、その方法に用いられる縦ささら材を提供する。
【解決手段】縦長形状であって、平面形状がＬ字型となるように形成され、出隅部１１及び入隅部１２から階下側へ向かって延在する階下側部１３と、階上側へ向かって延在する階上側部１４とによって構成され、階下側部１３の外側表面に、中段の廻り段板の内側端部を出隅部１１側から階下側端縁１５の方向へ進入させて支持できる第一切欠溝１３ａが形成され、階上側部１４の外側表面に、上段の廻り段板の内側端部を階上側端縁１６側から出隅部１１の方向へ進入させて支持することができる第二切欠溝１４ａが、階下側部１３の第一切欠溝１３ａから階段一段分上方の高さの位置に形成されている。
【選択図】図１
","特開2020-200682","","特許7085713","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-200682/11/ja"
"特許6777795","特願2019-138681","2019/07/29","2020/10/28","ＣＬＴパネルを利用した建築資材","大東建託株式会社","E04C2/12@E,E04B2/56,604@F,E04B2/56,621@A,E04B1/61,502@Z","(57)【要約】
【課題】ＣＬＴパネルの現場施工を合理化する。
【解決手段】建築資材は、第１の面と第１の面と反対側の第２の面とをそれぞれ有する複数のＣＬＴパネルと、第１の面に全面的に取り付けられた外装材と、複数のＣＬＴパネルを接合する接合部材と、を備える。複数のＣＬＴパネルは、外装材に加工を行うことなく建築資材を他の建築資材と接合可能な接合構造を備える。接合構造は、ＣＬＴパネルの外縁部に埋め込まれた箱形の接合金物を備える。箱形の接合金物は、建築資材を他の建築資材に接合するための棒状の接合金物を挿入するための貫通穴を有する。箱形の接合金物の第２の面側は、露出し、かつ、開口している。箱形の接合金物は、接合部材によって接合された複数のＣＬＴパネル全体の水平方向における両端のみに設けられる。
【選択図】図６
","特開2021-021255","","特許6777795","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6777795/15/ja"
"特開2020-012273","特願2018-134218","2018/07/17","2020/01/23","換気部材、換気部材の施工方法及び換気部材の製造方法","株式会社トーコー,大東建託株式会社","E04B1/70@E,E04B1/94@G,E04B9/00@D,E04B9/02,300","(57)【要約】
【課題】セラミック部材のような断熱材を付加することなく建造物への熱の伝達を防ぐとともに熱膨張材が確実に機能させることができる換気部材を提供すること。
【解決手段】本発明の換気部材１０は、複数の換気孔１１ａが形成された換気孔形成板材１１と、換気孔形成板材１１の一方の長辺から立ち上げた外方取付板材と、換気孔形成板材１１から立ち上げて外方取付板材に向けて延出させた立上延出板材１３と、立上延出板材１３の上端から延出させた内方取付板材１４と、外方取付板材から延出させて換気孔１１ａ及び内方取付板材１４の上方に配置される上部延出板材２２とを備え、上部延出板材２２の上方に断熱空気層２４を形成する位置決め当て部２３を形成し、上部延出板材２２の下面であって、内方取付板材１４に対向する位置に熱膨張材３０を設けたことを特徴とする。
【選択図】        図１
","特開2020-012273","","特許7162294","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-012273/11/ja"
"特開2019-214872","特願2018-112442","2018/06/13","2019/12/19","段鼻部材、その施工方法及び階段","稲畑産業株式会社,株式会社三ツ星,大建工業株式会社,大東建託株式会社","E04F11/16,502@E,E04F11/17,100@Z","(57)【要約】
【課題】階段Ｓの施工時の段鼻部材１２の踏板５に対する取付作業を容易化しつつ、その段鼻部材のベース１３の硬さを足裏に感じ難くして踏み感の快適性を高める。
【解決手段】段鼻部材１２は、踏板５における踏板基材６上面の前端部に固定されかつ上面に係合凹溝部１５を有するベース１３と、装着部２６の下面に係合凹溝部１５に嵌合可能な係合凸条部３３を有し、凸条部３３の凹溝部１５への嵌合によってベース１３の上面に取り外し可能に組み付けられる軟質樹脂製のカバー２５とを備える。ベース１３は、係合凹溝部１５が設けられた硬質樹脂からなるベース本体１４と、係合凹溝部１５を除くベース本体１４上面に一体的に固定され、軟質樹脂からなる上側クッション部２１との複合体とし、この上側クッション部２１により、上側のカバー２５に下側に向かう衝撃力が加わってカバー２５が変形したときにその衝撃力を緩和するようにする。
【選択図】図６
","特開2019-214872","","特許6676103","","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-214872/11/ja"
"特開2019-167684","特願2018-054221","2018/03/22","2019/10/03","ＣＬＴパネルを利用した建築資材","大東建託株式会社","E04C2/30@D,E04B1/61,502@N,E04C2/12@E","(57)【要約】      （修正有）
【課題】ＣＬＴパネルの現場施工を合理化することができる建築資材を提供する。
【解決手段】建築資材は、第１の面３１ａ，３１ｂと第１の面と反対側の第２の面３２ａ，３２ｂとを有するＣＬＴパネル３０ａ，３０ｂ，３０ｃと、第１の面に全面的に取り付けられた外装材と、を備える。ＣＬＴパネルは、外装材に影響を与えずに建築資材を他の建築資材と接合可能な接合構造５０ａ，５０ｃを備える。
【選択図】図３
","特開2019-167684","","特許6592130","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-167684/11/ja"
"特開2019-120301","特願2017-254508","2017/12/28","2019/07/22","ハンガーフックとそれを用いた壁面活用システム","株式会社コア,大建工業株式会社,大東建託株式会社","F16B35/06@G,F16B35/06@D,F16B37/04@F,F16B45/00@G,F16B45/00@Z,A47G29/00@H","(57)【要約】
【課題】建物の美観を損なわずに取り付けることができ、比較的重い物でも引っ掛けることができて使用用途の広いハンガーフックＨ及びそれを用いた壁面活用システムを提供する。
【解決手段】ハンガーフックＨは、壁面６１の取付穴６２に拡径部１２が壁面６１に露出した状態で挿入されて取付固定されかつ基端面１３にネジ穴１４が設けられたインサート部材Ｉと、先端部にインサート部材Ｉのネジ穴１４と係合可能なネジ部２０が設けられている一方、基端側にフック部２１が設けられ、ネジ部２０とインサート部材Ｉのネジ穴１４との係合によってインサート部材Ｉに一体的に取付可能なフック部材Ｆと、を備える。
【選択図】図１
","特開2019-120301","","特許6836758","","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-120301/11/ja"
"特開2019-097308","特願2017-225045","2017/11/22","2019/06/20","集合住宅","京セラ株式会社,大東建託株式会社","H02J3/38,130,H02S20/23@Z,H02J13/00,301@A,H02J3/00,H02J3/38,H02J13/00,H02J13/12,H02J13/14,H02J101:20,H02J101:22,H02J101:24,H02J107:10","(57)【要約】
【課題】分散型電源の電力が集合住宅において自家消費されやすくなる引込盤及び集合住宅を提供する。
【解決手段】引込盤１０は、第１電力量計２１と、第２電力量計２２とを備える。第１電力量計２１は、電力網５０に接続可能であり、集合住宅１に設けられている負荷４０に電力を供給するために電力網５０から一括受電する電力量を測定する。第２電力量計２２は、負荷４０に接続可能であり、第１電力量計２１に直列に接続されている。第１電力量計２１と第２電力量計２２とを接続している配線の少なくとも一部は、集合住宅１に設けられている分散型電源６０に接続可能である。第２電力量計２２は、分散型電源６０から負荷４０に供給される電力量と、電力網５０から負荷４０に供給される電力量とを合わせた電力量を測定する。
【選択図】図１
","特開2019-097308","","特許7100443","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-097308/11/ja"
"特開2019-096078","特願2017-225157","2017/11/22","2019/06/20","管理装置および算出方法","京セラ株式会社,大東建託株式会社","G06Q50/06,H02J13/00,301@A,H02J13/00,311@T,H02J13/00,H02J13/12,H02J13/182","(57)【要約】
【課題】複合需要家施設において再生可能エネルギーによる発電設備の設置負担の低減に寄与する。
【解決手段】管理装置１０は受電システム１１を管理する。受電システム１１は主幹２１と複数の支幹２２と第１電力計２３と複数の第２電力計とを有する。第１電力量計２３は集合需要家施設１２全体で電力網１８から受電する受電電力量および分散型電源１４の発電電力の電力網１８への給電電力量を検出する。複合需要家施設１２は複数の需要家施設１３を含む。第２電力量計２４は需要家施設１３の個別消費電力量を検出する。管理装置１０は受電電力量と給電電力量と個別消費電力量と第１の規約と第２の規約と第３の規約とに基づいて複数の需要家施設それぞれに対する個別請求料金を算出する
【選択図】図１
","特開2019-096078","","特許7058495","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-096078/11/ja"
"特開2019-065277","特願2018-180219","2018/09/26","2019/04/25","一液型硬化性組成物及び一液型硬化性組成物の硬化物","オート化学工業株式会社,大東建託株式会社","C08G18/10,C09K3/10@D,C09K3/10@Q,C09K3/10@E,C08G18/08,038,C08G18/30,070,C08G18/67,C08G18/40,C08G18/40,063,C08G18/62,016,C08G18/75","(57)【要約】
【課題】高い透明性と耐候性を有し、建物外観の美観を損ねることなく、長期にわたって周辺を汚染しない一液型硬化性組成物を提供する。
【解決手段】イソシアネート基含有ウレタンプレポリマー（Ａ）と、揺変性付与剤（Ｂ）と、を含む一液型硬化性組成物であり、該一液型硬化性組成物の硬化物のＡＳＴＭ  Ｄ１００３－９７におけるヘーズ値が、４０％以下である、一液型硬化性組成物。
【選択図】なし
","特開2019-065277","","特許7617587","拒絶2023-001276","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-065277/11/ja"
"特開2019-027005","特願2017-143412","2017/07/25","2019/02/21","２階建て以上の建物","大東建託株式会社","E04H1/04@C,E03C1/122@Z","(57)【要約】
【課題】建物の高さ制限を満たしつつ、ユニットバスの天井高を従来よりも高く設定できる２階建て以上の建物を提供する。
【解決手段】２階建て以上の建物は、奇数階と偶数階とを備える。奇数階および偶数階の各々は、ユニットバスを有する浴室を備える。奇数階の浴室は、平面上の第１の領域に配置され、偶数階の浴室は、平面上の第２の領域に配置される。少なくとも第１の領域および第２の領域の床下スラブは、相対的に高さが下げられたスラブ下がり構造を有している。第１の領域は、鉛直方向に見て、第２の領域とは重ならない位置に配置される。
【選択図】図２
","特開2019-027005","","特許6662816","拒絶2019-004222","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-027005/11/ja"
"特開2018-071054","特願2016-208070","2016/10/24","2018/05/10","静音階段","イイダ産業株式会社,株式会社デイエムウッドラボ,株式会社ヤマシタ,大東建託株式会社","E04F11/02,E04F11/025,E04F11/104","(57)【要約】
【課題】使用時における騒音、振動を一層効果的に低減することができ、かつ、簡単に施工することができる静音階段を提供する。
【解決手段】水平部５ａ及び垂直部５ｂを有するひな壇状の側板５と、水平部５ａの上に両端部が載置される段板７と、弾性材料からなる防振材９とによって構成される静音階段１において、防振材９として、平板状の基部の一方の面において突起が多数形成されているものが使用され、側板５の各水平部５ａに、防振材９の長さ寸法に対応した大きさの凹部５ｃが形成され、防振材９の下半部が凹部５ｃ内に嵌合するとともに、段板７の下面と側板５の水平部５ａとの間に隙間が形成されるように構成され、防振材９と側板５とが、接着剤のみによって接合されていることを特徴とする。
【選択図】図２
","特開2018-071054","","特許6705733","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-071054/11/ja"
"特開2018-053704","特願2017-156718","2017/08/15","2018/04/05","換気部材","株式会社トーコー,大東建託株式会社","E04B1/70@E,E04B1/64@C,E04B1/94@G,E04B9/02,300","(57)【要約】
【課題】特に水平方向から吹き込む雨水が換気孔から浸入することを防止できる換気部材を提供すること。
【解決手段】本発明の換気部材１０Ｘは、複数の換気孔１１ａが形成された換気孔形成板材１１と、換気孔形成板材１１の一方の長辺から立ち上げた外方取付板材１２と、外方取付板材１２に向けて延出させた第１延出板材１４と、第１延出板材１４の延出端から立ち上げた第２延出板材１５と、第２延出板材１５の上端から延出させた内方取付板材１６と、換気孔形成板材１１の他方の長辺から立ち下げた内方水切り板材１８とを備えたことを特徴とする。
【選択図】        図１
","特開2018-053704","","特許7117707","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-053704/11/ja"
"特開2017-223094","特願2016-121144","2016/06/17","2017/12/21","高遮音階段","株式会社デイエムウッドラボ,株式会社ヤマシタ,大東建託株式会社","E04F11/02,E04F11/025,E04F11/104","(57)【要約】
【課題】使用時における騒音の発生を可及的に抑制するとともに、階段室外への振動の伝達を効果的に遮断できる高遮音階段を提供する。
【解決手段】Ｌ字型に接合される二枚の廻り側板１３，１４によって廻り段板の外側端部が支持される廻り段部と、平行に配置される二枚の直側板１５，１６によって矩形段板の両端部がそれぞれ支持される直状部とを有し、階下側の床面上に、階段室の内壁と接触しない自立フレーム１が形成され、廻り側板１３，１４及び廻り段板が、階段室の内壁から間隔を置いた位置で、内壁から独立して自立フレーム１上に支持され、直側板１５，１６の上端部が自立フレーム１上に支持されている。
【選択図】図５
","特開2017-223094","","特許6725334","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-223094/11/ja"
"特開2016-089415","特願2014-223041","2014/10/31","2016/05/23","高遮音階段","株式会社デイエムウッドラボ,株式会社ヤマシタ,大東建託株式会社","E04F11/02,E04F11/16,501@A,E04F11/17,100@A,E04F11/025,E04F11/022,E04F11/104","(57)【要約】
【課題】使用時における騒音の発生を可及的に抑制するとともに、階段室外への振動の伝達を効果的に遮断できる高遮音階段を提供する。
【解決手段】階段室において対向する左右の界壁１に側板５をそれぞれ取り付けて固定し、段板の左右両端部を、左右の側板５によって支持させることによって構成され、側板５と界壁１の間に弾性材料からなる防振材６を配置して側板５を界壁１に固定し、側板５の水平部と段板の端部との間に弾性材料からなる防振材を配置するとともに、段板の両端面と界壁１との間に隙間を形成した状態で段板を側板５の水平部の上に固定し、蹴込み板の両端面と界壁１との間に隙間を形成した状態で、蹴込み板を側板５の垂直部に取り付けたことを特徴とする。
【選択図】図２
","特開2016-089415","","特許6416589","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-089415/11/ja"
"特開2016-065451","特願2015-248772","2015/12/21","2016/04/28","階段","オータカランバー株式会社,セブン工業株式会社,稲畑産業株式会社,大建工業株式会社,大東建託株式会社","E04F11/02,E04F11/16,502@E,E04F11/16,501@E,E04F11/025,E04F11/104,E04F11/17,100@E","(57)【要約】
【課題】廻り階段部Ｓ２の防音性や遮音性を高めるようにする。
【解決手段】直階段部Ｓ１，Ｓ３に接続された廻り階段部Ｓ２を有する階段Ｓにおいて、その廻り階段部Ｓ２では、踏板９が雛段型側桁２１の上面に載置されて固定されており、雛段型側桁２１と、該側桁２１が固定される下地壁面Ｗとの間に弾性材３１を介在させるとともに、雛段型側桁２１の各側桁部材２２において踏板９を載せる踏板載置部２２ａ，２２ｂと該踏板９との間にも弾性材３２を介在させる。
【選択図】図１０
","特開2016-065451","","特許6215904","","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-065451/11/ja"
"特開2015-209693","特願2014-092017","2014/04/25","2015/11/24","廻り階段用縦ささら材","株式会社デイエムウッドラボ,株式会社ヤマシタ,大東建託株式会社","E04F11/10,E04F11/16@C,E04F11/02,E04F11/02,100,E04F11/025,E04F11/108","(57)【要約】
【課題】廻り階段の施工に際し、構成材料として、すべてプレカット材を使用することができ、極めて効率よく、短時間で廻り階段を施工することができる廻り階段用縦ささら材を提供する。
【解決手段】下側部材７ａと上側部材とによって構成され、下側部材７ａは、下段の廻り段板側となる表側面１１と、壁面側となる裏側面１２と、内下側直側板側となる下階側面１３と、その反対側の上階側面上半部１４及び上階側面下半部１５と、天端面１６と、底面１７とを有し、上半部の横幅が下半部の横幅よりも大きく設定され、上階側面上半部１４が下階側面１３に対し平行であり、上階側面下半部１５が下階側面１３に対して所定角度で傾斜し、上階側面上半部１４と上階側面下半部１５との間に切欠１９が形成され、上階側面上半部１４と天端面１６との角部に切欠２０が形成されている。
【選択図】図２
","特開2015-209693","","特許6348333","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-209693/11/ja"
