"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特許7026911","特願2021-156550","2021/09/27","2022/03/01","給油方法","商船三井テクノトレード株式会社,本瓦造船　株式会社","B63B21/02,B63B35/00@Z,B63B35/00@W","(57)【要約】      （修正有）
【課題】船舶同士の接舷時における給油ホースの接続作業を、安全かつ容易なものとする給油船を提供すること。
【解決手段】給油船１の上甲板１５上の左右舷の夫々２箇所に、給油ホース接続栓を挟んでマグネット式吸着装置７が装備されている。マグネット式吸着装置７は、舷外に向けて進退するアーム部材２０と、アーム部材２０を案内する支持ケース２３と、アーム部材２０の先端に揺動可能に取り付けられた電磁石ユニット２１とを具備している。上甲板１５上の制御盤６は、マグネット式吸着装置７を制御する。給油船１の喫水線ＷＬからアーム部材２０の中心線Ｃまでの距離Ｌ１よりも、電磁石ユニット２１の舷外側の面が船側外板から突出する距離Ｌ２のほうが短い。アーム部材２０が舷外に向けて突出した状態で電磁石ユニット２１が励磁されると、電磁石ユニット２１は相手船舶に吸着する。
【選択図】図１
","特開2023-047572","","特許7026911","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7026911/15/ja"
"特開2022-017849","特願2020-120651","2020/07/14","2022/01/26","航行支援装置","商船三井テクノトレード株式会社","B63B79/40,B63B79/10,B63B79/30","(57)【要約】
【課題】水上移動体の効率的な航行を支援する航行支援装置を提供することにある。
【解決手段】水上移動体の航行を支援する航行支援装置１０であって、水上移動体の速度を測定する速度センサ３と、水上移動体の動力源の出力量を測定する機関出力測定部４と、速度センサ３により測定された速度、及び、機関出力測定部４により測定された動力源の出力量に基づいて、水上移動体に積載される積載量及び水上移動体の速度に対する水上移動体の温室効果ガスの排出量を、水上移動体の航行を支援する指標として演算する指標演算部１と、指標演算部１により演算された前記指標を表示する表示器６とを備える。
【選択図】図１
","特開2022-017849","","特許7483535","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-017849/11/ja"
"特開2021-194948","特願2020-100861","2020/06/10","2021/12/27","船舶の減揺装置、船舶及び船舶の減揺方法","株式会社ＩＭＣ,商船三井近海株式会社","B63B39/03@A,B63B13/00@C,B63B27/24@B","(57)【要約】      （修正有）
【課題】積荷状態に応じて船体の重心が変化する場合であっても簡便な構造で効率よく減揺効果を付与することができる、船舶の減揺装置、船舶及び船舶の減揺方法を提供する。
【解決手段】減揺装置３は、ＡＲＴ（アンチローリングタンク）３１内に海水を供給する注水手段３２と、ＡＲＴ３１内の海水を排出する排水手段３３と、注水手段３２及び排水手段３３の切り替えを制御する制御装置４と、を備えている。制御装置４は、積付計算機により計算された船舶１のＧＭ（メタセンター高さ）から、その積荷状態での横揺れ固有周期を算出した後、各波周期における減揺装置３の減揺率を計算し、ＡＲＴ３１に注水するか、ＡＲＴ３１を排水するかを判断する。
【選択図】図１
","特開2021-194948","","特許7050858","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-194948/11/ja"
"特許6974654","特願2021-532883","2021/03/15","2021/12/01","組立式架台管理システム、情報端末、及びプログラム","株式会社　商船三井,商船三井テクノトレード株式会社","B65G61/00,500,G06Q10/08,300,G06Q10/083","【要約】
  反復利用する組立式架台１にコイル状物２を搭載して輸送コンテナ６で輸送する物流で組立式架台１の管理に用いられ、情報端末１１１ｃに接続される組立式架台管理システム１００であって、組立式架台１の進行中及び完了した管理工程を示す進捗情報１０４と進捗済の管理工程の部品の状態を示す部品情報１０５を含む部品管理情報１０３と、管理工程の管理責任者からの情報端末１１１ｃを介した部品管理情報１０３の更新の権限を示すアクセス権限情報１０８を記憶する記憶部１０１と、部品管理情報１０３の更新を求める管理責任者及び更新内容を示す更新申請情報を受信すると、アクセス権限情報１０８が示す権限の範囲内で部品管理情報１０３を更新する制御部１０２を備えることで、組立式架台を用いたコイル状物の搬送中に事故が起こった場合に、事故原因の特定が容易な組立式架台管理システムを提供する。
","WO2021/193181","","特許6974654","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6974654/15/ja"
"特開2021-124427","特願2020-018876","2020/02/06","2021/08/30","回転設備の回転軸における接触異常状態を再現して試験する接触試験装置","旭化成エンジニアリング株式会社,株式会社　商船三井","G01M99/00@A,G01N19/00@B,G01H17/00@A,G01M15/12","(57)【要約】
【課題】実機を用いることなく、回転設備に含まれる回転軸における接触異常状態を再現して試験することを可能とする。
【解決手段】回転設備１００に含まれる回転軸２００の接触試験装置１であって、回転軸２００の周囲に配置され、回転軸２００が摺動する内面を有するメタルケーシング３００と、該メタルケーシング３００に設けられ、回転軸２００の周面と交差する交差軸３１０Ａを有するねじ孔３１０と、該ねじ孔３１０に螺合し、回転することによって回転軸２００に接近し、または、該回転軸２００から離反するねじ軸２０と、該ねじ軸２０の先端に取り付けられ、該ねじ軸２０の回転によって回転軸２００の表面に接触する接触用金属部３０と、該接触用金属部３０が回転軸２００の表面に接触したときの振動に関する情報を計測するセンサ４０，４２と、を備える。
【選択図】図１
","特開2021-124427","","特許7391693","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-124427/11/ja"
"特許6913839","特願2021-519679","2021/01/08","2021/08/04","コイル架台","株式会社　商船三井,商船三井テクノトレード株式会社","B65D88/12@U,B65D85/66","【要約】
  コイル状物６を横向きに搭載して輸送用コンテナ２に配置されるコイル架台１であり、輸送用コンテナ２の長手方向に延在して対向配置され、コンテナ底面４に置かれる１対の台座桁２１と、長手方向と直交する方向に延在し、台座桁２１を連結する架台横桁２３と、１対の台座桁２１に保持された外形がブロック状で、コイル状物６の円筒面を支持する支持面５３を上面に有し、支持面５３が、互いに近づく向きに下方に傾斜した１対のコイル支持ブロック１９を備え、コイル支持ブロック１９は台座桁２１に固定された内殻ブロック５５と、内殻ブロック５５を外側から覆いコンテナ側壁５に係合し内殻ブロック５５より反発弾性率が低い外殻ブロック５８を備える。これによりコイル状物の垂直荷重をコンテナ側壁に近いコンテナ横桁の根元に伝える構造であっても、コイル状物を擦傷させずに支持できる架台を提供できる。
","WO2021/149507","","特許6913839","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6913839/15/ja"
"特開2021-050637","特願2019-173108","2019/09/24","2021/04/01","煤煙飛散防止装置","株式会社　商船三井","F01N3/04@A,B63H21/32@A,F23J15/04","(57)【要約】      （修正有）
【課題】船舶に容易に取り付けられ、煙突から排出される煤煙の飛散を防止する煤煙飛散防止装置を提供する。
【解決手段】煤煙飛散防止装置１０は、船舶から取り外し可能に構成され、煙突３１から排出される煤煙に霧を吹き付ける噴霧器１、水供給管４、空気供給管５、水用調節弁６、及び、空気用調節弁７を備える。水供給管４は、噴霧器１が霧を作り出すための水を噴霧器１に供給するための配管、空気供給管５は、噴霧器１が霧を作り出すための圧縮空気を噴霧器１に供給するための配管である。
【選択図】図１
","特開2021-050637","","特許7143265","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-050637/11/ja"
"特開2021-020495","特願2019-136746","2019/07/25","2021/02/18","舶用舵取機","株式会社　商船三井,川崎重工業株式会社","B63H25/30@F,F15B11/028@Z,F15B11/08@C","(57)【要約】
【課題】舵軸に作用するトルクを把握することが可能な舶用舵取機を提供する。
【解決手段】一実施形態に係る舶用舵取機１は、舵板２１と連結された舵軸２２を回転させる油圧アクチュエータ３と、油圧アクチュエータ３との間に閉回路が形成されるように油圧アクチュエータ３と接続された、アキシャルピストン式の２つの油圧ポンプ４と、油圧ポンプ４を駆動する２つの電動モータ５を含む。さらに、舶用舵取機１は、電動モータ５へ供給される電力または電流を検出する第１検出器６１，６２と、船体の中心線１０に対する舵板２１の角度である舵角θを検出する第２検出器６３と、第１検出器６１，６２で検出された電力または電流と第２検出器６３で検出された舵角θとに基づいて舵軸２２に作用するトルクを算出するトルク算出器７を含む。
【選択図】図１
","特開2021-020495","","特許7423213","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-020495/11/ja"
"特開2020-192895","特願2019-099650","2019/05/28","2020/12/03","水上浮体式設備","株式会社　商船三井","B63B35/00@T,B63B25/16@Z,B63B35/44@C,B63B35/44@Z","(57)【要約】      （修正有）
【課題】今般ＬＮＧを貯蔵可能な水上浮体式設備があるが、ＬＮＧにより冷却された海水が海に放出されている。また搭載の発電機もその排熱を海水で冷却しており、これらの自然環境への影響を低減する。
【解決手段】水上浮体式設備１は、液体状のガスを貯蔵するタンク１５と、タンク１５に貯蔵されたＬＮＧを気化するＬＮＧ気化器４と、ＬＮＧ気化器４により気化された天然ガスを陸上の設備に送出するガス送出手段と、海水を取り込む加熱用海水ポンプ１８と、天然ガスと加熱用海水ポンプ１８により取り込まれた海水との温度差に基づいて、ランキンサイクルによる発電を行う発電システムとを備える。
【選択図】図１
","特開2020-192895","","特許6833908","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-192895/11/ja"
"特許6779335","特願2019-083811","2019/04/25","2020/11/04","線材コイルの搬送方法","商船三井近海株式会社","B65D85/66,B63B25/24@A,B65D81/02,B65G57/20","(57)【要約】
【課題】船舶を用いて横積みの線材コイルを搬送する際に荷崩れを生じ難く、低コストで搬送できる線材コイルの搬送方法の提供。
【解決手段】線材コイル１を横向きに船倉１００に積載して搬送する線材コイル１の搬送方法であって、線材コイル１を直列及び並列に多段に積載し、直列配置された線材コイルの列の一方の最端部の開口部７を船倉１００の壁部１０３ａに当接させ、列の他方の最端部の開口部７である羽口部７ａを壁部１０３ａ、１０３ｂから離間配置する積載工程と、線材コイル１の内、最下段で、羽口部７ａを含む羽口線材コイル１ｂと、羽口線材コイル１ｂに直列に隣接する隣接線材コイル１ｃの内周部にエアバッグ２１を挿入する挿入工程と、エアバッグ２１を膨張させて羽口線材コイル１ｂ及び隣接線材コイル１ｃの内周部にエアバッグ２１の外周部の一部又は全部を当接させ、１つのエアバッグ２１で連結する膨張工程を実施する線材コイル１の搬送方法。
【選択図】図７
","特開2020-179887","","特許6779335","拒絶2020-006606","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6779335/15/ja"
"特開2020-125137","特願2019-018608","2019/02/05","2020/08/20","コンテナによる輸送方法、コンテナによる海上輸送方法","株式会社　商船三井,商船三井テクノトレード株式会社","B65D90/00@E,B65D85/66,B65D88/12@E","(57)【要約】
【課題】重量物である輸送対象物を輸送用コンテナで輸送する際に、輸送用コンテナの内部で、この輸送対象物を載置した組立式架台の奥側への押し込み作業と奥側からの引き出し作業を小さい力で容易に行うことができる、コンテナによる輸送方法、コンテナによる海上輸送方法、及び、その荷役用具を提供する。
【解決手段】組立式架台１０を、輸送用コンテナ１の内部の床面２の上に輸送用コンテナ１の奥行き方向に配置した長尺形状の敷設部材３０の上に組み立て、輸送対象物２０を載置する輸送対象物搭載工程と、輸送対象物２０が載置される組立式架台１０を敷設部材３０の上を滑らせて移動させることで、輸送対象物２０を輸送用コンテナ１の奥側への押し込む押し込み工程と、輸送対象物２０を輸送用コンテナ１の奥側から引き出す引き出し工程を含んでいる。
【選択図】図１
","特開2020-125137","","特許6768854","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-125137/11/ja"
"特開2020-095333","特願2018-230940","2018/12/10","2020/06/18","妨害ゾーン判断方法、移動体用システム及び妨害ゾーン表示方法","株式会社　商船三井,国立研究開発法人　海上・港湾・航空技術研究所,国立大学法人東京海洋大学,商船三井テクノトレード株式会社","G08G3/02@A,B63B43/18,B63B49/00@Z,G01S13/93,210,G01S13/937,B63B73/46,B63B73/74,B63B79/00,B63B79/10,B63B79/15,B63B79/20,B63B79/40,B63B83/00,G08G3/02","(57)【要約】
【課題】  他の移動体との衝突を避けるための妨害ゾーンをより実用的に判断する妨害ゾーン判断方法を提供することにある。
【解決手段】  妨害ゾーン判断方法は、自己速力ＶＯ、相手速力ＶＴ、相手針路ＣＴ、相手の移動体の方位を示す相手方位ＡＺ、自己の移動体と相手の移動体との距離Ｄ、及び、自己の移動体と相手の移動体との間の安全を保つための安全距離ＤＳに基づいて、自己の移動体の相手の移動体と衝突する針路を示す複数の衝突針路ＣＯ、及び、複数の衝突針路ＣＯのそれぞれに対応する複数の最接近時間を求め、複数の衝突針路ＣＯ及び複数の最接近時間に基づいて、方位と距離又は時間で表される座標系において、自己の移動体の針路の範囲を示す線分で、自己の移動体が相手の移動体と衝突する危険性がある範囲を表す妨害ゾーンを判断することを含む。
【選択図】  図７
","特開2020-095333","","特許7255794","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-095333/11/ja"
"再表2020/110902","特願2020-557624","2019/11/21","2020/06/04","係船索監視システム、係船管理システム、係船索監視方法、及び係船管理方法","株式会社　商船三井,株式会社テザック,帝人株式会社","B63B21/04@Z","(57)【要約】
  船舶１が係船索３０を用いて桟橋２に係船されたときに係船索３０を構成する繊維ロープの伸長率βｍを検出する伸長率検出装置２０と、伸長率検出装置２０の検出値αｍ、βｍから係船索３０の張力Ｔｍを算出する制御装置４３を備えて、係船索監視システムを構成する。これにより、比較的簡単な構成で、係船索を用いての係船作業中と係船作業完了時と係船中のいずれにおいても常時、係船索の張力を検知して、係船索の破断を予測及び回避する。
","WO2020/110902","","特許7072083","","再表2020/110902","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-110902/19/ja"
"特開2020-036202","特願2018-161564","2018/08/30","2020/03/05","映像生成装置及び映像生成方法","株式会社　商船三井,古野電気株式会社","H04N7/18@D,B63B49/00@Z,H04N5/232,930,H04N5/232,290,G08G3/00@A,G08G3/02@A,H04N23/60,500,H04N23/63,B63B73/46,B63B73/74,B63B79/00,B63B79/10,B63B79/15,B63B79/20,G08G3/02","(57)【要約】
【課題】  船舶から撮影した映像に情報を表示させ、利便性を向上させた映像生成装置を提供することにある。
【解決手段】  映像生成装置１は、船舶４に設けられるカメラ３と、物標に関する物標情報を取得する船舶機器と、カメラ３により撮影される撮影映像に、船舶機器により取得される物標情報が表示されたＡＲ映像を生成するＡＲ映像生成部２０と、物標をユーザが選択するためのマーカーを、ＡＲ映像における物標の表示箇所に対応して移動するように表示するマーカー表示手段と、船舶機器により取得された物標情報に基づいて、ユーザにより選択されたマーカーに対応する物標のメイン情報を、ＡＲ映像が表示される画面の予め決められた第１スペースに表示するメイン情報表示手段とを備える。
【選択図】  図１
","特開2020-036202","","特許7214402","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-036202/11/ja"
"特開2020-036201","特願2018-161563","2018/08/30","2020/03/05","映像生成装置及び映像生成方法","株式会社　商船三井,古野電気株式会社","H04N7/18@D,B63B49/00@Z,H04N5/232,930,H04N5/232,290,G08G3/00@A,G08G3/02,H04N23/60,500,H04N23/63,B63B73/46,B63B73/74,B63B79/00,B63B79/10,B63B79/15,B63B79/20","(57)【要約】
【課題】  船舶から撮影した映像に情報を表示させ、利便性を向上させた映像生成装置を提供することにある。
【解決手段】  映像生成装置１は、船舶４に設けられるカメラ３と、物標に関する物標情報を取得する船舶機器と、カメラ３により撮影される撮影映像に、船舶機器により取得される物標情報が表示されたＡＲ映像を生成するＡＲ映像生成部２０と、物標をユーザが選択するためのマーカーを、ＡＲ映像における物標の表示箇所に対応して移動するように表示するマーカー表示手段と、マーカーのそれぞれが選択されたことを判定する判定領域が重ならないように、少なくとも１つのマーカーの表示箇所を移動するマーカー移動手段とを備える。
【選択図】  図１
","特開2020-036201","","特許7191595","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-036201/11/ja"
"特開2020-020296","特願2018-144625","2018/07/31","2020/02/06","排熱回収システム","株式会社　商船三井,株式会社三井Ｅ＆Ｓマシナリー","F02G5/00@C","(57)【要約】
【課題】ディーゼル機関の掃気温度を最適な温度に制御し、冷却媒体の総量をディーゼル機関の負荷に関係なく最小化し、冷却媒体の供給に必要な消費動力が抑制された排熱回収システムの提供。
【解決手段】作動媒体１４を加熱する加熱器５と、加熱器５を経た掃気を冷却するエアクーラ３と、加熱器５を経た作動媒体１４が供給され発電する動力回収装置６と、動力回収装置６を経た作動媒体１４を冷却し凝縮させて加熱器５に送る凝縮器７と、エアクーラ３及び凝縮器７に分岐して冷却媒体１３を供給する冷却媒体供給管１３ａと、エアクーラ３への冷却媒体１３の供給量を制御するための制御弁１１とを備え、制御弁１１を制御する制御装置１２は、掃気温度Ｔ１を設定温度以下に維持し、エアクーラ３への冷却媒体１３の供給量を設定量以下とする。
【選択図】図１
","特開2020-020296","","特許6854262","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-020296/11/ja"
"特開2020-019535","特願2018-144626","2018/07/31","2020/02/06","タンク及び開閉弁の閉塞性確認方法","株式会社　商船三井,株式会社三井Ｅ＆Ｓマシナリー","B65D90/50,F17C13/12,302@A,G01M3/28@C,F01N5/02@F","(57)【要約】      （修正有）
【課題】簡単な操作により開閉弁の閉塞性が確認できるようになされたタンク及び開閉弁の閉塞性確認方法を提供する。
【解決手段】貯蔵対象物１０１を収納するタンク本体２に連通された配管３ａ、３ｂに配置され配管３ａ、３ｂを開閉する第１の開閉弁４ａ、５ａと、第１の開閉弁４ａ、５ａに直列に配置された第２の開閉弁４ｂ、５ｂとを備える。第１の開閉弁４ａ、５ａと第２の開閉弁４ｂ、５ｂとの間４ｃ、５ｃを真空ポンプ６により真空引きし、各開閉弁間４ｃ、５ｃが所定の真空度に達するか否かにより、各開閉弁４ａ、５ａ、４ｂ、５ｂの閉塞性を確認する。
【選択図】図２
","特開2020-019535","","特許6975694","拒絶2021-011455","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-019535/11/ja"
"特開2020-006797","特願2018-129580","2018/07/09","2020/01/16","舵システム","ジャパン・ハムワージ株式会社,株式会社三井造船昭島研究所,商船三井テクノトレード株式会社","B63H25/38,102,B63H25/38@D,B63H1/20@A","(57)【要約】
【課題】推進効率の向上を図った舵システムを提供する。
【解決手段】船尾側から船首側を見る視点において時計方向に回転する一基の推進プロペラ２０と、推進プロペラの軸心線上に配置した舵１０を備え、推進プロペラ２０は、プロペラボスキャップ２１を有し、プロペラボスキャップ２１は、推進プロペラ後流の旋回流と同方向に旋回する後流を発生させるボスキャップフィン２２を有し、舵１０は、推進プロペラ２０の軸心線上にラダーバルブ６０を有し、ラダーバルブ６０は舵板３０の左右両舷側にそれぞれの舷側方向に張り出す左舷フィン６２と右舷フィン６３を有し、左舷フィン６２と右舷フィン６３は、推進プロペラ２０の軸心線に対して対称の位置に、かつラダーバルブ６０から推進プロペラ２０の軸心線に沿って存在する。
【選択図】図１
","特開2020-006797","","特許7178188","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-006797/11/ja"
