"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2023-016386","特願2021-120656","2021/07/21","2023/02/02","耐火床下地構造及び耐火木製床ユニット","住友林業株式会社","E04B5/43@Z,E04B1/94@W,E04B5/02@E,E04B1/94@M","(57)【要約】
【課題】準耐火構造又は耐火構造を備える木製床を、粒状体を用いて簡易に且つ容易に形成することのできる木製床の耐火床下地構造を提供する。
【解決手段】木製床１１を形成する木床部材１２と床仕上材１３との間に介在して設けられて、木製床１１の耐火性能を向上させる耐火床下地構造１０であって、木床部材１２の上面に敷設された粒状体１４ａによる粒状体敷設層１４と、この粒状体敷設層１４の上方を覆って設置された床下地用面材１５とを含んで構成されている。木床部材１２の上面を縦横に仕切って枠部材１６が取り付けられており、粒状体１４ａは、枠部材１６によって仕切られた各々の区画１７に充填されるようにして敷設されて、粒状体敷設層１４を形成している。
【選択図】図４
","特開2023-016386","","特許7636992","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-016386/11/ja"
"特開2023-004196","特願2021-105746","2021/06/25","2023/01/17","木本植物の循環挿し木技術","住友林業株式会社","A01G2/10,A01G7/00,601@Z","(57)【要約】
【課題】木本植物の挿し木苗の生産に資する技術の提供。
【解決手段】以下の工程を含む、木本植物の採穂母樹を製造する方法：
  （１）木本植物の採穂母樹を育成する工程；
  （２）前記採穂母樹から採穂し、採穂された穂を培地に挿し付けて発根させる工程；及び
  （３）発根個体を、１５時間以上の長日及び１３℃以上の加温条件下において育苗して、前記木本植物の採穂母樹とする工程。
【選択図】なし
","特開2023-004196","","特許7572314","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-004196/11/ja"
"特開2023-002370","特願2021-103572","2021/06/22","2023/01/10","通気装置","住友林業株式会社,日本化学産業株式会社","E04B1/70@D,E04B1/94@G,E04B1/64@C","(57)【要約】
【課題】コストを低減し、意匠性及び防水性を向上させると共に、優れた施工性を実現すること。
【解決手段】建物の外壁側壁面１００と、外壁側壁面１００より隔てて設けられる支持部材１０１に支持される縦板１０４と、の間に設けられる通気装置Ａにおける外気と室内空間とを通気する通気経路は、換気穴２ｋ、底片２ｆと水返し片２ｃとの隙間、水返し片２ｃと下側通気抑え片１ｃとの隙間、及び水返し片１ｄと支持部材１０１との隙間によって形成される。
【選択図】図１
","特開2023-002370","","特許7702820","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-002370/11/ja"
"特開2023-002136","特願2021-103173","2021/06/22","2023/01/10","レインガーデン","住友林業株式会社,住友林業緑化株式会社","A01G20/00,A01G27/00,502@Z","(57)【要約】
【課題】レインガーデンの持つ諸機能、典型的には、効果的な気化冷却が持続する時間を容易に調整可能な構造をレインガーデンに簡素且つ合理的にもたせるようにする。また、レインガーデン内に植栽された植物の成長を、植物の種類に応じて、健全に助長し得る構造をレインガーデンにもたせるようにする。
【解決手段】掘削により形成された凹所３内に、面状遮水体４を介して、植物Ｐの育成用土壌５を埋め戻してなるレインガーデン１である。前記面状遮水体４を、植物根Ｐａの貫通を許容する構造を持って、前記凹所３内においてそれぞれ所定面積を覆う複数の遮水シート４ａから構成すると共に、隣接する前記遮水シート４ａ間、または、隣接する前記遮水シート４ａの接合部４ｃに、通水隙間８を形成させるようにしてなる。
【選択図】図１
","特開2023-002136","","特許7572312","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-002136/11/ja"
"特開2022-175873","特願2021-082634","2021/05/14","2022/11/25","架橋されたポリヒドロキシアルカン酸を含む樹脂組成物","住友林業株式会社","C08F2/44@C,C08F283/02","(57)【要約】
【課題】従来のエステル系樹脂とは異なる構造を有する脂肪族ポリエステル系樹脂から構成される物品を提供すること。
【解決手段】２００℃での貯蔵弾性率（Ｅ´）が１．００×１０5Ｐａ以上である、架橋されたポリヒドロキシアルカン酸を含む物品。
【選択図】なし
","特開2022-175873","","特許7688517","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-175873/11/ja"
"特開2022-165195","特願2021-070445","2021/04/19","2022/10/31","構造部材の接合構造","株式会社熊谷組,住友林業株式会社","E04B1/94@H,E04B1/30@Z,E04B1/58,508@T,E04B1/58,506@T","(57)【要約】
【課題】第１の荷重支持部と第１の耐火被覆部とを有した第１の構造部材と、第２の荷重支持部と第２の耐火被覆部とを有した第２の構造部材とを接合する接合構造において、第２の荷重支持部の加工手間、加工コストを削減できる構造部材の接合構造を提供する。
【解決手段】本発明に係る構造部材の接合構造は、第１の荷重支持部（金属質柱１０）と、第１の荷重支持部の表面を覆うように設けられた第１の耐火被覆部１１とを有した第１の構造部材１と、第２の荷重支持部（木質梁２０）と、第２の荷重支持部の表面を覆うように設けられた第２の耐火被覆部２１とを有した第２の構造部材２と、第１の構造部材と第２の構造部材とを接合する接合手段３とを備え、接合手段３は、一端側が第１の耐火被覆部１１を介さずに第１の荷重支持部（金属質柱１０）に接合され、他端側が第２の耐火被覆部２１を介して第２の荷重支持部（木質梁２０）に接合されたことを特徴とする。
【選択図】図１
","特開2022-165195","","特許7627607","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-165195/11/ja"
"特開2022-165194","特願2021-070444","2021/04/19","2022/10/31","構造部材の接合構造","株式会社熊谷組,住友林業株式会社","E04B1/58,506@Z,E04B1/30@Z,E04B1/58,506@T,E04B1/58,508@T,E04B1/94@H","(57)【要約】
【課題】現場での接合作業の施工性を向上できる構造部材の接合構造を提供する。
【解決手段】本発明に係る構造部材の接合構造は、荷重支持部（金属質柱１０）を備えた第１の構造部材１と、荷重支持部（木質梁２０）を備えた第２の構造部材２と、第１の構造部材の荷重支持部と第２の構造部材の荷重支持部とを接合する接合手段３とを備え、接合手段は、第１の構造部材の荷重支持部に接合された第１の接合部材３０と、第２の構造部材の荷重支持部に接合された第２の接合部材３１と、第１の接合部材と第２の接合部材とを接合する第３の接合部材３２とを備えたことを特徴とする。
【選択図】図１
","特開2022-165194","","特許7677823","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-165194/11/ja"
"特開2022-150920","特願2021-053731","2021/03/26","2022/10/07","木質壁の取付構造","株式会社熊谷組,住友林業株式会社","E04B2/56,632@J,E04B2/56,645@F,E04H9/02,321@E","(57)【要約】
【課題】高層建物の構造計画に当たり、構造計算を各階層について行うことを可能とする木質壁の取付構造を提供すること。
【解決手段】木質壁12の取付構造24は、上部鉄骨梁18下に形成された上部断熱層26及び下部鉄骨梁20上に形成された下部断熱層28と、複数の鋼製の棒部材34,36と、複数の鋼棒42とを備える。棒部材は、上部断熱層及び下部断熱層に固定されこれらの鉄筋コンクリート層からそれぞれ下方及び上方へ突出している。また、複数の棒部材は木質壁の上端部及び下端部に設けられ上方及び下方に向けてそれぞれ開放する複数の穴38,40に圧入されている。複数の鋼棒は、上部断熱層及び下部断熱層のいずれか一方と木質壁の両側部とに伸縮可能に通され上下方向へ伸びている。また、各鋼棒はその上端部及び下端部において、それぞれ、上部鉄骨梁及び木質壁の下端部に固定され、又は、下部鉄骨梁及び木質壁の上端部に固定されている。
【選択図】図２
","特開2022-150920","","特許7528013","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-150920/11/ja"
"特開2022-146406","特願2021-047340","2021/03/22","2022/10/05","緑化システム","住友林業株式会社","A01G9/02,101@N","(57)【要約】
【課題】複数の植栽容器を含んで構成される緑化システムにおける植物育成の用に供された液体の余剰分に関わる課題を適切かつ合理的に解決する。
【解決手段】複数の植栽容器２ａを並び設けて構成される植栽領域２において植栽容器２ａの下部２ｈ内を通過して植物育成の用に供された液体を排水側に案内する案内流路構成体３と、案内流路構成体３の排水側に対し接続部材５を介して接続される排水流路構成体４とを備えてなる。接続部材５は、案内流路構成体３に接続される第一管部５ａと、排水流路構成体４に接続される第一管部５ａよりも管径を大きくする第二管部５ｃとを、第一管部５ａの下端５ｂと前記第二管部５ｃの下端５ｄとが仮想の同一の平面上に位置するように、第二管部５ｃの側部５ｅに前記第一管部５ａの一方の管端を接続させた構成となっていると共に、第二管部５ｃの上端５ｆ側に通気部５ｇを形成させてなる。
【選択図】図２
","特開2022-146406","","特許7493477","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-146406/11/ja"
"特開2022-118425","特願2021-014936","2021/02/02","2022/08/15","梁床接合構造","株式会社日建設計,住友林業株式会社","E04B1/30@Z,E04B1/58,603,E04B1/94@R","(57)【要約】      （修正有）
【課題】簡易に形成できると共に、安定した状態でせん断耐力を確保することのできる木製梁と現場打ちコンクリートによる床スラブとの梁床接合構造を提供する。
【解決手段】木製梁１１と、木製梁の上面に現場打ちコンクリートを打設して形成されたコンクリート製床スラブ１２と、を一体として接合するための梁床接合構造１０であって、木製梁とコンクリート製床スラブとの部材間で伝達させるせん断力伝達手段を有しており、せん断力伝達手段は、木製梁の上面に形成された、複数の三角断面形状の凸部１５ａが木製梁の軸方向に沿って連続するノコギリ刃状の断面形状を備えるシアコッター面部１５と、シアコッター面部の三角断面形状の凸部間の凹部１５ｂに、打設されたコンクリートが入り込んで固化することでコンクリート製床スラブの下面部に形成された、シアコッター面部の複数の凸部と各々噛合する複数の噛合凸部を有する噛合下面部とを含んで形成されている。
【選択図】図１
","特開2022-118425","","特許7499195","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-118425/11/ja"
"特開2022-118424","特願2021-014935","2021/02/02","2022/08/15","梁床接合構造","株式会社日建設計,住友林業株式会社","E04B1/30@Z,E04B1/58,603,E04B1/94@R","(57)【要約】
【課題】簡易に形成できると共に、長期間に亘って安定した状態でせん断耐力を確保できる木製梁と現場打ちコンクリートによる床スラブとの梁床接合構造を提供する。
【解決手段】木製梁１１とコンクリート製床スラブ１２との接合部に設けられて、接合部に沿ったせん断方向の力を伝達させるせん断力伝達手段１３を有している。せん断力伝達手段１３は、木製梁１１の上面に固定された、平行に配置された複数の細長い帯状板材１４ａによる下段帯板層１４と、平行に配置された複数の細長い帯状板材１５ａによる上段帯板層１５とを、斜めに交差させて格子状に重ね合わせて形成された建築用格子状面材１６と、現場打ちコンクリートの打設時に、下段帯板層１４の複数の帯状板材１４ａの間隔部分１４ｂ及び上段帯板層１５の複数の帯状板材１５ａの間隔部分１５ｂに連続する状態で入り込んで固化したコンクリート分とが、一体となって形成されている。
【選択図】図１
","特開2022-118424","","特許7465825","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-118424/11/ja"
"特開2022-112906","特願2021-008933","2021/01/22","2022/08/03","耐火構造材及び赤熱抑制方法","住友林業株式会社","E04B1/94@R,E04C3/292,E04C3/14,E04C3/36","(57)【要約】
【課題】耐火構造材が赤熱することを抑制することができる、耐火構造材及び赤熱抑制方法を提供すること。
【解決手段】木製又は鋼製の荷重支持部１１ａと、前記荷重支持部１１ａを被覆する、純木からなる耐火被覆層１２ａと、前記耐火被覆層１２ａを被覆し、火炎に晒されたときに燃焼し焼失する、純木からなる厚みが２５ｍｍ未満である焼失性被覆層１３ａとを備える耐火構造材１Ａ。耐火構造材１Ａ及び、該耐火構造材１Ａの焼失性被覆層１３ａを耐火被覆層１２ａに置換した比較用構造材を対象として、ＩＳＯ８３４－１に準拠した標準加熱による６０分間の燃焼試験を行ったときに、加熱終了直後において、耐火構造材１Ａの方が、比較用構造材よりも質量減少速度が大きく、加熱終了後１８０分以内に、前記耐火構造材の方が、前記比較用構造材よりも質量減少速度が小さくなることが好ましい。
【選択図】図１
","特開2022-112906","","特許7602382","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-112906/11/ja"
"特開2021-169715","特願2020-072541","2020/04/14","2021/10/28","耐火性木質複合材及びその製造方法","住友林業株式会社","E04B1/94@R,B27N3/00@B,B27M3/00@M,E04C3/14,E04C3/42,C09K21/12,C09K21/06,C09K21/02,C09K21/04","(57)【要約】
【課題】木質基材に大きな割れが生じ難く、安定的に耐火性能を担保することができる耐火性木質複合材を提供すること。
【解決手段】本発明の耐火性木質複合材１は、平面視において第１方向Ｘ及び第１方向Ｘに直交する第２方向Ｙを有する、難燃薬剤保持層１０が厚み方向Ｚに複数積層されている耐火性木質複合材１であって、難燃薬剤保持層１０は、複数の開孔２１を有する木質基材２０と、開孔２１に充填された難燃薬剤含有固形物３０とを備えており、厚み方向Ｚに隣り合う難燃薬剤保持層１０どうしは、開孔２１の中心点２１ａの位置を、第１方向Ｘ及び／又は第２方向Ｙにずらした状態に積層されており、難燃薬剤含有固形物３０が、固体難燃剤を含む硬化性組成物の硬化物、及び固体難燃剤を含む圧粉体の何れか一方又は両方である。
【選択図】図１
","特開2021-169715","","特許7424898","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-169715/11/ja"
"特開2021-116633","特願2020-012005","2020/01/28","2021/08/10","丸太による地盤補強方法","ミサワホーム株式会社,住友林業株式会社,飛島建設株式会社","E02D27/12@Z,E02D33/00","(57)【要約】      （修正有）
【課題】丸太を打設した後、丸太の頭部と基礎スラブとの間に砕石などによる所定長さの充填層を設けて基礎スラブへの極度な応力集中を避ける構成において、地盤調査方法に応じて、丸太及び丸太間地盤の支持力をより正しく推定して適切な丸太の打設を行うことにより安定した強度が得られる地盤補強方法を提供する。
【解決手段】丸太による地盤補強方法は、丸太３の打設により軟弱地盤２の補強を行う丸太３による地盤補強方法であって、丸太３によって補強される丸太３と地盤の複合地盤の極限支持力度を推定する複合地盤の極限支持力度推定段階と、推定された丸太３と地盤の複合地盤の極限支持力度に基づき打設する丸太３の間隔や本数を含む打設仕様を決定し、決定した打設仕様に従い丸太３を打設する打設段階と、打設した丸太３の頭部と丸太頭部の上方に設置する基礎スラブ７との間に、砕石などによる所定の長さの充填層４を設置する充填層設置段階とを有する。
【選択図】図１
","特開2021-116633","","特許7250715","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-116633/11/ja"
"特開2021-085261","特願2019-215877","2019/11/28","2021/06/03","耐火木製構造材","住友林業株式会社","E04B1/94@P,E04B1/94@R,E04B1/58,504@L,E04B1/58,507@L,E04B1/58,508@L,E04C3/29,E04C3/36","(57)【要約】
【課題】荷重支持部が乾燥し易く、製造や改修が容易であり、美観に優れた耐火木製構造材を提供する。
【解決手段】荷重支持部２と、一方向Ｘにおける荷重支持部２の両側を被覆する第１被覆部材３と、一方向Ｘにおける第１被覆部材３それぞれの外側に、第１被覆部材３との間に隙間６を有するようにスペーサー４を介して固定された燃えしろ層５と、直交方向Ｙにおける荷重支持部２の片側又は両側を被覆する第２被覆部材７とを有する耐火木製構造材１であって、直交方向Ｙにおける第２被覆部材７を有する片側又は両側における、第１被覆部材３それぞれの外面３ａ側に角部補強部材８が配されており、角部補強部材８は、第１被覆部材３の外面３ａに一部又は全部を重ねた状態に且つ直交方向Ｙにおいて荷重支持部２の一端から一部が延出した状態に配されており、角部補強部材８が、隙間６の一方向長さＬを部分的に狭めているか、隙間６を部分的に無くしている。
【選択図】図１
","特開2021-085261","","特許7308136","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-085261/11/ja"
"特開2021-055265","特願2019-176416","2019/09/27","2021/04/08","ブレース","株式会社熊谷組,住友林業株式会社","E04B1/58@D","(57)【要約】
【課題】芯部材に対する木製の補剛部材の拘束能力が消失しにくいブレースを提供すること。
【解決手段】ブレース（１０）は、両端部（２４Ａ）を有する細長い鋼製の芯部材（２４）と、芯部材をその両端部間において挟み、芯部材の長手方向へ伸びる複数の木製の補剛部材（２６）又は芯部材をその両端部間において受け入れる溝（３８）を有し、芯部材の長手方向へ伸びる１つの木製の補剛部材と、複数の補剛部材又は１つの補剛部材に螺旋状に巻きつけられ複数の補剛部材又は１つの補剛部材にその周囲から締め付け力を及ぼす１又は複数の結束部材（２８）とを備える。
【選択図】図２
","特開2021-055265","","特許7326097","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-055265/11/ja"
