"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2023-042121","特願2021-149242","2021/09/14","2023/03/27","ハンドリング装置","西日本電気システム株式会社,西日本旅客鉄道株式会社","B25J15/00@C","(57)【要約】
【課題】可動ブラケットを安定的に把持して移送時における不用意な回転を防いで、安全に可動ブラケットを取り扱うことができるハンドリング装置を提供する。
【解決手段】本発明は、支持躯体２１に連結される上下一対の支持パイプ２３・２４を有する可動ブラケット２２を取り扱うハンドリング装置を対象とする。ハンドリング装置は、移動手段３４と、移動手段３４の可動先端３２に設けられ、可動ブラケット２２を把持するブラケットハンド３３とを備える。そして、上下いずれか一方の支持パイプ２３・２４を第１パイプ４２、残る他方を第２パイプ４３と規定したとき、ブラケットハンド３３は、第１パイプ４２を掴み保持するチャック部３７と、第１パイプ４２の軸芯まわり方向の第２パイプ４３の動きを規制する規制部３８とを備える。
【選択図】図１
","特開2023-042121","","特許7724115","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-042121/11/ja"
"特開2023-032839","特願2021-139167","2021/08/27","2023/03/09","保守計画システム、保守計画方法、および故障予測装置","西日本旅客鉄道株式会社","G06Q50/30,G06Q10/00,300,G06Q10/20,G06Q50/40,B61L27/53","(57)【要約】
【課題】駅設備の保守点検を効率的に行うことを目的とする。
【解決手段】駅に設けられる複数の駅設備１と、それぞれの駅設備１の情報を取得する情報取得部と、情報取得部から情報を取得し、情報からそれぞれの駅設備１の故障予測を行う故障予測装置４と、故障予測装置４が行った予測結果から保守計画を生成する保守計画装置１２とを備え、予測結果は、それぞれの駅設備１が、所定の第１期間中に故障する確率であり、保守計画装置１２は、複数の保守日毎に保守を行う駅設備１を選択する保守日振分部５３と、それぞれの保守日に保守を行う駅設備１への移動順序と路線網上の移動経路とを決定する移動経路生成部５４とを有する。
【選択図】図４
","特開2023-032839","","特許7650758","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-032839/11/ja"
"特開2022-169915","特願2021-075634","2021/04/28","2022/11/10","学習済みモデル生成装置、故障予測装置、故障予測システム、故障予測プログラム、および学習済みモデル","西日本旅客鉄道株式会社","G05B23/02@R,G06Q10/04,G06Q10/00,300,G06Q50/30,G07B15/00@H,G06Q10/20,G06Q50/40","(57)【要約】
【課題】出改札機器の故障予測を精度良く行うことを目的とする。
【解決手段】複数の出札機器のそれぞれにおいて所定の第一期間で経時的に取得される、出札機器の稼働情報であるモデル用稼働情報２０および出札機器の環境情報であるモデル用環境情報２１を受信すると共に、第一期間にそれぞれの出札機器に故障が生じた場合の故障情報を受信するモデル用データ取得部１４と、モデル用稼働情報２０およびモデル用環境情報２１を演算することにより第１特徴量２５を生成する特徴量演算部１８と、第１特徴量２５を入力データとし、故障情報を教師データとする機械学習により、稼働情報および環境情報が入力されると、それぞれの出札機器の故障予測情報３６を出力する第１学習済みモデル２３を生成するモデル生成部１７とを備える。
【選択図】図５
","特開2022-169915","","特許7713312","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-169915/11/ja"
"特開2022-167128","特願2021-072703","2021/04/22","2022/11/04","情報処理方法、プログラム、記憶媒体及び情報処理装置","株式会社ギックス,西日本旅客鉄道株式会社","G06Q50/10","(57)【要約】
【課題】人の行動履歴を適切に分析する。
【解決手段】情報処理装置を用いた情報処理方法であって、人の行動を含むデータから、個人を識別する識別子毎に行動履歴を抽出する抽出工程（Ｓ１２）と、行動履歴をマッピングするマッピング工程（Ｓ１３）と、時間的に連続する２つの行動の近さと、当該２つの行動間の時間の一方又は両方を算出する算出工程（Ｓ１４）と、近さと時間の一方又は両方に基づいて、２つの行動間を滞在と移動に分類する分類工程（Ｓ１５）と、を有する。
【選択図】図２
","特開2022-167128","","特許7773723","拒絶2025-015043","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-167128/11/ja"
"特開2022-167110","特願2021-072665","2021/04/22","2022/11/04","情報処理方法、プログラム、記憶媒体及び情報処理装置","株式会社ギックス,西日本旅客鉄道株式会社","G06Q50/10","(57)【要約】
【課題】人の行動履歴を適切に分析する。
【解決手段】情報処理装置を用いた情報処理方法であって、情報処理装置を用いた情報処理方法であって、人の行動を含むデータから、個人を識別する識別子毎に、行動の開始から終了までの時間的に連続する行動履歴を抽出する抽出工程（Ｓ１２）と、行動履歴をマッピングするマッピング工程（Ｓ１３）と、行動履歴において時間的に最初の行動と最後の行動の近さと、行動履歴における滞在数の一方又は両方を算出する算出工程（Ｓ１４）と、近さと滞在数の一方又は両方に基づいて、行動履歴を行動遷移パターンに分類する分類工程（Ｓ１５）と、を有する。
【選択図】図２
","特開2022-167110","","特許7715328","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-167110/11/ja"
"特開2022-124296","特願2021-021975","2021/02/15","2022/08/25","ホーム柵基礎構造及びホーム柵施工方法","ジェイアール西日本コンサルタンツ株式会社,株式会社ホクコン,西日本旅客鉄道株式会社,大鉄工業株式会社,ベルテクス株式会社","E01F1/00,B61B1/02","(57)【要約】
【課題】施工性を向上させることが可能な、ホーム柵基礎構造及びホーム柵施工方法が要望されている。
【解決手段】ホームＨに設置されるホーム柵１を支持する基礎２を備えているホーム柵基礎構造であって、基礎２は、開口部２ａを有するプレキャストコンクリート構造物によって構成されている。
【選択図】図１
","特開2022-124296","","特許7504377","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-124296/11/ja"
"特開2022-114506","特願2021-010777","2021/01/27","2022/08/08","ゲート装置","株式会社てつでん,株式会社サンポール,西日本旅客鉄道株式会社","B61L29/04@Z,E01F13/04@A","(57)【要約】
【課題】設置が容易なゲート装置を提供する。
【解決手段】ゲート装置１は、可動アーム２で通路を開閉する装置である。ゲート装置１は、可動アーム２と、支持部３と、付勢部４と、制動部５とを備える。支持部３は、可動アーム２を水平回転可能にその基端部を支持する。付勢部４は、可動アーム２を定位置に戻す方向に付勢力を発生する。制動部５は、可動アーム２を制動する。可動アーム２は、定位置において通路を閉じ、押されることによってその定位置からの偏角θが変化する。そして、偏角θが変化しなくなった時、制動部５は、その偏角θを保持するように可動アーム２を所定時間制動し、その所定時間が経過した時、制動を解除する。
【選択図】図３
","特開2022-114506","","特許7643654","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-114506/11/ja"
"特開2022-087528","特願2020-199505","2020/12/01","2022/06/13","接合構造および接合方法","ジェイアール西日本コンサルタンツ株式会社,旭化成建材株式会社,西日本旅客鉄道株式会社,大鉄工業株式会社","E02D27/00@D,E02D27/42,E02D5/24,101,E02D27/12@Z,E02D27/42@Z","(57)【要約】      （修正有）
【課題】打設した杭が当初設定されていた位置からずれてしまった場合にも簡単な作業工程でずれを補正しつつ柱を接合することを可能とする接合構造および接合方法を提供する。
【解決手段】杭１０と柱２０を互いに接合する接合構造１であって、杭１０と柱２０との間に介在されたプレート３０を備える。プレート３０は、第１の端面３０Ａから第２の端面３０Ｂに向かう厚み方向に貫通する貫通孔を有する。杭１０と柱２０とが、貫通孔に挿通された締結部材１００で接合される。杭１０および柱２０のうちの少なくとも一方の締結部材１００の挿通孔は、地盤に打設された杭１０と、プレート３０と、柱２０とを当接させた後に穿設する。
【選択図】図１
","特開2022-087528","","特許7576968","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-087528/11/ja"
"特開2022-075012","特願2020-185525","2020/11/06","2022/05/18","シールドトンネルの覆工構造","株式会社安藤・間,西日本旅客鉄道株式会社","E21D11/08,E21D9/06,301@D","(57)【要約】      （修正有）
【課題】複数の並設するシールドトンネルを一部で又は一部からすり付けるシールドトンネルの覆工構造を提供する。
【解決手段】本構造では、先行のシールドトンネルТ１の側部一定の範囲の大きい切削ブロック２２０に対してシールドＭ２前部のカッターヘッドを漸次必要なオーバーラップ度合でオーバーラップさせて切削していき、後行のシールドトンネルТ２を漸次オーバーラップ幅を広げながらすり付ける。そして、先行のシールドトンネルТ１内の隔壁ブロック１２０により、先行、後行のシールドトンネルТ１、Т２を各々独立したシールドトンネルとして隣接して構築する。
【選択図】図１３
","特開2022-075012","","特許7587964","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-075012/11/ja"
"特開2022-071932","特願2020-181070","2020/10/29","2022/05/17","車側灯判定システム","株式会社ＪＲ西日本テクシア,西日本旅客鉄道株式会社","G06T7/00,350@C,B61L25/02@Z","(57)【要約】
【課題】消灯状態の車側灯を検出したとの判定が可能な車側灯判定システムを提供する。
【解決手段】車側灯判定システム１は、鉄道における車側灯２の状態を判定するためのシステムであり、駅に設けられたカメラ３と、入力された画像を複数のクラスに分類する分類器５と、分類器５の出力が入力される判定部６とを備える。カメラ３によって撮像された画像中、駅に車両が停まっている場合にその車両の車側灯が１つだけ含まれる範囲が分類器５に入力される。分類器５は、入力された画像が点灯状態の車側灯２が写っているクラスに属する信頼度である点灯信頼度と、その画像が消灯状態の車側灯２が写っているクラスに属する信頼度である消灯信頼度とを出力する。点灯信頼度が所定の点灯信頼度閾値未満、かつ消灯信頼度が所定の消灯信頼度閾値以上であるとき、判定部５は、消灯状態の車側灯２を検出したとの判定結果を出力する。
【選択図】図１
","特開2022-071932","","特許7526073","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-071932/11/ja"
"特開2022-047728","特願2020-153657","2020/09/14","2022/03/25","線条短絡確認装置および線条短絡確認方法","西日本旅客鉄道株式会社,津田電気計器株式会社","B60M1/28@R,G01R31/08,G01R31/52,G01R31/50,G01R31/58","(57)【要約】      （修正有）
【課題】架線の張替え作業終了後速やかに当該作業区間の架線相互間の状態の電気的確認を行い、故障点の探索・除去や復旧を早急に開始させる、架線相互間の状態確認のための線条短絡確認装置および線条短絡確認方法を提供する。
【解決手段】交流電気鉄道のＡＴき電回路の架線状態を確認する線条短絡確認装置であって、２００Ｈｚから１ｋＨｚの間の少なくとも一つの周波数の検査用交流電圧を発生する交流電圧発生部と、交流電圧発生部によって発生させた検査用交流電圧Ｖｔをき電線、トロリ線、保護線のうち２本の架線間に順次印加させるスイッチ部と、検査用交流電圧を架線間に印加させたときに架線間に流れる交流電流Ｉｔを計測する電流計測部と、検査用交流電圧と交流電流の関係から架線間のリアクタンスを演算する演算処理部と、このリアクタンスが容量特性であることによって架線間が短絡していない離隔状態であることを確認する架線状態確認部とを備える。
【選択図】図３
","特開2022-047728","","特許7514472","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-047728/11/ja"
"特開2022-047094","特願2020-152827","2020/09/11","2022/03/24","レールの継目板ボルトの緩みを判別するための方法及びプログラム、並びに情報処理システム","株式会社アニモ,西日本旅客鉄道株式会社","E01B35/00,B61L25/02@Z,G01H17/00@Z","(57)【要約】
【課題】列車を走行させることでレールの継目板ボルトの緩みを判別する。
【解決手段】レールの継目板ボルトの緩みを判別する方法は、（Ａ）列車が有する車輪の車軸の軸受を含む軸箱の振動を検出する振動センサ又は列車に設けられ且つレールからの音を検出する音響センサにより、レールの普通継目における振動又は音響データを取得するステップと、（Ｂ）取得された振動又は音響データに対して雑音除去処理及びレールの継目板ボルトの緩みと相関がある所定の種類の特徴量を抽出する特徴抽出処理を実行するステップと、（Ｃ）抽出された所定の種類の特徴量に対して、レールの継目板ボルトの緩みの有無を判別する処理を実行するステップとを含む。
【選択図】図３
","特開2022-047094","","特許7514427","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-047094/11/ja"
"特開2022-047093","特願2020-152826","2020/09/11","2022/03/24","レールの普通継目の時間位置を特定するための方法及びプログラム、並びに情報処理システム","株式会社アニモ,西日本旅客鉄道株式会社","E01B35/00,B61L25/02@Z,G01H17/00@Z","(57)【要約】      （修正有）
【課題】レールの普通継目の時間位置を簡易な構成で精度良く特定できるプログラムおよび特定方法を提供する。
【解決手段】レールの普通継目の時間位置の特定方法は、雑音除去後の列車の走行音に対して包絡線の抽出処理Ｓ３を実行し、抽出された包絡線からレールの普通継目の音の候補時間位置を特定するステップＳ７と、列車の走行区間におけるレール長のデータを格納する格納部に格納されたレール長のデータから、レールの普通継目の音の仮説時間位置を生成するステップＳ９と、候補時間位置と仮説時間位置とを照合して、レールの普通継目の音の時間位置を特定するステップと、を含む。
【選択図】図３
","特開2022-047093","","特許7425430","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-047093/11/ja"
"特開2022-026191","特願2020-129541","2020/07/30","2022/02/10","車種判別装置、ホームドア制御システム、ホームドア制御方法、及びホームドア制御プログラム","ナブテスコ株式会社,株式会社ＪＲ西日本テクシア,西日本旅客鉄道株式会社","B61L25/02@Z,B61B1/02","(57)【要約】
【課題】乗降客の影響を受けることなく、車種を判別することのできる車種判別装置、ホームドア制御システム、ホームドア制御方法、及びホームドア制御プログラムを提供する。
【解決手段】車種判別装置２０は、列車１０の車両屋根１１に設置されている機器の特徴点を検出する第１特徴点センサ２３、第２特徴点センサ２４、第３特徴点センサ２５と、特徴点と特徴点を有する車種情報とを対応付けた列車情報を記憶する記憶部２１と、第１特徴点センサ２３、第２特徴点センサ２４、第３特徴点センサ２５で検出された特徴点と記憶部２１に記憶された列車情報とに基づいて該当する車種を判別する車種判別部２２とを備える。
【選択図】図２
","特開2022-026191","","特許7560288","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-026191/11/ja"
"特開2022-025646","特願2020-128594","2020/07/29","2022/02/10","停止位置判定装置、停止位置判定方法およびプラットホームドアシステム","ナブテスコ株式会社,株式会社ＪＲ西日本テクシア,西日本旅客鉄道株式会社","B61L25/02@G,B61B1/02","(57)【要約】
【課題】列車の車種によらず、列車が目標停止範囲に停止しているか否かを判定できる技術を提供する。
【解決手段】停止位置判定装置１０は、列車の台車の少なくとも一部を検出するための台車検出センサ１２と、台車検出センサ１２からの検出結果に基づいて、列車が目標停止範囲に停止しているか否かを判定する停止範囲判定部３２と、を備える。
【選択図】図４
","特開2022-025646","","特許7545825","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-025646/11/ja"
"特許7011693","特願2020-157377","2020/09/18","2022/01/27","鉄道車両のトイレバックアップシステム","西日本旅客鉄道株式会社,川崎重工業株式会社,東日本旅客鉄道株式会社,川崎車両株式会社","B61D35/00@A","(57)【要約】
【課題】空気回路及び電源回路を複雑にすることなく、乗務員の作業負担を軽減した鉄道車両のトイレバックアップシステムを提供する。
【解決手段】鉄道車両のトイレバックアップシステムは、トイレユニットに供給するための圧縮空気のエア通路を、通常エア通路または補助エア通路のいずれかに切り替える切替装置と、前記トイレユニットに供給するための電力をトイレ電源とサブバッテリの間で切り替える電源切替回路と、停電時に操作されることによって、前記電源切替回路を動作させ、前記トイレユニット及び前記トイレ用空気圧縮機への電力供給源を前記トイレ電源から前記サブバッテリに切り替える切替操作スイッチを備える。
【選択図】図３
","特開2022-051101","","特許7011693","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7011693/15/ja"
"特開2022-014090","特願2020-116245","2020/07/06","2022/01/19","線路形状データ推定方法及び線路形状データ推定システム","公益財団法人鉄道総合技術研究所,西日本旅客鉄道株式会社","B61F5/22@E,B61F5/24@A","(57)【要約】
【課題】線路形状の設計値を用いる事なく、線路形状データの作成対象とする区間の線路上を実際に走行することで、当該区間の線路形状データを算出することができる線路形状データ推定方法及び線形データ線路形状システムを提供する。
【解決手段】台車ごとの振子傾斜角速度を取得する振子傾斜角速度取得工程と、前後の台車の前記振子傾斜角速度の差を算出する振子傾斜角速度差算出工程と、振子傾斜角速度の差に所定の係数を乗じて補正値を算出する補正値算出工程と、車体ヨー角速度から補正値を減算して補正車体ヨー角速度を算出する補正車体ヨー角速度算出工程とを有し、補正車体ヨー角速度及び走行速度から線路曲率相当値を算出する線路曲率相当値算出工程と、補正車体ヨー角速度、走行速度及び台車枠左右加速度からカント相当値を算出するカント相当値算出工程とを有する。
【選択図】図４
","特開2022-014090","","特許7420669","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-014090/11/ja"
"特開2022-007256","特願2020-110104","2020/06/26","2022/01/13","ガード固定装置","西日本旅客鉄道株式会社,鉄道機器株式会社","E01B5/18,F16B5/02@B,F16B35/04@J,F16B43/00@Z","(57)【要約】      （修正有）
【課題】ボルト締結作業を省略し簡単に固定することができるとともに、固定状態を容易に確認することができるガード固定装置を提供する。
【解決手段】ガード固定装置１２は、レールＲに沿って車輪Ｗを誘導するガードレール４ｆを、このガードレール４ｆを支える支材１０に着脱自在に固定する装置である。くさび部材は、ガードレール４ｆに引っ掛ける引っ掛け部材１３の緩みを防止するために、この引っ掛け部材１３と支材１０との間に差し込まれる。線ばね２０は、くさび部材の抜け出しを防止するために、このくさび部材に押付力を作用させる。押え部材１８は、くさび部材を押さえ付ける。緩み止め部１９は、くさび部材側の歯と押え部材１８側の歯とを噛み合わせることによって、このくさび部材の緩みを防止する。線ばね２０は、くさび部材側の歯と押え部材１８側の歯とが密着するように、この押え部材１８に押付力を作用させる。
【選択図】図４
","特開2022-007256","","特許7276714","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-007256/11/ja"
