"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2022-057355","特願2020-165568","2020/09/30","2022/04/11","施工現場の工場化システム","一般財団法人土木研究センター,株式会社Ｓｐｌｉｃｅ－Ｌａｂ,株式会社西部技研,株式会社日本ピーエス,極東メタリコン工業株式会社,日綜産業株式会社","E04G21/28@A","(57)【要約】
【課題】作業者の作業空間である施工現場を外部空間から密封遮断し、さらに、温度湿度管理技術、粉塵低減技術、及びＶＯＣ（揮発性有機化合物）濃度管理技術を導入することで、施工現場を工場内のような作業環境とする施工現場の工場化を提供する。
【解決手段】土木や建築の建設又は補修を行う施工現場を、外部空間から遮断する防水性・気密性の高い複数の密封パネルや防水性・気密性の高い熱収縮シートで密封する密封手段を備え、前記施工現場には、温度及び湿度を調整する温度湿度管理手段と、粉塵を除去する粉塵低減手段と、揮発性有機化合物の濃度を管理調整するＶＯＣ濃度管理手段と、の少なくとも一つ以上を備えたことを特徴とする施工現場の工場化とした。
【選択図】図１
","特開2022-057355","","特許7324446","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-057355/11/ja"
"特開2021-186711","特願2020-091848","2020/05/27","2021/12/13","抗ウイルス性、抗菌性空調用ハニカムロータ","株式会社西部技研","B01D53/26,220,F24F1/0038,441,F24F1/02,446,F24F7/00@B,F24F7/08,101@C,F24F3/147,F24F3/16,F28D19/04@B,F24F7/003,100,F24F8/24,F24F8/15,F24F7/003","(57)【要約】
【課題】本発明は一般の施設、例えば老人ホームや病院の待合室、学校、公共施設、クルーズ船、ホテル等商用施設等にて、予測せずにウイルスや細菌が拡散し、二次感染のリスクが高まったときに、そのリスクを軽減させる効果を有する空調用ハニカムロータを、最小限のコストアップで提供するものである。
【解決手段】本発明は以上のような課題を解決するため、設計最大風量においてもハニカム内空気流のRe数が2300以下の層流領域になり、流入空気が完全に層流になるまでの助走区間がロータ幅（流路長）の２分の1以下である相当直径（等価直径）と同等か、またはより小さいサイズのハニカムであって、ハニカムを構成するシート表面に、銅イオン溶出型の抗菌剤を含有するコーティング層で覆われていることを特徴とする空調用ハニカムロータである。
【選択図】図２
","特開2021-186711","","特許7491739","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-186711/11/ja"
"特開2021-180636","特願2020-087792","2020/05/20","2021/11/25","植物へのガス施用装置および施用方法","株式会社西部技研","A01G7/02,A01G9/18","(57)【要約】
【課題】ハウスや植物工場などのガスの施用において、目的ガスの供給源によらず、簡易な構造でありながら、ガス供給源から遠く離れた位置にある栽培植物にも均一かつ適量の目的ガスを施用することができる植物へのガス施用装置および施用方法を提供する。
【解決手段】本発明におけるガス施用装置は、配管側面の少なくとも一面に整流格子を設け、目的ガスを栽培植物に施用するように構成したので、圧力損失が非常に小さくなり、長い配管によりガス供給源から遠く離れた位置に供給しても、均一に適量の目的ガスを施用することができ、製作コストを低減できる。
【選択図】図２
","特開2021-180636","","特許7569165","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-180636/11/ja"
"特開2021-169091","特願2021-118366","2021/07/19","2021/10/28","有機溶剤ガス除去装置","株式会社西部技研","B01D53/44,110,B01D53/44,B01D53/06,100","(57)【要約】
【課題】生産設備等の排ガス中の揮発性有機化合物を極めて高い除去効率で除去でき、除去されたＶＯＣを高い濃度で濃縮できる有機溶剤ガス除去装置を提供する。
【解決手段】本発明の有機溶剤ガス除去装置は、少なくとも処理ゾーン、パージゾーン、再生ゾーンに分割された第１の吸着ロータ及び第２の吸着ロータを設け、第２のパージゾーンに第１の吸着ゾーンを通過したガスを、又は外気と混合して通過させ、第２の再生ゾーンを通過したガスを、外気及び／又は被処理ガスの一部と混合して第１のパージゾーンに通過させた後、第１の加熱手段により加熱して第１の再生ゾーンに通過させ、前記第１の再生ゾーンを通過したガスをＶＯＣ浄化装置へ送るようにした。
【選択図】図１
","特開2021-169091","","特許7581142","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-169091/11/ja"
"特開2021-169090","特願2021-118360","2021/07/19","2021/10/28","有機溶剤ガス除去装置","株式会社西部技研","B01D53/44,110,B01D53/96,B01D53/83","(57)【要約】
【課題】有機溶剤ガス除去装置によって、生産設備等の排ガス中の揮発性有機化合物を高い除去率で除去できる装置を提供する。
【解決手段】本発明は、有機溶剤ガス除去装置において、有機溶剤ガスの吸着能力を有する吸着ロータを少なくとも処理ゾーン、パージゾーン、再生ゾーンに分割し、生産設備などから排出した被処理ガスを処理ゾーンに通し、処理ゾーンを通過したガスの一部を処理ゾーンの前に戻し、処理ゾーンを通過したガスの残りの一部を供給先へ送り、或いは大気放出し、外気及び／又は被処理ガスの一部をパージゾーンへ通過させた後加熱装置へ通し、加熱装置を通過したガスを再生ゾーンに通し、再生ゾーンを通過したガスをＶＯＣ浄化装置やＶＯＣ回収装置などへ送るようにした。
【選択図】図１
","特開2021-169090","","特許7663444","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-169090/11/ja"
"特開2021-167723","特願2021-117218","2021/07/15","2021/10/21","クリーンブース","株式会社西部技研","F24F7/06@C,F24F8/108,320","(57)【要約】
【課題】一方向層流および均一循環となる気流性状を形成し、ＩＳＯ  Ｃｌａｓｓ３からＣｌａｓｓ４、さらにはそれ以上の高清浄度に適用でき、歩留まり向上、コスト低減に有利なクリーンブースを提供する。
【解決手段】本発明の高清浄度クリーンブースは、（Ａ）高清浄度環境を成立させるための吹出し構造、（Ｂ）ブース側壁を均一な循環経路とするための二重壁構造、（Ｃ）各種装置により生じる気流の乱れ、滞留および発塵を低減するための整流構造、および(Ｄ)局所吸気機構を備え、これらは実条件を考慮した（Ｅ）数値流体力学（ＣＦＤ）により設計される。
【選択図】図１
","特開2021-167723","","特許7102033","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-167723/11/ja"
"特開2021-167722","特願2021-117217","2021/07/15","2021/10/21","クリーンブース","株式会社西部技研","F24F7/06@C,F24F8/108,320","(57)【要約】
【課題】一方向層流および均一循環となる気流性状を形成し、ＩＳＯ  Ｃｌａｓｓ３からＣｌａｓｓ４、さらにはそれ以上の高清浄度に適用でき、歩留まり向上、コスト低減に有利なクリーンブースを提供する。
【解決手段】本発明の高清浄度クリーンブースは、（Ａ）高清浄度環境を成立させるための吹出し構造、（Ｂ）ブース側壁を均一な循環経路とするための二重壁構造、（Ｃ）各種装置により生じる気流の乱れ、滞留および発塵を低減するための整流構造、および(Ｄ)局所吸気機構を備え、これらは実条件を考慮した（Ｅ）数値流体力学（ＣＦＤ）により設計される。
【選択図】図１
","特開2021-167722","","特許7102032","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-167722/11/ja"
"特開2021-165004","特願2020-068714","2020/04/07","2021/10/14","くり貫き冶具およびくり貫き方法","株式会社西部技研","B28D1/14,G01N1/08@Z,B23B51/04@A","(57)【要約】      （修正有）
【課題】ハニカムロータの吸着素子などを従来よりも簡便かつ短時間でくり貫くことができる、機能性素子のくり貫き冶具およびくり貫き方法を提供する。
【解決手段】ハニカムロータの吸着素子などを小さな径でくり貫く場合において、本発明にかかるくり貫き冶具７およびくり貫き方法を用いれば、くり貫き冶具７に電動ドライバーを取り付けてくり貫くことができるので、従来よりも作業効率が良くなり作業者の負担を軽減することができ、埋戻し作業も簡便になり、さらに輸送時の梱包の手間や緩衝材の消費も低減することができる。
【選択図】図２
","特開2021-165004","","特許7455643","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-165004/11/ja"
"特開2021-133323","特願2020-032596","2020/02/28","2021/09/13","ガス分離回収装置","株式会社西部技研","B01D53/06,100","(57)【要約】
【課題】簡素な装置構成で、種々のガス成分から構成される処理対象ガスから目的ガスを分離除去し、濃縮回収できるガス分離回収装置を提供することを目的とする。
【解決手段】本発明のガス分離回収装置は、処理ゾーンに処理対象ガスを通風し、目的ガスをハニカムに吸着させて除去し、吸着ハニカムロータの前記再生ゾーンを通過したガスを二路に分岐し、一部をプレパージゾーンに送り、プレパージゾーンを通過したガスを装置外に排気し、残りの一部を前記吸着ハニカムロータの再生ゾーンに戻して再生循環して目的ガスを回収するようにした。
【選択図】図１
","特開2021-133323","","特許7481859","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-133323/11/ja"
"特開2021-096096","特願2019-226067","2019/12/16","2021/06/24","有機溶剤濃縮装置および有機溶剤濃縮装置の劣化判定方法","株式会社西部技研","G01M99/00@Z,G01N5/02@Z,G01N5/04@A,B01D53/06,100","(57)【要約】
【課題】ＶＯＣ吸着ハニカムロータの劣化判断調査方法を簡素化することにより、劣化判定までの時間を短縮でき、かつくり貫き作業の手間も低減できる方法を提供する。
【解決手段】本発明の有機溶剤濃縮装置および有機溶剤濃縮装置の劣化判定方法によれば、ＴＧ／ＤＴＡによる有機物蓄積量測定のみで、ＶＯＣ静的吸着量試験を実施することなく静的吸着比率を予測できるので、ＶＯＣ濃縮ロータの劣化判断調査手法を簡素化でき、調査の手間と時間を低減することができる。
【選択図】図５
","特開2021-096096","","特許7347795","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-096096/11/ja"
"特開2021-094485","特願2019-224972","2019/12/13","2021/06/24","ガス除去濃縮装置","株式会社西部技研","B01D53/06,100,B01D53/14,100,F24F1/0328,F24F8/108,230,F24F8/80,254","(57)【要約】
【課題】吸着ハニカムロータ再生のための加熱手段が不要で省エネルギーであるガス除去濃縮装置を提供する。
【解決手段】低温再生可能な吸着材を担持した吸着ハニカムロータを用いたガス除去濃縮装置において、再生用ガスを昇温する加熱手段として送風機による昇温を利用することにより、再生ヒータや温水コイルなどの加熱手段を必要としないので、再生に必要な加熱エネルギーを削減することができ、省エネルギーであり、ランニングコストを低減することができる。
【選択図】図１
","特開2021-094485","","特許7455566","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-094485/11/ja"
"特開2020-193765","特願2019-099933","2019/05/29","2020/12/03","ガス置換用ドライルーム","株式会社西部技研","F26B21/04@C,H01L27/32,H05B33/10,H05B33/14@A,F26B9/00@A,B01D53/26,220,H10K50/10,H10K59/00,H10K59/10,H10K71/00,F26B21/25@C","(57)【要約】
【課題】製造装置を格納した不活性ガス濃度の乾燥室において、大気環境または低露点、不活性ガス環境の切替を比較的短時間で行うことのできるガス置換システムを提供する。
【解決手段】内部を低露点、不活性ガス濃度で清浄に保つ必要のあるブースのガス置換用システムであって、メンテナンスや保守など行う間、ブース内にワンパスで乾燥空気を入れ装置外へ湿分を排出するようにし、不活性ガス循環ラインは全てバルブ等で閉鎖して独立して循環運転することにより、ブースが複数ある場合でも大気ブレークによる休止時間を大幅に短縮させることができる。低露点ガス供給装置と不活性ガス精製装置を接続して一体型とすることにより、省スペースかつ低コストとなる。
【選択図】図１
","特開2020-193765","","特許7306683","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-193765/11/ja"
"特開2020-089891","特願2020-041820","2020/03/11","2020/06/11","吸収式除去・濃縮装置","株式会社西部技研","B01D53/18,120,F24F3/14,F24F7/08,101@C","(57)【要約】
【課題】四季を通して二酸化炭素を除去或いは濃縮でき、比較的簡単な構造で製作できる吸収式二酸化炭素除去・濃縮装置を提供する。
【解決手段】二酸化炭素の吸収剤を保持した二酸化炭素除去ロータ３を有し、このロータを少なくとも処理ゾーン４と再生ゾーン５とに分け、処理ゾーン４に処理対象空気を通風することで、その処理対象空気に含まれる二酸化炭素をロータ部分の保持吸収剤に吸収させて処理対象空気から分離除去し、再生ゾーン５では、全熱交換器８で再生排気の潜熱と顕熱を回収した再生用空気を通風することで、その保持吸収剤が処理ゾーン４で吸収した二酸化炭素を、再生用空気で脱離させて、ロータ部分の保持吸収剤を再生する吸収式除去・濃縮装置とした。
【選択図】図１
","特開2020-089891","","特許7536477","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-089891/11/ja"
"特開2020-044504","特願2018-175486","2018/09/20","2020/03/26","二酸化炭素分離回収装置","株式会社西部技研","B01D53/62,B01D53/83,B01D53/06,100,B01D53/04,230,B01D53/26,220,C01B32/50","(57)【要約】
【課題】排ガスから除湿された二酸化炭素濃縮ガスを得るとともに、排ガス中の水溶性ガスの影響を受けにくい二酸化炭素分離回収装置を提供することを目的とする。
【解決手段】本発明の二酸化炭素分離回収装置は、被処理排ガスを除湿ロータの吸着ゾーンに供給し、通過したガスの一部を二酸化炭素分離回収ロータの吸着ゾーンに送り、残りの一部を除湿ロータの吸着ゾーンに戻す。二酸化炭素分離回収ロータの吸着ゾーンを通過したガスは冷却ゾーンに送られ、冷却ゾーンを通過したガスの一部は吸着ゾーンを通過したガスと混合され、残りの一部は除湿ロータの再生ゾーンへ送られて装置外へ排気される。二酸化炭素分離回収ロータの再生ゾーンを通過したガスを二路に分岐し、一部は再生ゾーンの入口に戻され再生循環され、脱着された二酸化炭素の容量分、二酸化炭素は回収するが、残りの一部はパージゾーンに送られ装置外へ排気されるようにした。
【選択図】図1
","特開2020-044504","","特許7112081","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-044504/11/ja"
"特開2020-032323","特願2018-158811","2018/08/28","2020/03/05","ハニカム吸着体及びそれを用いた除湿空調装置","株式会社西部技研","B01J20/06@A,F24F3/14,B01D53/26,220,B01D53/28,B01J20/10@D","(57)【要約】
【課題】低湿度作業室内の二酸化炭素濃度を低くできる除湿空調装置を提供する事を目的とする。
【解決手段】本発明は、外気をプレクーラで冷却除湿して２路に分岐し、一部を二酸化炭素と湿気を同時に除去できる吸着ロータの処理ゾーンに通し、残りの一部を二酸化炭素と湿気を同時に除去できる吸着ロータのパージゾーンに通し、処理ゾーンを通過した空気を低湿度作業室に供給するようにし、二酸化炭素と湿気を同時に除去できる吸着ロータのパージゾーンを通過させた空気と外気とを混合した空気を再生ヒータで加熱して二酸化炭素と湿気を同時に除去できる吸着ロータの再生ゾーンに送るようにし、二酸化炭素と湿気を同時に除去できる吸着ロータの再生ゾーンに通過させた後、装置外に排気するようにした。
【選択図】図１
","特開2020-032323","","特許7205866","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-032323/11/ja"
"特許6632005","特願2018-159864","2018/08/29","2020/01/15","ガス吸着体とその製法及び二酸化炭素ガス濃縮装置","株式会社西部技研","B01D53/14,100,B01J20/22@A,B01J20/34@F,C01B32/50","(57)【要約】
【課題】本発明は、サーマルスイング法により二酸化炭素ガスを高回収率で回収し、高い濃度に濃縮でき、耐久性が高く、圧力損失が比較的少なく、小型化でき、製造コストを比較的安く出来るガス吸着体と二酸化炭素濃縮装置を提供する事を目的とする。
【解決手段】本発明は、粒状吸着材接着シート積層吸着体及び、吸着体を用いた二酸化炭素ガス回収濃縮装置に関するもので、固定床、移動床、流動床方式等充填層の欠点を解消し、ハニカムロータ方式の高コスト化の欠点を解決しながら、かつ両方式の特徴を併せ持つ二酸化炭素ガス回収濃縮装置が可能になる。またこの装置は、吸着体が湿った状態で二酸化炭素ガスを吸着することで水の蒸発冷却効果により吸着性能を飛躍的に高め、脱着時には二酸化炭素ガスと水蒸気が混合した、低温飽和蒸気による再生脱着で省エネ性も向上する。
【選択図】図１
","特開2020-032341","","特許6632005","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6632005/15/ja"
"特許6578492","特願2018-221799","2018/11/28","2019/09/25","二酸化炭素回収施用一体型発電機","株式会社西部技研","A01G7/02,A01G7/00,601@Z,B01D53/92,240,B01D53/92,354,B01D53/96","(57)【要約】
【課題】発電機で電力供給しながら、その排ガス中の有害ガス成分の影響を排除しつつ、二酸化炭素を高回収率で回収して、農産物の生育生産性向上の目的で植物工場に施用するとともに、低コストで省エネルギーを達成できる二酸化炭素回収施用一体型発電機を提供する。
【解決手段】発電機４と吸着ハニカムロータ１と送風機７及び８、加熱ヒータ５により構成され、前記吸着ハニカムロータ１は少なくとも吸着ゾーン２と脱着ゾーン３に分割され、二酸化炭素を含む発電機排ガスを前記吸着ハニカムロータ１の吸着ゾーン２に導入し、前記吸着ゾーン２では二酸化炭素を吸着することにより、二酸化炭素濃度の低くなったガスが排気され、前記脱着ゾーン３では前記加熱ヒータ５を通った植物工場内の空気及び／又は外気を導入し、脱着した二酸化炭素を含むガスを植物工場に供給するようにした。
【選択図】図１
","特開2020-080760","","特許6578492","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6578492/15/ja"
"特開2019-113254","特願2017-247165","2017/12/25","2019/07/11","換気空調装置","株式会社西部技研","F24F3/16,F24F7/00@A,F24F13/28,A61L9/16@D,B01D53/06,100,A61L9/014,F24F7/003,F24F8/15,F24F8/158","(57)【要約】
【課題】本発明は換気に伴うエネルギー消失がなく、エネルギー効率の高い、省スペース、かつ低コスト、排熱利用換気空調装置を提供する。
【解決手段】本件発明は以上の課題を解決するため、二酸化炭素等汚染質の吸着又は吸収機能を持つハニカムロータを有し、ハニカムロータを、少なくとも処理ゾーンと脱着再生ゾーンを備えるロータ回転装置内に配置し、処理空気を処理ゾーンに通して二酸化炭素等汚染質を除去して給気すると共に、再生脱着ゾーン入口に設けた熱交換器に直接水を噴霧して発生させた飽和蒸気を導入して、二酸化炭素等汚染質を脱着して屋外に排出することを特徴とする。
【選択図】  図４
","特開2019-113254","","特許6603299","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-113254/11/ja"
