"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特許7731526","特願2025-524498","2024/06/27","2025/08/29","ビールテイストノンアルコール飲料およびその製造方法","キリンホールディングス株式会社","A23L2/00@B,A23L2/52,C12H3/02,A23L2/38,103@A","【要約】
  本発明は、味の厚みおよび後味の調和が良好である新規なビールテイストノンアルコール飲料の提供を目的とする。本発明によれば、β－ユーデスモール濃度が０．０００２ｐｐｍ以上である、ビールテイストノンアルコール飲料が提供される。本発明によれば、ビールテイストノンアルコール飲料において、β－ユーデスモールを所定の濃度範囲内となるように含有させることで、当該ビールテイストノンアルコール飲料において味の厚みおよび後味の調和が良好なものを提供でき、消費者の多様な嗜好やニーズに応えることができる点で有利である。
","","","特許7731526","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7731526/15/ja"
"特許7731515","特願2024-572415","2024/10/31","2025/08/29","ビールテイストノンアルコール飲料","キリンホールディングス株式会社","A23L2/00@B,A23L2/38@S,C12H3/00,A23L2/38@J,A23L2/38,103@A,A23L2/66","【要約】
  本発明は、甘ったるい味および香りが抑制され、かつ、ビールらしいバランスが実現された新規なビールテイストノンアルコール飲料の提供を目的とする。本発明によれば、麦芽を原料の少なくとも一部とするビールテイストノンアルコール飲料であって、ＨＰＬＣ分析用ゲル濾過法で分画された前記飲料中の分子量８００～４６００Ｄａ（ＨＰＬＣ分析用ゲル濾過法）のペプチド濃度が０．２５ｍｇ／ｍＬ以上３．００ｍｇ／ｍＬ以下である、ビールテイストノンアルコール飲料が提供される。
","WO2025/115507","","特許7731515","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7731515/15/ja"
"特許7646955","特願2024-571117","2024/06/28","2025/03/17","ビールテイストアルコール飲料およびその製法","キリンホールディングス株式会社","C12C5/02,C12C11/00@Z,C12C12/00","【要約】
  飲料中の遊離型のカルボキシメチルリジン（ＣＭＬ）、遊離型のカルボキシエチルリジン（ＣＥＬ）および遊離型のメチルグリオキサール由来ヒドロイミダゾロン－１（ＭＧ－Ｈ１）の合計含有量が４３４ｐｐｂ以上である、低糖質ビールテイストアルコール飲料が開示されている。この低糖質ビールテイストアルコール飲料では、コクが増強されている。
","WO2025/005235","","特許7646955","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7646955/15/ja"
"特許7630054","特願2024-563050","2023/10/18","2025/02/14","味の持続性が増強された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/56,A23L2/00@B,A23L2/52,C12C5/02","【要約】
  γ－ノナラクトンの含有量が１５ｐｐｂ以上である非アルコールビールテイスト飲料が開示される。この非アルコールビールテイスト飲料では、味の持続性が増強されている。
","WO2025/083821","","特許7630054","全部異議2025-700823","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7630054/15/ja"
"特許7625162","特願2024-563052","2023/10/18","2025/01/31","先酸味が低減された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@B,A23L2/52,C12C5/02,C12H3/02","【要約】
  γ－ノナラクトンの含有量が１５ｐｐｂ以上である非アルコールビールテイスト飲料が開示される。この非アルコールビールテイスト飲料では、先酸味が低減されている。
","WO2025/083823","","特許7625162","全部異議2025-700785","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7625162/15/ja"
"特許7603909","特願2024-563053","2023/10/18","2024/12/20","トップのふくらみが増強された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@B,A23L2/00@H,A23L2/52,C12C12/04,C12C5/02,C12H3/00","【要約】
  フルフリルアセテートの含有量が０．０３ｐｐｂ以上である非アルコールビールテイスト飲料が開示される。この非アルコールビールテイスト飲料では、トップのふくらみが増強されている。
","WO2025/083824","","特許7603909","全部異議2025-700640","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7603909/15/ja"
"特許7595225","特願2024-519900","2023/09/04","2024/12/05","雑味が低減された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@B,A23L2/52,C12C12/04,A23L2/00@H,A23L2/38,A23L2/56,C12H3/00","【要約】
  メチオニンの含有量が２ｐｐｍ以上である非アルコールビールテイスト飲料が開示される。この非アルコールビールテイスト飲料では、雑味が低減されている。
","WO2025/027867","","特許7595225","全部異議2025-700597","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7595225/15/ja"
"特許7595224","特願2024-519898","2023/09/04","2024/12/05","味の強度が増強された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@B,A23L2/52,A23L2/00@H,A23L2/38@S,A23L2/56,C12H3/00","【要約】
  メチオノールの含有量が０．１ｐｐｍ以上である非アルコールビールテイスト飲料が開示される。この非アルコールビールテイスト飲料では、味の強度が増強されている。
","WO2025/027866","","特許7595224","全部異議2025-700596","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7595224/15/ja"
"特許7591101","特願2023-108927","2023/06/30","2024/11/27","ビールテイスト発酵アルコール飲料およびその製造方法","キリンホールディングス株式会社","C12C5/02,C12G3/04,C12C12/02","(57)【要約】
【課題】糖質濃度が低減されつつも、味の強度、味の余韻およびバランスの良好な新規なビールテイスト発酵アルコール飲料の提供。
【解決手段】本発明によれば、糖質濃度が２．５ｇ／１００ｍＬ以下であるビールテイスト発酵アルコール飲料であって、グリシン濃度が５．５ｍｇ／Ｌ以上であり、アラニン濃度が４．４ｍｇ／Ｌ以上であり、かつ、グリシンおよびアラニンの合計濃度が１０ｍｇ／Ｌ以上１８０ｍｇ／Ｌ以下である、飲料が提供される。
【選択図】なし
","特開2025-007494","","特許7591101","全部異議2025-700533","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7591101/15/ja"
"特開2024-117242","特願2023-023226","2023/02/17","2024/08/29","味覚提示装置及び味覚提示方法","キリンホールディングス株式会社,学校法人明治大学","A61N1/36,A61N1/04","(57)【要約】
【課題】電流値を比較的小さく抑えつつ、味覚の改質効果をユーザが感じ取れるように発現させることが可能な味覚提示装置を提供する。
【解決手段】ユーザが摂取する飲食物とユーザの身体との間に電気回路を形成できるように設けられる第１電極及び第２電極と、第１電極と第２電極との間に、電気的な刺激を発生させるための電流を供給する電気刺激発生手段と、を備える味覚提示装置において、電気刺激発生手段は、第２電極が陰極となる陰極刺激の状態で電流の供給を開始し、その後に、第２電極が陽極となる陽極刺激の状態に切り替わるように電流の向きを変化させるように設けられ、陰極刺激では、電流を陰極刺激における電流の設定値Ｉｓ１に保持すべき保持時間Ｔｘ１が０．３０秒以上となるように設定される。
【選択図】図４
","特開2024-117242","","特許7704793","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-117242/11/ja"
"特許7526374","特願2024-529711","2023/12/07","2024/07/31","ビールテイストアルコール飲料およびその製法","キリンホールディングス株式会社","C12C5/00,C12C7/00@Z,C12G3/02,C12C5/02,C12G3/04","【要約】
  飲料中の遊離型のカルボキシメチルリジン（ＣＭＬ）、遊離型のカルボキシエチルリジン（ＣＥＬ）および遊離型のメチルグリオキサール由来ヒドロイミダゾロン－１（ＭＧ－Ｈ１）の合計含有量が５００～９０３ｐｐｂであり、飲料中の結合型のＣＭＬ、結合型のＣＥＬおよび結合型のＭＧ－Ｈ１の合計含有量が２００ｐｐｂ以下である、ビールテイストアルコール飲料であって、前記結合型のＣＭＬ、結合型のＣＥＬおよび結合型のＭＧ－Ｈ１が、分子量４００～３０００Ｄａのペプチド画分に含まれるものである、ビールテイストアルコール飲料が開示されている。このビールテイストアルコール飲料では、コクが増強されるとともに、ざらつきが低減されている。
","WO2024/122615","","特許7526374","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7526374/15/ja"
"特開2024-101016","特願2024-086799","2024/05/29","2024/07/26","ビールテイスト発酵アルコール飲料およびその製造方法","キリンホールディングス株式会社","C12C5/02,C12C11/00@A,C12G3/021,C12G3/04,C12C12/00","(57)【要約】
【課題】プリン体濃度が低減されつつも、味の厚みが実現されたビールテイスト発酵アル
コール飲料の提供。
【解決手段】本発明によれば、プリン体濃度が低減されたビールテイスト発酵アルコール
飲料であって、オリジナルエキス濃度（ＯＥ濃度）（°Ｐ）に対する飲料中のクエン酸濃
度（ｍｇ／Ｌ）の比率（クエン酸濃度／ＯＥ濃度）が所定値の範囲内である、ビールテイ
スト発酵アルコール飲料が提供される。本発明の飲料は麦芽および／または未発芽の麦類
を原料の少なくとも一部とすることができる。
【選択図】なし
","特開2024-101016","","特許7747820","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-101016/11/ja"
"特開2024-092930","特願2023-116301","2023/07/14","2024/07/08","マツタケ原基およびその製造方法","キリンホールディングス株式会社","C12N1/14@G,A01G18/40,C12N1/14@J","(57)【要約】
【課題】植物と共生しない環境下においてマツタケの子実体原基を人工的に製造するための方法および該方法により製造されるマツタケの子実体原基、ならびに該マツタケの子実体原基を製造するために用いられ得る新規マツタケ菌株を提供する。
【解決手段】マツタケ子実体から分離された原基形成能を有する細胞を、タンパク質分解物を含み、特定の遊離アミノ酸濃度である培地で培養する。
【選択図】なし
","特開2024-092930","","特許7627306","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-092930/11/ja"
"特開2024-091415","特願2023-148434","2023/09/13","2024/07/04","醤油様香が抑制された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@B,A23L2/56,A23L2/00@H,A23L2/38@S,A23L2/52,C12H3/00","(57)【要約】      （修正有）
【課題】醤油様香が低減された非アルコールビールテイスト飲料およびその製造方法を提供する。
【解決手段】５－メチル－２－フルフラールの含有量が１０ｐｐｂ以上である非アルコールビールテイスト飲料であって、以下の条件：(a)β－ユーデスモールの含有量が０.１ｐｐｂ以上である；および(b)カプリル酸の含有量が０.３ｐｐｍ以上である、のいずれかを満たす、非アルコールビールテイスト飲料が開示される。この非アルコールビールテイスト飲料では、醤油様香が低減されている。
【選択図】なし
","特開2024-091415","","特許7608547","全部異議2025-700689","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-091415/11/ja"
"特開2024-091414","特願2023-148422","2023/09/13","2024/07/04","酸味が抑制された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/52,A23L2/00@D,A23L2/00@H,A23L2/38@S,A23L2/56,C12H3/00","(57)【要約】      （修正有）
【課題】酸味が低減された非アルコールビールテイスト飲料およびその製造方法を提供する。
【解決手段】５－メチル－２－フルフラールの含有量が１０ｐｐｂ以上である、非アルコールビールテイスト飲料とする。また、アルコールビールテイスト飲料における酸味を低減する方法であって、前記非アルコールビールテイスト飲料における５－メチル－２－フルフラールの含有量を１０ｐｐｂ以上に調整する工程を含んでなる、方法とする。
【選択図】なし
","特開2024-091414","","特許7608546","全部異議2025-700698","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-091414/11/ja"
"特許7667922","特願2024-565887","2023/12/25","2024/06/27","局所投与用の医薬組成物","キリンホールディングス株式会社,国立感染症研究所長","A61K35/744,A61P31/16,A61P31/14,A61P37/04,C12N1/20@E","null","WO2024/135856","","特許7667922","","","特許 有効","権利の移転","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7667922/15/ja"
"特許7608626","特願2023-547399","2023/07/31","2024/06/27","酸味が抑制された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@D,A23L2/00@H,A23L2/00@T,A23L2/38@J,A23L2/38@S,A23L2/56,A23L2/52,C12C5/02,C12C7/04,C12C11/00@A,C12C12/04,C12H3/02,C12H3/00","null","WO2024/134960","","特許7608626","全部異議2025-700699","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7608626/15/ja"
"特許7595180","特願2023-547400","2023/07/31","2024/06/27","醤油様香が抑制された非アルコールビールテイスト飲料","キリンホールディングス株式会社","A23L2/00@B,C12C5/02,C12C7/04,C12C11/00@A,C12C11/11,C12C12/04,C12C7/00@A,C12H3/00,A23L2/00@T,A23L2/00@H,A23L2/38@J,A23L2/56,A23L2/52,A23L2/38@S","null","WO2024/134961","","特許7595180","全部異議2025-700595","","特許 有効","特許権の維持","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7595180/15/ja"
"特開2024-023959","特願2023-220624","2023/12/27","2024/02/21","香り立ちが増強されたノンアルコール炭酸飲料およびその製造方法","キリンホールディングス株式会社","A23L2/00@B,A23L2/00@T,A23L2/38@S,A23L2/54,A23L2/56","(57)【要約】
【課題】香り立ちが増強された、所定量の香気成分を含有するノンアルコール炭酸飲料の提供。
【解決手段】所定量の香気成分を含有するノンアルコール炭酸飲料であって、該ノンアルコール炭酸飲料のｐＨ値と、該ノンアルコール炭酸飲料から炭酸を除去した後に測定されるｐＨ値との差（ΔｐＨ）が０．０４以上である、ノンアルコール炭酸飲料。
【選択図】なし
","特開2024-023959","","特許7734731","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-023959/11/ja"
"特開2024-009117","特願2023-196359","2023/11/20","2024/01/19","糖質ゼロのビールテイスト発酵アルコール飲料","キリンホールディングス株式会社","C12C5/02","(57)【要約】
【課題】味の厚みが実現された糖質ゼロのビールテイスト発酵アルコール飲料の提供。
【解決手段】本発明によれば、麦芽および／または未発芽の麦類を原料の少なくとも一部
とする、糖質濃度が０．５ｇ／１００ｍＬ未満のビールテイスト発酵アルコール飲料であ
って、ＨＰＬＣ分析用ゲル濾過法で分画された前記飲料の全ペプチドの質量に対する前記
飲料中の分子量８００～１５００Ｄａ（ＨＰＬＣ分析用ゲル濾過法）のペプチドの質量の
比率（百分率）が１７～４５％である、ビールテイスト発酵アルコール飲料が提供される
。
【選択図】なし
","特開2024-009117","","特許7692981","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2024-009117/11/ja"
"特開2023-181897","特願2022-095278","2022/06/13","2023/12/25","ビール風味発酵アルコール飲料およびその製法","キリンホールディングス株式会社","C12C5/02","(57)【要約】
【課題】口の中でのとげとげしさが低減されたビール風味発酵アルコール飲料の提供。
【解決手段】飲料中のピラジン類の濃度の和が１０ｐｐｂ以下であり、フラン類の濃度の和が１１００ｐｐｂ以上である、ビール風味発酵アルコール飲料。
【選択図】なし
","特開2023-181897","","特許7744877","拒絶2025-006566","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-181897/11/ja"
"特開2023-181891","特願2022-095269","2022/06/13","2023/12/25","ビール風味発酵アルコール飲料およびその製法","キリンホールディングス株式会社","C12C5/02,C12C12/02","(57)【要約】
【課題】舌の上で感じるもったり感が低減されたビール風味発酵アルコール飲料の提供。
【解決手段】飲料中のγ－ブチロラクトンの濃度が２５０ｐｐｂ以下であり、マルトールの濃度が３５０ｐｐｂ以下である、ビール風味発酵アルコール飲料。
【選択図】なし
","特開2023-181891","","特許7518875","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-181891/11/ja"
"特開2023-175445","特願2022-087885","2022/05/30","2023/12/12","成形体、その製造方法およびそれを用いたリサイクル方法","キリンホールディングス株式会社,東洋製罐グループホールディングス株式会社","C08J11/18","(57)【要約】
【課題】分解効率に優れ、ケミカルリサイクルし易いポリエチレンテレフタレート樹脂成形体を提供する。
【解決手段】ポリエチレンテレフタレートの化学分解によりモノマーを製造するために使用されるポリエチレンテレフタレート樹脂の成形体であって、該成形体の、温度変調示差走査熱量計を用いて測定されるガラス転移温度（Ｔｇ）および結晶化度相関パラメーター（ΔＨTｃ１／ΔＨＴｍ）が、Ｔｇ≧７０℃、かつΔＨTｃ１／ΔＨＴｍ≧０．５を満足する成形体とする。
【選択図】図１
","特開2023-175445","","特許7757241","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-175445/11/ja"
"特開2023-171567","特願2023-175878","2023/10/11","2023/12/01","脳内グルタミン酸濃度の増加抑制用組成物","キリンホールディングス株式会社","A23L33/18,A61K38/05,A61P25/00,A61P25/28","(57)【要約】
【課題】脳内グルタミン酸濃度の上昇および脳重量の低下を抑制することができる新規素
材およびそれを含む組成物の提供。
【解決手段】本発明によれば、ＷＹのアミノ酸配列を有するペプチドまたはその薬学上許
容される塩もしくは溶媒和物を有効成分として含んでなる、脳内グルタミン酸濃度の増加
および／または脳重量の低下の抑制用組成物が提供される。前記脳内グルタミン酸濃度の
増加および脳重量の低下は例えば海馬において生ずるもの、あるいは加齢に起因するもの
とすることができる。
【選択図】なし
","特開2023-171567","","特許7724269","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-171567/11/ja"
"特開2023-170798","特願2022-082830","2022/05/20","2023/12/01","飲料サーバ用のパッキン","キリンホールディングス株式会社","B67D1/04@F,F16K15/14@C","(57)【要約】
【課題】部品手数や組み付け工数を削減することが可能な飲料サーバ用のパッキンを提供する。
【解決手段】飲料容器の口部に装着されるアダプタと飲料容器の口部との間に装着される飲料サーバ用のパッキン４２において、弾性材料を素材として成形され、飲料容器の口部の外縁、及びアダプタのそれぞれと全周に亘って密着することにより、アダプタの飲料導出路を除いて飲料容器とアダプタとの間を密封するシール部４３と、アダプタのガス導入路に連なるようにしてシール部４３と一体に成形され、ガス導入路の圧力が飲料容器内の圧力よりも相対的に高い場合にはガス導入路と飲料容器との間が開通するように弾性変形し、ガス導入路の圧力が飲料容器内の圧力よりも相対的に低い場合にはガス導入路と飲料容器との間が閉鎖されるように弾性変形する逆止弁部４５と、を設ける。
【選択図】図１２
","特開2023-170798","","特許7721482","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-170798/11/ja"
"特開2023-170796","特願2022-082828","2022/05/20","2023/12/01","飲料サーバ","キリンホールディングス株式会社","B67D1/04@F,B67D3/04@Z","(57)【要約】
【課題】飲料容器の姿勢の変化に対して柔軟に対応することが可能な汎用性の高い飲料サーバを提供する。
【解決手段】飲料容器１の口部２に装着されるアダプタ１１と、アダプタ１１の飲料取出部に接続されたチューブ２８を保持しかつ注出機構７０を含んだヘッド１２とを有する飲料サーバ１０において、飲料容器１の口部２の開口方向とヘッド１２の注出口１２ａからの飲料の注出方向とが鉛直面上でなす角度をヘッド傾斜角θｂとしたときに、ヘッド傾斜角θｂを変更できるように連結機構６０にてヘッド１２をアダプタ１１に対して回転可能に連結し、ヘッド１２をアダプタ１１に対する回転範囲内の定位置にて固定ボルト６２等の拘束手段にて拘束可能とする。
【選択図】図２
","特開2023-170796","","特許7735219","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-170796/11/ja"
"特開2023-168994","特願2022-080429","2022/05/16","2023/11/29","ビール風味発酵飲料およびその製法","キリンホールディングス株式会社","C12C5/00,C12C11/00@A,A23L2/00@B,A23L2/38@J,A23L2/64,C12G3/06","(57)【要約】
【課題】刺すような酸味感が低減されたビール風味発酵飲料の提供。
【解決手段】飲料中のフェネチルアルコールの濃度が３５ｍｇ／Ｌ以上である、ビール風味発酵飲料。
【選択図】なし
","特開2023-168994","","特許7696315","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-168994/11/ja"
"特開2023-168992","特願2022-080427","2022/05/16","2023/11/29","ビール風味発酵アルコール飲料およびその製法","キリンホールディングス株式会社","C12C5/02,C12C12/04,C12C12/02,C12C11/11,C12C12/00,C12G3/021","(57)【要約】
【課題】刺すような酸味感が低減されたビール風味発酵アルコール飲料の提供。
【解決手段】飲料中のエタノール濃度（ｖ／ｖ％）に対する１－プロパノール濃度（ｍｇ／Ｌ）の比［１－プロパノール濃度（ｍｇ／Ｌ）／エタノール濃度（ｖ／ｖ％）］が２～１０である、ビール風味発酵アルコール飲料。
【選択図】なし
","特開2023-168992","","特許7518870","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-168992/11/ja"
