"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2021-163401","特願2020-067453","2020/04/03","2021/10/11","人物検知システム、人物検知プログラム、学習済みモデル生成プログラム及び学習済みモデル","戸田建設株式会社","G06T7/00,650@B","(57)【要約】
【課題】走行する機械が稼働する現場における逆光や暗闇、粉塵といった環境下においても、また、人物が比較的離れた位置にいる場合にも、人物と物とを判別して検知し、機械と人との接触をより確実に防ぐ。
【解決手段】機械に備えられた遠赤外線カメラ２と、遠赤外線カメラ２によって取得された熱画像から学習済みモデルを用いた画像処理によって人物を検知する人物検知部３１と、人物検知部３１が人物を検知したことを報知する報知部４とを備える人物検知システム１を用い、ディープラーニングによる画像処理技術によって人物と物とを判別する。
【選択図】図１
","特開2021-163401","","特許7280852","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-163401/11/ja"
"特開2021-156024","特願2020-057831","2020/03/27","2021/10/07","ひび割れの自己治癒性能を有するプレキャストコンクリートパネルを用いたコンクリート構造物","学校法人日本大学,戸田建設株式会社","E04C1/00@Z,E04B1/16@D,E04B2/86,601@C","(57)【要約】
【課題】耐久性を向上させるとともに、ひび割れの調査及び補修にかかる費用を大幅に低減する。
【解決手段】現場打ちコンクリート１０と一体化して表面に残置されるプレキャストコンクリートパネル１であって、前記プレキャストコンクリートパネル１に、バクテリアの代謝活動を利用したコンクリートのひび割れ補修材２が含まれている。前記補修材の配合量が、２．５～７．５kg／m3である。前記プレキャストコンクリートパネル１に、短繊維が混入されている。前記プレキャストコンクリートパネル１は、前記現場打ちコンクリート１０との接合面に凹凸加工が施されている。
【選択図】図１
","特開2021-156024","","特許7475585","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-156024/11/ja"
"特開2021-156023","特願2020-057830","2020/03/27","2021/10/07","コンクリートのひび割れ補修方法","学校法人日本大学,戸田建設株式会社","E04G23/02@B,C04B41/61,C12N1/00@P","(57)【要約】
【課題】既存のコンクリート構造物にも適用可能とするとともに、コンクリートのあらゆる面に容易に適用でき、バクテリアの代謝活動が長期に亘って活性化できるようにする。
【解決手段】バクテリアの代謝活動を利用した補修材１によるコンクリートのひび割れ補修方法である。前記バクテリア及びそのための栄養素を含む水溶液に高粘性化物が添加されてなる前記補修材１を、コンクリートのひび割れＣ部分に注入するか、前記バクテリア及びそのための栄養素を含む水溶液からなる前記補修材１を、コンクリートのひび割れＣ部分に注入した後、このひび割れ部分を含むコンクリートの表面に、高粘性化物が添加された高粘性物６を塗布する。前記高粘性化物は、高吸水性高分子であるのが好ましい。
【選択図】図１
","特開2021-156023","","特許7496084","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-156023/11/ja"
"特開2021-152326","特願2021-043055","2021/03/17","2021/09/30","コンクリート充填鋼管柱用のダイアフラム","戸田建設株式会社","E04B1/58,508@S,E04B1/30@E,E04C3/294","(57)【要約】
【課題】コンクリートの充填率を向上させることが可能なコンクリート充填鋼管柱用のダイアフラムを提供する。
【解決手段】中央部に打設孔１３が設けられ、周辺部に空気を上部に逃すための空気抜き孔１４が設けられ、空気抜き孔１４は、周辺部の外周寄りに設けられた外側空気抜き孔１４ａと、２つの外側空気抜き孔１４ａの重心同士を結ぶ線分Ｐ０よりもその重心位置が打設孔１３寄りとなるように設けられた内側空気抜き孔１４ｂと、を含み、打設孔１３の重心Ｏ１と外側空気抜き孔１４ａの重心Ｏ２とを結ぶ線分Ｐ１の長さをＬ１とし、打設孔１３の重心Ｏ１と内側空気抜き孔１４ｂの重心Ｏ３とを結ぶ線分Ｐ２の長さをＬ２とし、線分Ｐ１と線分Ｐ２とのなす角をθとし、打設孔１３の半径をＲとした場合に、
  Ｒ＜Ｌ２・ｃｏｓ（４５°－θ）＜Ｌ１・ｃｏｓ４５°、且つ
  ０°≦θ≦４５°
の関係を満たす。
【選択図】図２
","特開2021-152326","","特許7574114","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-152326/11/ja"
"特開2021-152315","特願2020-053677","2020/03/25","2021/09/30","トンネル掘削機の測量装置","株式会社きんそく,戸田建設株式会社","E21D9/093@B,E21D9/093@C,G01C15/00,104@D","(57)【要約】      （修正有）
【課題】掘削坑の口径や湾曲程度にかかわらず、掘削中であってもシールド掘進機の位置を容易に検出することができるトンネル掘削機の測量装置を提供する。
【解決手段】シールドジャッキ１２を備えたシールド掘進機１の測量装置であって、位置が既知である基準点を視準することにより自身の位置を検出し、シールド掘進機１を測量する測量機器２を有し、シールドジャッキ１２は、シールド掘進機１とともに前進するシリンダ１２０と、該シリンダ１２０に対して伸縮し、伸長時に、掘削坑１００内に構築された既設のセグメント１０１を後方へ押圧するスプレッタ１２２とを備えており、測量機器２は、スプレッタ１２２に設置されている。
【選択図】図１
","特開2021-152315","","特許7366370","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-152315/11/ja"
"特開2021-148627","特願2020-049224","2020/03/19","2021/09/27","マーカ、検出方法および検出プログラム","戸田建設株式会社","G01B11/00@H,G01C15/06@T,G06T7/60,200@J,G06T7/90@C,G06T7/00,610","(57)【要約】
【課題】複数方向からの認識が容易で、基準点の認識精度が高いマーカを提供する。
【解決手段】本願発明のマーカは、基準点を頂点とする３直線を角錐状に配置し、３直線のうちの第１及び第２の直線により構成される３角形の形状を有する底面と、底面より小さい３角形の形状を有し、３直線のうちの第３の直線の基準点ではない端部に３角形の頂点の１つが一致するように、底面と略平行に配置された上面と、３直線と、第１及び第２の直線に対向する上面の３角形の２辺から構成される４角形の形状を有する２つの側面とを備え、上面及び２つの側面には、マーカごとに予め定めたパターンが付され、３直線は、第１の色彩で着色されており、３直線、または３直線のうちのいずれかの２直線が認識されることにより基準点が認識可能である。
【選択図】  図１
","特開2021-148627","","特許7362524","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-148627/11/ja"
"特開2021-143468","特願2020-040673","2020/03/10","2021/09/24","建物の施工方法、建物の補強構造及び柱脚体","戸田建設株式会社","E04H9/02,311,E04B1/20@F,E04B1/58@G","(57)【要約】
【課題】本発明は、現場における作業を簡素化して工数を低減させると共に、取付治具の強度を低下させることのない建物の施工方法、建物の補強構造及び柱脚体を提供する。
【解決手段】建物１の補強構造１０は、柱梁接合部８と、第１柱体２と、ダンパーブレース６と、を備える。第１柱体２は、柱脚体２０と上部柱体３０とを備える。柱脚体２０は、柱巻きプレート２２と、ガセットプレート２４と、プレキャストコンクリート造のコンクリート部２６と、複数の第１貫通孔２６４及び第２貫通孔２６６と、を備える。上部柱体は、柱脚体２０の下方にある柱梁接合部８から第１貫通孔２６４を貫通して上面２６０から突出した複数本の鉄筋８０を内在させて柱脚体２０と一体化したプレキャストコンクリート造である。ダンパーブレース６は、ガセットプレート２４に一端が接合する。充填剤によって柱脚体２０と柱梁接合部８とが一体化される。
【選択図】図３
","特開2021-143468","","特許7334129","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-143468/11/ja"
"特開2021-141869","特願2020-043938","2020/03/13","2021/09/24","多段式栽培装置","戸田建設株式会社","A01G9/02@B,A01G7/00,601@Z","(57)【要約】      （修正有）
【課題】光源と栽培ベッドとを適切に配置することにより、効率のよい水の供給と光の照射とを可能とする多段式栽培装置を提供する。
【解決手段】多段式栽培装置１０は、架台１４と、架台１４に支持された第１栽培ベッド２１と、第２栽培ベッド２２と、第１栽培ベッド２１の培地３０に対して水を供給するかん水チューブ５０と、第２光源４２と、を備える。第１栽培ベッド２１は、培地３０を内部に保持する容器状の保持部２１２と、培地３０に供給された水を排出する排水部２１４とを備える。保持部２１２は、幅方向Ｘにおける中心付近が最も低くなる。排水部２１４は、保持部２１２の最も低い部分に形成される。第２光源４２は、第１栽培ベッド２１の両端部の下方に配置され、かつ、第２栽培ベッド２２の長手方向に沿って延びる。
【選択図】図１
","特開2021-141869","","特許7449729","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-141869/11/ja"
"特開2021-141830","特願2020-041682","2020/03/11","2021/09/24","いちごの栽培方法","戸田建設株式会社","A01G22/05@A,A01G7/00,601@A,A01G9/00@J","(57)【要約】      （修正有）
【課題】新しい苗の育成や植え替え作業にかかる労働時間及び人件費を削減するいちごの栽培方法を提供する。
【解決手段】本発明に係るいちごの栽培方法は、人工光源１２を利用する植物工場１０内におけるいちごの栽培方法である。いちごの栽培方法は、いちごの収穫開始から収量減少による収穫終了までの第１収穫期の後、収穫が終了した苗３０をポット２０から取り出し、苗３０のクラウンの生長点が埋まらない程度までクラウンを培地内に埋まるようにポット２０に苗３０を植え替える。
【選択図】図１
","特開2021-141830","","特許7429571","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-141830/11/ja"
"特開2021-139273","特願2020-201750","2020/12/04","2021/09/16","鋼製支保工建込み用エレクター装置","エフティーエス株式会社,戸田建設株式会社","E21D11/40@A","(57)【要約】
【課題】鋼製支保工の建込みのために作業車に搭載される鋼製支保工建込み用エレクター装置において、支保工把持装置に対してターゲット類を設けることによってターゲット類の設置、回収手間を無くすようにしながら、十分な測量精度を確保し鋼製支保工の設置誤差を極力小さくする。
【解決手段】エレクター装置３は、作業車１０側のベースを基端として設けられた伸縮ブーム５と、この伸縮ブーム５の先端に設けられた支保工把持装置６とを備え、前記支保工把持装置６は、揺動自在に支持されたアーム部材６２を有するとともに、このアーム部材６２に、鋼製支保工Ｈの中間２箇所を挟持するために一対の支保工挟持部７Ａ、７Ｂを保持し、前記一対の支保工挟持部７Ａ、７Ｂの離間距離Ｓが３ｍ以上に設定されている。これら支保工挟持部７Ａ、７Ｂ又はその近傍のそれぞれに、位置計測のための視準ターゲット８Ａ、８Ｂを設ける。
【選択図】図５
","特開2021-139273","","特許7703162","拒絶2025-001580","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-139273/11/ja"
"特開2021-139207","特願2020-039061","2020/03/06","2021/09/16","接触検知センサ","ムネカタインダストリアルマシナリー株式会社,戸田建設株式会社","E21D11/10@B,G01B7/00,101@R,H01H35/00@Q","(57)【要約】
【課題】全ての位置で接触が検知でき、接触によるクラックの発生や破損を防止する。
【解決手段】接触検知センサ１０は、ベースフィルム１１と、その一方面に部材長手方向に所定の間隔で複数配置された電極１２…と、前記ベースフィルム１１の他方面に配置されるとともに、スルーホール１３を介して電極１２に電気的に接続された配線１４…と、ベースフィルム１１の部材長手方向に沿って延び、電極１２から離隔するとともに電極１２に接触可能に配置された導電部材１５とを備える。圧力を受けた際、導電部材１５が隣り合う電極１２に跨がって接触し、これら電極１２が導電部材１５を介して導通するとともに、これら電極１２に接続する配線１４が導通することによって、接触が検知できる。
【選択図】図８
","特開2021-139207","","特許7457320","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-139207/11/ja"
"特開2021-130982","特願2020-027301","2020/02/20","2021/09/09","コンクリートの水平打継目処理方法","戸田建設株式会社","E04G21/02,103@A","(57)【要約】
【課題】コンクリートを上方向に向けて順次層状に打設して行く際の水平打継目処理方法に関して、従来よりも省力的に打継ぎ作業が行えるようにするとともに、水平打継部におけるコンクリートの一体化を更に向上させる。
【解決手段】前記水平打継目１に至る下段側最終層のコンクリート打設において、超遅延剤を添加したコンクリートの層３を打設する第１手順と、所定時間の経過後に、前記水平打継目１から開始する初層のコンクリート打設において、硬化促進剤を添加したコンクリートの層４を打設する第２手順と、前記超遅延剤を添加したコンクリートの層３と前記硬化促進剤を添加したコンクリートの層４とを撹拌混合する第３手順と、その上層にコンクリート５を上方向に向けて順次層状に打設して行く第４手順とからなる。
【選択図】図１
","特開2021-130982","","特許7401340","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-130982/11/ja"
"特開2021-127655","特願2020-024230","2020/02/17","2021/09/02","穿孔エネルギーによる地山評価方法","戸田建設株式会社","E21D9/00@Z,E21D9/00@C,E21D20/00@Z,E21B47/00","(57)【要約】
【課題】ドリルジャンボによって計測された穿孔エネルギーを用いて切羽の２次元コンター図又は俯瞰した全体の３次元コンター図を作成するに当たって、穿孔エネルギーが急激に変化する境界をきっちりと表現できるようにする。
【解決手段】穿孔箇所の穿孔エネルギーを整理し、穿孔エネルギーが急変する箇所を抽出し、急変箇所が連続している場合にそのラインを地質性状の境界線１２と判断する第１手順と、前記境界線１２によって分断された領域毎にエリア分けする第２手順と、対象とする地山範囲を所定形状のメッシュで分割し、各エリアに属する各メッシュの穿孔エネルギー推定値をそのエリア内の穿孔エネルギー測定値のみに基づいて空間データ補完処理法によって推定する第３手順と、前記各メッシュの穿孔エネルギー値に基づいて切羽の２次元コンター図又は地山の３次元コンター図を作成する第４手順とからなる。
【選択図】図７
","特開2021-127655","","特許7393240","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-127655/11/ja"
"特開2021-119273","特願2020-013096","2020/01/30","2021/08/12","建て起こし装置、保護部材及び建て起こし装置の設置構造","株式会社奥村組,戸田建設株式会社,成幸利根株式会社,西松建設株式会社,東京機材工業株式会社","E04G21/16","(57)【要約】
【課題】建材の建て起こし作業を行うにあたって、場所による制限やクレーンの設置位置による制限を受けにくくする。
【解決手段】建て起こし装置１０が、支持架台１１と、建材２が寝かされた状態で載置される載置部１２と、支持架台１１と載置部１２とを接続し、載置部１２を、支持架台１１に対して建材の建て起こし方向とその反対方向に回転可能とする回転軸部１３と、下端部が支持架台１１に対して建材の建て起こし方向と反対方向に回転可能に接続されたジャッキ部１４と、を備え、載置部１２は、ジャッキ部１４の上端部に対して建材１２の建て起こし方向と反対方向に回転可能に接続され、回転軸部１３は、載置部１２の長さ方向中央部において当該載置部１２の長さ方向一端部側に位置し、ジャッキ部１４は、載置部１２の長さ方向中央部において当該載置部１２の長さ方向他端部側に位置している。
【選択図】図７
","特開2021-119273","","特許7429381","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-119273/11/ja"
"特開2021-119272","特願2020-013090","2020/01/30","2021/08/12","杭の撤去方法及び引抜治具、杭撤去装置","株式会社奥村組,戸田建設株式会社,西松建設株式会社,日特建設株式会社","E02D9/02","(57)【要約】      （修正有）
【課題】場所による制約を受けず、かつ近隣住民の居住環境を害することなく杭の撤去を行うにあたって、杭の撤去に係るコストの低減と作業性の向上を図る杭の撤去方法並びに引抜治具を提供する。
【解決手段】地中に埋設された杭５のうち地面１よりも上方に突出した部位に、筒状に形成された引抜治具２０を被せ、引抜治具２０の内側に、上方に突出した部位が挿入された状態とする工程と、引抜治具２０の筒方向と直交する方向に長尺なカンザシ材２６を、引抜治具２０と杭５とを貫通させて設けることで、引抜治具２０と杭５とを一体化する工程と、引抜治具２０と杭５とを一体化したまま、引抜治具２０をジャッキ３０によってジャッキアップする工程と、を有する。
【選択図】図１
","特開2021-119272","","特許7402701","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-119272/11/ja"
"特開2021-117738","特願2020-010723","2020/01/27","2021/08/10","牽引による資機材の搬送方法","戸田建設株式会社","G05D1/02@Y,G05D1/02@H,B61G1/32,B61B13/00@S,G05D1/24,G05D1/242,G05D1/247,G05D1/43,G05D1/60,G05D1/667,G05D105:00,G05D105:05,G05D105:20,G05D107:90,G05D109:00,G05D111:00","(57)【要約】      （修正有）
【課題】労働生産性の向上に係る課題を解決するための牽引による資機材の搬送方法を提供する。
【解決手段】資機材を載置する専用平台車１と、専用平台車１を設定された位置まで牽引して搬送する自動水平搬送装置１１とからなり、専用平台車１の中央下面側に複数の受け孔８を有する従属板７が設けられ、自動水平搬送装置１１の上面板に前記複数の受け孔８にそれぞれ係合する先端がテーパー状の牽引ピン１３が昇降可能に設けられ、両側面に沿って牽引ピン１３の外側にガイド部材１４，１５が設けられると共に、ガイド部材の間にストッパー部材１６が設けられ、専用平台車１の下部に前記自動水平搬送装置１１を入り込ませて牽引ピン１３を受け孔に係合させて資機材の搬送位置情報に基づき設定された位置まで牽引して搬送する。
【選択図】図７
","特開2021-117738","","特許7469888","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-117738/11/ja"
"特開2021-107620","特願2019-238627","2019/12/27","2021/07/29","シールド掘進機取扱方法","戸田建設株式会社,川崎重工業株式会社,地中空間開発株式会社","E21D11/00@B","(57)【要約】      （修正有）
【課題】急曲進区間と高水圧区間とが混在するトンネルを掘削する際に好適なシールド掘進機の取扱方法を提供する。
【解決手段】後胴１３のシールプレート１５に３つ以上のテールシール２が取り付けられるシールド掘進機１の取扱方法である。シールド掘進機１が急曲進区間を掘進するときは、第１長さの最前段テールシール２１と、第１長さよりも短い第２長さの少なくとも１つの中段テールシール２２と、第２長さよりも長い第３長さの最後段テールシール２３を用いる。シールド掘進機１が高水圧区間を掘進するときは、第２長さの最前段テールシールおよび少なくとも２つの中段テールシールと、第３長さの最後段テールシール２３を用いる。
【選択図】図１
","特開2021-107620","","特許7366502","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-107620/11/ja"
