"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2023-038825","特願2021-145740","2021/09/07","2023/03/17","位置管理システム","シンフォニアテクノロジー株式会社","G08G1/00@X,G06Q50/30,G08G1/16@A,G06Q50/40","(57)【要約】
【課題】位置確認用のデバイスが設けられたＧＳＥだけでなく、位置確認用のデバイスが設けられていない地上支援装置についても位置情報を取得できる。
【解決手段】位置管理システム１０は、画像を撮影可能な画像取得部４２と、ＧＳＥ４の現在位置情報を取得する位置情報取得部４３と、制御部３６と、を有する。制御部３６は、画像取得部４２によって撮影された画像に含まれるＧＳＥ４の現在位置情報を位置情報取得部４３に取得させる。
【選択図】図２
","特開2023-038825","","特許7691617","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-038825/11/ja"
"特開2023-031991","特願2021-137819","2021/08/26","2023/03/09","ＥＦＥＭ、不活性ガス供給制御方法","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】
【課題】窒素ガスの無駄遣いを回避して、規定の使用量で筐体内の圧力を常に微陽圧に保つことが可能なＥＦＥＭを提供する。
【解決手段】筐体２内の酸素濃度に基づいて筐体２内に供給する不活性ガス供給総量を設定する不活性ガス供給総量設定部１１と、ロードポート３ごとにＦＯＵＰ４のドアがオープン状態であって且つボトムパージ装置３６によるボトムパージ処理中であるか否かを判定するドアオープン・ボトムパージ判定部１２と、判定部１２の判定結果がＹＥＳである場合に、当該ロードポート４のボトムパージ装置３６によるボトムパージ不活性ガス供給量を不活性ガス供給総量から減算した値に基づいて筐体２内への不活性ガス供給量を演算する筐体内不活性ガス供給量演算部１３とを備え、演算部１３の演算結果に基づいて決定した不活性ガス供給量指令値によって筐体２内への不活性ガス供給量を制御するように構成した。
【選択図】図３
","特開2023-031991","","特許7698198","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-031991/11/ja"
"特開2023-028062","特願2021-133520","2021/08/18","2023/03/03","熱音響システム、および、熱音響機関の接続方法","シンフォニアテクノロジー株式会社","F25B9/00,311,F25B9/00@Z","(57)【要約】
【課題】熱音響機関と他の機関とが接続された熱音響システムにおいて、両機関の接続面の音響インピーダンスを、簡易かつ確実に一致させることができる技術の提供。
【解決手段】熱音響機関である第１機関１０と音響エネルギーの供給を受ける第２機関２０とが接続された熱音響システム１００であって、第２機関２０が、第１機関１０から供給される音響エネルギーを受け面Ｃ３ｐで受けて所定の推力Ｆｐを発生する受け部２２、を備え、第２接続面Ｃ２ｐの圧力振幅Ｐ２ｐと受け面Ｃ３ｐの圧力振幅Ｐ３ｐとが同じであり、受け部２２で所定の推力Ｆｐが発生し、かつ、第１接続面Ｃ１の音響インピーダンスＺ１と第２接続面Ｃ２ｐの音響インピーダンスＺ２ｐとが一致するように、第１接続面Ｃ１の面積Ａ１および第２接続面Ｃ２ｐの面積Ａ２ｐの少なくとも一方が決定されている。
【選択図】図１
","特開2023-028062","","特許7678307","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-028062/11/ja"
"特開2023-027184","特願2022-195324","2022/12/07","2023/03/01","容器パージ装置","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】      （修正有）
【課題】容器内への不活性ガスの小型の供給機構を備える容器パージ装置を提供する。
【解決手段】複数枚の基板を気密に収容するキャリア１０が載置されるキャリアベース２１を有する載置大を備える容器パージ装置としてのロードボードであって、キャリアの底部に設けられ、キャリア内の気体を排出する排出機構と、注入部１０２を介して不活性ガスをキャリア内に供給する供給機構とを備えて動作させる昇降駆動ユニット５４により、キャリア内の不活性ガスの濃度を高める。昇降駆動ユニットは、キャリアベースから昇降可能に設けられる注入ノズル５５及び注入ノズルをキャリアの注入部１０２に接触させるように注入ノズルを昇降可能に収容する筐体５４１を有し、注入ノズルが筐体をシリンダとするピストンとなることで注入ノズルを昇降駆動する。筐体は、注入ノズルが貫通する開口５４１ａを有し、注入ノズルの一部が筐体外に露出して注入部に接触する。
【選択図】図７
","特開2023-027184","","特許7518417","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-027184/11/ja"
"特開2023-023465","特願2021-129029","2021/08/05","2023/02/16","ロードポート","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】      （修正有）
【課題】格納容器内における搬送対象物の収容状態を精度良く、正確に検出するロードポート及びロードポートにおけるマッピング処理方法を提供する。
【解決手段】格納容器３は、搬送対象物が略水平姿勢で通過可能な開口部を有するフレームと、搬送対象物を多段状に収容可能なスロット３４を有する格納容器の搬出入口を開閉可能な容器ドア３２と係合可能であり、フレームの開口部を開閉可能なロードポートドア、開口部及び搬出入口を通じて各スロットにおける搬送対象物の有無を含む収容状態に関する情報をマッピングするマッピング機構Ｍとを備え、開口部を開閉する際のロードポートドアの昇降移動と一体または独立に昇降移動し、検出波を格納容器の内部に向かって照射することで搬送対象物の端面を検知可能な２つのマッピングセンサＭ１、Ｍ２と、２つのマッピングセンサによるセンシング情報に基づいて搬送対象物の収容状態の良否を判別する判別部とを有する。
【選択図】図３
","特開2023-023465","","特許7769186","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-023465/11/ja"
"特開2023-022095","特願2022-182477","2022/11/15","2023/02/14","搬送室","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】      （修正有）
【課題】内部でガスを循環させる場合においても、清浄な状態で被搬送物の搬送を行うことのできるＥＦＥＭ（Ｅｑｕｉｐｍｅｎｔ  Ｆｒｏｎｔ  Ｅｎｄ  Ｍｏｄｕｌｅ）装置を提供する。
【解決手段】筐体３内部の搬送ロボット２を用いて、ＦＯＵＰ（Ｆｒｏｎｔ－Ｏｐｅｎｉｎｇ  Ｕｎｉｆｉｅｄ  Ｐｏｄ）４１と、処理装置との間で被搬送物であるウエハの受け渡しを行うためのＥＦＥＭ装置１であって、筐体３は、搬送ロボット２を収容する搬送空間Ｓ１１と、ガス処理装置を収容するガス処理空間（ケミカルフィルタ７）と、搬送空間Ｓ１１からガス処理空間に気体を帰還可能なガス帰還空間Ｓ１２とを有する。搬送空間Ｓ１１とガス処理空間とガス帰還空間Ｓ１２とが連通することで、１つの密閉空間ＣＳを形成して循環路ＣＬが構成され、循環路ＣＬに複数のファン７４、７５、７７が設けられ循環流が形成される。
【選択図】図３
","特開2023-022095","","特許7545068","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-022095/11/ja"
"特開2023-019386","特願2021-124060","2021/07/29","2023/02/09","基板搬送装置","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】
【課題】搬送室のフットプリントの増大化を招来することなく、搬送室の内部空間において搬送室の背面壁付近にアームの動作範囲外となるスペースが形成される事態を防止・抑制可能な基板搬送装置を提供する。
【解決手段】搬送室１と、搬送室内空間１Ｓに配設されてＦＯＵＰ３と基板処理装置５との間で基板Ｗの搬送を行う基板搬送ロボット２とを備え、前面壁１１と対向する姿勢で設けられた背面壁１３と、背面壁１３よりも基板処理装置５側に突出した後方突出壁１４とによって基板搬送空間１３Ｓの背面側境界を規定し、基板搬送ロボット２のアーム２２の基端部または基端部近傍の旋回軸芯２Ａを、背面壁１３と同一面上または背面壁１３よりも後方突出壁１４側に寄った位置に設定した。
【選択図】図２
","特開2023-019386","","特許7773024","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-019386/11/ja"
"特開2023-016949","特願2022-195158","2022/12/06","2023/02/02","ロードポート","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】
【課題】ＦＯＵＰを筐体に接続させる際に、周辺空間を清浄に保つことができるロードポートを提供する。
【解決手段】搬送空間９を外部空間から隔離する壁の一部を構成するベース４１と、ベース４１に設けられた開口部９２と、開口部９２の開閉と、収容物を収容した容器に対する蓋体の固定及び固定の解除が可能なドア８１と、ベースと容器との間をシールする第１シール部材９４と、を備え、ドア８１の容器側の端面８１ｃの少なくとも一部が、第１シール部材９４の容器側の端部より搬送空間９側に位置する。
【選択図】図１１
","特開2023-016949","","特許7731338","拒絶2024-017007","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-016949/11/ja"
"特開2023-013335","特願2021-117430","2021/07/15","2023/01/26","発電制御装置","シンフォニアテクノロジー株式会社","H02P9/00@Z,H02P103:20","(57)【要約】
【課題】安定して電力を供給しつつ、効率良く発電可能な発電特性を得ることができる発電制御装置を提供する。
【解決手段】発電制御装置１は、固有振動数を有する音波を利用して発電を行う発電装置の駆動を制御する。発電制御装置１は、発電装置Ｓの発電特性が変化したかどうかを検出する発電特性変化検出部１１と、発電特性変化検出部１１によって、発電装置Ｓの発電特性が変化したと検出された場合には、発電装置Ｓの発電特性を取得する発電特性取得部１２と、を備える。
【選択図】図１
","特開2023-013335","","特許7659187","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-013335/11/ja"
"特開2023-010011","特願2021-113753","2021/07/08","2023/01/20","電磁ブレーキ","シンフォニアテクノロジー株式会社","F16D65/16,H01F7/06@P,F16D121:22,F16D131:02","(57)【要約】
【課題】過励磁回路を備えた電磁ブレーキを放熱性を考慮しつつコンパクトに構成する。
【解決手段】過励磁回路７を通じてコイル２に通電を行いヨーク１を励磁する構成を採用するにあたり、過励磁回路７を搭載した基盤７ｘを、コイル２とともにヨーク１に樹脂モールドすることで、過励磁回路７をヨーク１に一体に構成して電磁ブレーキＭＢのコンパクト化を図る。過励磁回路７をコイル２とともにヨーク１に樹脂モールドすることで、樹脂モールド層８を通じた放熱により、過励磁回路７が受ける熱負荷を軽減することができる。
【選択図】図２
","特開2023-010011","","特許7648901","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-010011/11/ja"
"特開2023-009443","特願2021-112730","2021/07/07","2023/01/20","電磁ブレーキ","シンフォニアテクノロジー株式会社","F16D65/18,F16D55/06@A,F16D121:22,F16D121:14","(57)【要約】
【課題】コイルばねの挿入作業の自動化に適した構造を備えた電磁ブレーキを実現する。
【解決手段】ヨーク１と、ヨーク１に設けたコイル２と、ヨーク１に設けたコイルばね１０とを具備し、コイル２による励磁力と、コイルばね１０によるバネ力とによって、ブレーキのＯＮ／ＯＦＦ状態を切り替えるものにおいて、ヨーク１を、内周側ヨーク部１０１と、この内周側ヨーク部１０１の外周位にあってばね穴１３１を有するばね収容部１０３とを具備するものとし、このばね収容部１０３を、ばね穴１３１にコイルばね１０を収容した状態で内周側ヨーク部１０１の外周位に取り付け可能とした。
【選択図】図３
","特開2023-009443","","特許7719356","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-009443/11/ja"
"特開2023-005311","特願2021-107129","2021/06/28","2023/01/18","ジブクレーンの制御方法および制御システム","シンフォニアテクノロジー株式会社,株式会社相浦機械,国立大学法人豊橋技術科学大学","B66C23/00@C,B66C13/22@M","(57)【要約】
【課題】  ジブの俯仰に加えてロープ長が変化する場合の残留振動を吸収させることのできる制御方法および制御システムを提供する。
【解決手段】  ジブの先端から吊荷までのロープ長を一定としつつジブに対して俯仰角のみを変化させる線形モデルにおける非制御状態の入力を基本入力として予め定める。基本入力に対してゼロ振動入力シェーパを用いたインプットシェーピング法を適用して、俯仰の変化終了時に吊荷の残留振動を吸収させる振動出力を参照振動出力とし、参照振動出力を得るための参照制御入力を導出する。参照制御入力および参照振動出力によって規定される制御モデルを規範制御モデルとして形成する。ロープ長を変化させつつジブの俯仰角を変化させるときの動力学モデルと、規範制御モデルにおける動力学モデルとを比較しつつ、両者の振動出力が同一であるとみなしたときの制御入力を最終制御入力として導出し、その入力に基づいてジブを作動させる。
【選択図】  図４
","特開2023-005311","","特許7645510","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-005311/11/ja"
